method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0025019967500000684,0.008048516674000004,false,0.0025019967500000684,0.008048516674000004,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_4.uai,1.0,,,,
EMCC,0.0038789214336861777,0.020968268793631117,false,0.003883333963558333,0.020967834544690943,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_4.uai,1.0,42.0,65.0,107789.0,10
EMCC,-0.5679735201524467,0.38362519637783876,true,0.6501290907454247,0.003604223031594199,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_4.uai,0.0,20.0,14.0,411.0,6
EMCC,-0.7063889270868807,0.47362972925379765,true,0.7014000482436379,3.851696056819966E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_4.uai,0.008,19.0,10.0,23328.0,11
EMCC,-0.7305383633168179,0.4180854172926851,true,0.7321260759457101,0.0043641408769347,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_4.uai,0.053,18.0,9.0,56436.0,19
EMCC,-0.5996733058313652,0.050164534845346255,true,0.6031350647076479,0.004622389690229267,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_4.uai,0.326,24.0,11.0,90077.0,3
EMCC,-0.6158829185479702,0.0379611991055224,true,0.618953081941187,0.0035350711759943457,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_4.uai,0.327,26.0,9.0,98588.0,20
EMCC,0.0015540558305693342,0.013920210060623365,true,0.00156491531601477,0.013903504709167226,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_4.uai,0.355,26.0,9.0,134417.0,24
EMCC,0.0024444877862012104,0.01744141177423838,true,0.0024658424740896523,0.017419160123896084,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_4.uai,0.939,22.0,16.0,173873.0,26
EMCC,0.003361338755754173,0.019831093042879704,true,0.0033735837415771464,0.019829987071238918,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_4.uai,0.994,23.0,8.0,206333.0,13
EMCC,0.003866431482922983,0.02097046388097091,true,0.003895097168865491,0.02096783449947063,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_4.uai,1.0,24.0,7.0,229014.0,11
