method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0012293209951574902,0.004036902488298751,false,0.0012293209951574902,0.004036902488298751,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_3.uai,1.0,,,,
EMCC,8.635258514244626E-6,5.0749485255588605E-5,false,1.0624145092785753E-5,4.123215420976694E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_3.uai,1.0,66.0,68.0,1096659.0,10
EMCC,-0.7318409098480836,0.06426904373726555,true,0.7323038458304449,2.248172571588415E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_3.uai,0.0,33.0,17.0,462.0,30
EMCC,-0.42656371311474445,7.880996014911815E-4,true,0.4264308690378733,7.147091967427707E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_3.uai,0.331,29.0,13.0,308090.0,24
EMCC,-0.07295593516452259,6.087886002176073E-4,true,0.07321334401496804,2.1190997381877698E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_3.uai,0.353,29.0,13.0,456128.0,22
EMCC,-0.0867233566836264,3.616291475488149E-4,true,0.08684357216688932,1.5508926918500547E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_3.uai,0.515,31.0,12.0,731559.0,16
EMCC,-0.0039580413471768106,1.389982455838524E-4,true,0.004006094650212844,3.1780903928073984E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_3.uai,0.625,29.0,11.0,1024847.0,19
EMCC,-0.009706109532361729,5.0692582540019676E-5,true,0.009720687891841662,1.8309182256050614E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_3.uai,0.815,30.0,11.0,1281444.0,28
EMCC,-7.342624876005566E-6,4.10686784888319E-5,true,1.846692239337866E-5,1.61052166787661E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_3.uai,0.915,30.0,10.0,1561457.0,23
EMCC,5.1464968132686195E-6,3.4971335216037357E-5,true,7.619715061246701E-6,2.2409208042686175E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_3.uai,0.932,29.0,13.0,1667525.0,30
EMCC,8.998651005120983E-6,5.077044852636837E-5,true,1.0089874558638634E-5,4.247299012884078E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_3.uai,1.0,30.0,10.0,1921948.0,3
