method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,1.1643234224999882E-4,1.2108963594E-4,false,1.1643234224999882E-4,1.2108963594E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_1.uai,1.0,,,,
EMCC,1.0280142407549653E-4,8.52549967403993E-4,false,1.9671267661232686E-4,8.431272577737996E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_1.uai,1.0,63.0,72.0,211399.0,27
EMCC,-0.7845901918313445,0.07241631480378825,true,0.7801670855054116,1.0947540438647488E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_1.uai,0.0,38.0,18.0,294.0,26
EMCC,-0.4275055916992993,0.11266092362367136,true,0.4250369795961815,2.2638674401109053E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_1.uai,0.512,28.0,13.0,109830.0,21
EMCC,-0.38831471295377873,0.050007987461603225,true,0.39296098372753346,9.143036432801144E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_1.uai,0.512,29.0,11.0,108950.0,15
EMCC,-0.4444391880631783,0.09560618432185383,true,0.4636492766443947,3.262713073157911E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_1.uai,0.513,30.0,12.0,122095.0,24
EMCC,-0.39292244066161747,0.022471291893326303,true,0.3930055892765195,1.4798417438592747E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_1.uai,0.516,30.0,10.0,159783.0,30
EMCC,-0.2400277340899851,0.017161843366281106,true,0.23781788474687107,5.011329372798534E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_1.uai,0.516,30.0,11.0,160185.0,4
EMCC,-0.0020570627666307052,8.685664845753081E-4,true,0.002088570747519402,9.949559765442891E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_1.uai,0.521,31.0,9.0,212335.0,20
EMCC,2.0796927137905694E-4,7.426313800558764E-4,true,3.550672962055086E-4,5.925375744724781E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_1.uai,0.536,31.0,9.0,261919.0,10
EMCC,7.804939944529646E-5,8.530733843428303E-4,true,2.2410293012894988E-4,8.430349054997028E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_1.uai,1.0,32.0,10.0,399224.0,23
