method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0,0.0,false,0.0,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_2.uai,1.0,,,,
EMCC,-6.599367934260192E-4,1.283552927699632E-4,false,-4.048271395112879E-4,7.887922686333366E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_2.uai,1.0,42.0,66.0,41139.0,4
EMCC,-0.9794893239,0.3810719976,true,0.980996721,1.3920000000000006E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_2.uai,0.0,19.0,13.0,134.0,22
EMCC,-0.38107809475748045,0.018916438509424077,true,0.36929980625778125,5.2033480804517056E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_2.uai,0.48,17.0,16.0,6539.0,2
EMCC,-0.1788587674629294,0.011067772829956926,true,0.18609828721944444,4.3189648131279703E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_2.uai,0.545,20.0,8.0,31947.0,30
EMCC,-0.06127993325567538,7.100624296653394E-4,true,0.0600866631002942,2.811083485046302E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_2.uai,0.79,19.0,8.0,45277.0,8
EMCC,-0.015915157125765855,2.4745420000679774E-5,true,0.014157348579650564,4.4064536533720224E-11,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_2.uai,0.847,19.0,8.0,57803.0,16
EMCC,-0.0032805204741258587,2.4092653756264848E-4,true,0.0016593730394580675,7.262334805619931E-9,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_2.uai,0.95,21.0,7.0,72002.0,9
EMCC,-8.091984250876427E-4,1.8299162319449197E-4,true,-3.4946046163408795E-4,8.144112168365364E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_2.uai,0.957,20.0,7.0,80078.0,18
EMCC,-8.32788077860358E-4,1.4158301395421216E-4,true,-7.490219667932729E-4,1.2741392757968523E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_2.uai,0.992,21.0,6.0,92635.0,25
EMCC,-6.58154697771085E-4,1.2830699313887348E-4,true,-4.582098837279114E-4,8.928134831610991E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_2.uai,1.0,28.0,8.0,97177.0,4
