method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0047035235519999885,0.00503948952,false,0.0047035235519999885,0.00503948952,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_1.uai,1.0,,,,
EMCC,5.001680695737587E-4,6.142272841861429E-4,false,5.001680695737587E-4,6.142272839088666E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_1.uai,1.0,44.0,72.0,120819.0,11
EMCC,-0.8507095119892935,0.04318554993702761,true,0.7868015697193235,5.0898391726350596E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_1.uai,0.0,21.0,14.0,517.0,17
EMCC,-0.7259610979286997,0.007307446128574757,true,0.7275342099649819,6.592998102571151E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_1.uai,0.168,21.0,12.0,40778.0,4
EMCC,-0.2632619188225297,0.006918949995021339,true,0.267146524450932,2.101798276781397E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_1.uai,0.361,21.0,9.0,74790.0,3
EMCC,-0.06964527002910526,0.0040443526675535794,true,0.07208943151227665,1.400219395937776E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_1.uai,0.775,29.0,11.0,109175.0,10
EMCC,-0.0207972922678602,0.0017336992896310386,true,0.02268654979838336,1.7135292350624177E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_1.uai,0.783,22.0,9.0,125201.0,14
EMCC,4.043206474191319E-5,7.949478572508404E-4,true,0.0010720949241677102,5.723942367589157E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_1.uai,0.82,26.0,9.0,153453.0,19
EMCC,3.021376854300817E-4,4.3872956618270305E-4,true,3.540135042228165E-4,3.743454007767217E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_1.uai,0.877,23.0,8.0,189259.0,13
EMCC,4.885680737222176E-4,6.036586709949427E-4,true,4.885680737222176E-4,6.033287480183743E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_1.uai,0.919,25.0,8.0,223482.0,30
EMCC,5.001680691733013E-4,6.142272841866824E-4,true,5.001680691733013E-4,6.142272811638268E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_1.uai,1.0,28.0,7.0,253311.0,29
