method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-0.0022602472749999603,0.017338503275,false,-0.0022602472749999603,0.017338503275,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_5.uai,1.0,,,,
EMCC,-2.9508197943117764E-5,0.01117514588767535,false,-2.9508197943117764E-5,0.011175145884457763,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_5.uai,1.0,46.0,75.0,110773.0,2
EMCC,-0.6186143052721751,0.14207660563586924,true,0.6096637902764847,1.17725972435381E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_5.uai,0.0,21.0,13.0,558.0,25
EMCC,-0.46692406157315336,0.09109108888792647,true,0.4665652177853465,0.006176087319510778,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_5.uai,0.074,22.0,12.0,40126.0,4
EMCC,-0.39395787981943675,0.03398571724855311,true,0.41892629297291173,0.012630505907412685,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_5.uai,0.246,20.0,9.0,72554.0,5
EMCC,-0.32389214984070436,0.015002499142924688,true,0.3275456046758348,0.006690933167923365,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_5.uai,0.343,22.0,10.0,95716.0,10
EMCC,-0.07248635327260844,0.012571273012508722,true,0.07715224892576922,0.009126991971330845,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_5.uai,0.59,21.0,8.0,129613.0,12
EMCC,2.6545601245309136E-4,0.011896630412365557,true,2.7342517822215306E-4,0.011886404753052339,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_5.uai,0.655,23.0,9.0,144558.0,11
EMCC,-1.9671753416006243E-4,0.01102365796929082,true,-1.9671753416006243E-4,0.011023633714622203,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_5.uai,0.759,23.0,7.0,177236.0,11
EMCC,-3.113450523928307E-5,0.011742043466103438,true,-3.113450523928307E-5,0.011742018539172845,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_5.uai,0.8,23.0,8.0,201653.0,14
EMCC,-2.9508197942784697E-5,0.011175145887673751,true,-2.9508197942784697E-5,0.011175145884884328,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_5.uai,1.0,23.0,7.0,227713.0,4
