method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,2.9066374686026464E-6,0.00462777051054448,false,2.9066374686026464E-6,2.9066374687999987E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_0.uai,1.0,,,,
EMCC,1.2691388049379526E-6,0.0014913577683506763,false,1.2691388049379526E-6,7.160011612535256E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_0.uai,1.0,58.0,68.0,884531.0,26
EMCC,-0.9337768096770159,0.10597000855080928,true,0.9337768242726553,3.3788054851107764E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_0.uai,0.0,33.0,16.0,790.0,30
EMCC,-0.9811883656935766,0.05383166190166334,true,0.9811916548638663,5.1236666287175955E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_0.uai,0.003,28.0,14.0,64274.0,14
EMCC,-0.3822092390951861,0.0019713322010984574,true,0.382209293100226,1.8466003315905465E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_0.uai,0.455,29.0,11.0,359547.0,11
EMCC,-0.36024048119562246,0.00636768666692441,true,0.36023868864518793,7.639832936599937E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_0.uai,0.512,30.0,12.0,595737.0,5
EMCC,-0.07787480686786019,0.003140574598414699,true,0.07788993290288693,4.5942103608473636E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_0.uai,0.554,30.0,11.0,780810.0,5
EMCC,4.431079535405225E-6,0.0013578824263610807,true,4.5173398752762495E-6,2.84243744977899E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_0.uai,0.64,50.0,15.0,1036160.0,8
EMCC,1.418983041179267E-6,0.001715292243229339,true,1.418983041179267E-6,3.159679872433296E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_0.uai,0.949,49.0,13.0,1319474.0,6
EMCC,1.5322683685203842E-6,0.0016681185001605884,true,1.5322683685203842E-6,6.115302005533776E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_0.uai,0.95,32.0,10.0,1334828.0,6
EMCC,1.269138805048975E-6,0.0015603393819132601,true,1.269138805048975E-6,2.680716658917526E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_0.uai,1.0,31.0,9.0,1539013.0,15
