method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,3.0050231492739776E-4,6.752633749858082E-4,false,3.0050231492739776E-4,6.752633749858082E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_5.uai,1.0,,,,
EMCC,2.1835276342807575E-5,7.104488399473452E-5,false,2.1835276342807575E-5,7.103704167718986E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_5.uai,1.0,63.0,75.0,866085.0,7
EMCC,-0.9572406151521227,0.06024996365716933,true,0.9584435689123012,7.42736882706668E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_5.uai,0.0,31.0,16.0,418.0,26
EMCC,-0.9845303096222922,0.011197278285846907,true,0.9845505431697711,1.364971187251607E-11,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_5.uai,0.011,31.0,14.0,129000.0,6
EMCC,-0.8927929778642447,0.0010337806696577132,true,0.8928189041871073,1.8453424628442115E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_5.uai,0.063,31.0,12.0,307105.0,9
EMCC,-0.08130744313182758,0.0016077453012868354,true,0.0815902784984307,2.875600459392719E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_5.uai,0.364,31.0,12.0,563248.0,18
EMCC,-0.005486679168921316,1.4149628870572243E-4,true,0.005526331710104859,8.440320087455936E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_5.uai,0.376,31.0,11.0,662040.0,5
EMCC,-7.628832284956033E-5,8.783683753677685E-5,true,1.0974132479613097E-4,8.568694521925655E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_5.uai,0.744,34.0,12.0,941193.0,10
EMCC,2.5332317912574176E-5,1.0891159067621481E-4,true,2.588463712749345E-5,1.0889246193002936E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_5.uai,0.842,33.0,11.0,1139758.0,11
EMCC,1.3246409967360151E-5,5.5620424514376837E-5,true,1.3246409967360151E-5,5.555621927077461E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_5.uai,0.891,35.0,11.0,1274826.0,19
EMCC,2.1835269146230907E-5,7.103956288642735E-5,true,2.1835269146230907E-5,7.103667590091545E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k075_5.uai,1.0,34.0,10.0,1508752.0,12
