method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0012293209951574902,0.004036902488298751,false,0.0012293209951574902,0.004036902488298751,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_3.uai,1.0,,,,
EMCC,8.635258514244626E-6,5.0749485255588605E-5,false,1.0624145092785753E-5,4.123215420976694E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_3.uai,1.0,62.0,74.0,1116269.0,30
EMCC,-0.7318409098480836,0.06426904373726555,true,0.7323038458304449,2.248172571588415E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_3.uai,0.0,34.0,27.0,501.0,18
EMCC,-0.8139985027533815,9.333557418550083E-4,true,0.8140815850570577,4.1776982225477486E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_3.uai,0.1,29.0,14.0,272371.0,16
EMCC,-0.6619673667287473,8.271418062931532E-4,true,0.6620644943633136,7.796032788659145E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_3.uai,0.117,29.0,12.0,403616.0,27
EMCC,-0.6626930058649552,2.994331814481505E-4,true,0.6626893075160647,8.64850171658575E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_3.uai,0.185,30.0,12.0,664857.0,19
EMCC,-2.4539382865618187E-5,1.2986376585081248E-4,true,5.383684767101826E-5,7.418412055455506E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_3.uai,0.347,31.0,11.0,947820.0,16
EMCC,1.9887883426439323E-5,1.4349000389140667E-4,true,2.7939365273010885E-5,1.0116591249247282E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_3.uai,0.678,31.0,12.0,1264328.0,18
EMCC,2.1977194534006372E-5,1.5927322215648524E-4,true,3.240712278607116E-5,1.0626269779718297E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_3.uai,0.7,31.0,10.0,1414057.0,22
EMCC,1.9966351847755526E-5,1.1685044462099407E-4,true,2.3213766726315477E-5,1.0017888089674188E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_3.uai,0.81,32.0,11.0,1719917.0,8
EMCC,8.998651005120983E-6,5.077044852636837E-5,true,1.0089874558638634E-5,4.247299012884078E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_3.uai,1.0,33.0,11.0,1962644.0,15
