method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,9.625400000001783E-5,3.996360000000001E-4,false,9.625400000001783E-5,3.996360000000001E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_1.uai,1.0,,,,
EMCC,2.4540891143398635E-4,0.012325203351697218,false,0.0027467958481898203,0.0012050881690210992,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_1.uai,1.0,41.0,69.0,52179.0,28
EMCC,-0.9883458569182888,0.298364105586432,true,0.988375531276452,1.6401056980000014E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_1.uai,0.0,28.0,16.0,128.0,17
EMCC,-0.825424829270644,0.1757767465052351,true,0.8257547766219284,2.4118852046677528E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_1.uai,0.047,19.0,9.0,23405.0,10
EMCC,-0.833728109461656,0.32476155008573065,true,0.8346938877330738,2.8975294560586057E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_1.uai,0.047,18.0,8.0,23043.0,8
EMCC,-0.4451713743255671,0.007592103765040728,true,0.4451704331116245,2.157446557001607E-9,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_1.uai,0.316,19.0,8.0,41902.0,30
EMCC,-0.021985467911683876,0.010942646996330636,true,0.02490166957089368,5.8724919047843E-13,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_1.uai,0.755,20.0,8.0,64841.0,2
EMCC,-0.004945938742326406,0.011469971152649621,true,0.007525288927338614,1.2248814233006685E-9,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_1.uai,0.762,22.0,8.0,73388.0,10
EMCC,-3.0681584481107027E-4,0.012622776653775269,true,0.00339218031896249,3.8701641216565744E-10,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_1.uai,0.769,21.0,7.0,85853.0,9
EMCC,-9.418199414468198E-6,0.011694816983852954,true,0.0025794935353615767,3.812822025538184E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_1.uai,0.988,28.0,7.0,103312.0,19
EMCC,-3.259878051053988E-6,0.012108529614743346,true,0.0025890767662430925,7.852575624732382E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_1.uai,1.0,22.0,8.0,120231.0,8
