method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0032507549999999386,0.008747640000000001,false,0.0032507549999999386,0.003250755,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_6.uai,1.0,,,,
EMCC,0.0035980332520887393,0.011676233474451361,false,0.0035980332520887393,0.004401232153995067,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_6.uai,1.0,51.0,72.0,34955.0,7
EMCC,-0.9956382291501453,0.44357491563577395,true,0.9955802782029621,1.546696906E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_6.uai,0.0,21.0,15.0,151.0,13
EMCC,-0.8359975742871535,0.23358485701194404,true,0.8182719796316016,0.001551318414264599,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_6.uai,0.008,18.0,9.0,8346.0,2
EMCC,-0.742050020406434,0.06560900279242786,true,0.7205485191176675,5.907537282263307E-10,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_6.uai,0.047,19.0,9.0,17780.0,5
EMCC,-0.7841503725127885,0.07482942984180202,true,0.8183493407634408,4.960201668309991E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_6.uai,0.176,20.0,10.0,27210.0,28
EMCC,-0.7085888822517383,0.03504372397078485,true,0.7466130610695747,0.0045881350875824735,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_6.uai,0.211,20.0,8.0,41176.0,6
EMCC,-0.014487214483988375,0.01105425046536033,true,0.024734875556291946,0.005278944318535844,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_6.uai,0.623,22.0,8.0,50598.0,10
EMCC,9.389304826386002E-4,0.010325459058516557,true,0.006251630269117792,0.004004214980992523,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_6.uai,0.728,20.0,7.0,60094.0,15
EMCC,0.0016962825193446163,0.011561163615316127,true,0.005747396858789444,0.003884292613801174,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_6.uai,0.733,23.0,7.0,69461.0,8
EMCC,0.003598033279724855,0.011612400754300409,true,0.003598033279724855,0.003823490730091759,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_6.uai,1.0,23.0,7.0,80590.0,8
