method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-3.0600000000546856E-7,3.834000000000001E-6,false,-3.0600000000546856E-7,3.834000000000001E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k075_9.uai,1.0,,,,
EMCC,8.48656836116568E-6,9.587562837572232E-5,false,1.084226885300632E-5,6.351082406744974E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k075_9.uai,1.0,40.0,83.0,53111.0,21
EMCC,-0.9522985268855452,0.42684426604816605,true,0.948967019426626,5.5648527680000166E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k075_9.uai,0.0,20.0,13.0,210.0,6
EMCC,-0.7305885230470095,0.08526882164675131,true,0.7139162267061316,2.0903806492382547E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k075_9.uai,0.247,19.0,11.0,18358.0,23
EMCC,-0.4142233980893662,0.21684132184641774,true,0.5597859606982758,5.678069500885565E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k075_9.uai,0.347,17.0,8.0,32380.0,15
EMCC,-0.4116015218019156,0.0037972274543261095,true,0.40873749202442233,1.0581420282871648E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k075_9.uai,0.39,19.0,8.0,47482.0,28
EMCC,-0.08540856771427396,0.0010074285611885395,true,0.08558098169974282,1.1900362034831223E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k075_9.uai,0.635,19.0,7.0,67515.0,13
EMCC,8.304153228611E-5,3.923227403707053E-4,true,8.373396092703489E-5,3.919391714267756E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k075_9.uai,0.779,21.0,8.0,81597.0,22
EMCC,9.777043177394695E-6,8.975469028788735E-5,true,1.5651683105022407E-5,4.907573079099551E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k075_9.uai,0.859,20.0,7.0,101068.0,26
EMCC,7.124589566143147E-6,8.611098307479494E-5,true,1.7384939356657192E-5,5.432349695362652E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k075_9.uai,0.88,21.0,7.0,115942.0,20
EMCC,8.902216815209751E-6,9.591423092657314E-5,true,9.393374843347235E-6,6.33971867458956E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k075_9.uai,1.0,21.0,7.0,127164.0,9
