method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0,0.0067241043870000005,false,0.0,0.0067241043870000005,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_0.uai,1.0,,,,
EMCC,-1.0750471134646222E-4,0.020092104405418837,false,-1.0750471134646222E-4,0.020092103088848633,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_0.uai,1.0,44.0,67.0,120326.0,7
EMCC,-0.48611919764364997,0.13829183652820845,true,0.5051457233402089,7.400445804497171E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_0.uai,0.0,21.0,16.0,697.0,4
EMCC,-0.7429428345595674,0.4033632211115483,true,0.7420831920202272,7.368967780360311E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_0.uai,0.035,20.0,10.0,23459.0,17
EMCC,-0.3824705942990344,0.0793336630743922,true,0.371558938570998,0.0014565722781500437,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_0.uai,0.606,20.0,10.0,57763.0,13
EMCC,-0.29807257294590384,0.02100771433071918,true,0.2957483679626589,0.011229816753193027,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_0.uai,0.664,21.0,9.0,92275.0,5
EMCC,-0.11555692052627442,0.0201147833889608,true,0.11453632745233167,0.018297490791988773,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_0.uai,0.673,21.0,8.0,127183.0,23
EMCC,1.7096340586109093E-5,0.02122873408961936,true,1.7096340586109093E-5,0.021228627279045443,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_0.uai,0.859,30.0,11.0,161790.0,9
EMCC,7.704980064560107E-5,0.020132194635032876,true,7.704980064560107E-5,0.020132180344631576,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_0.uai,0.865,23.0,8.0,186166.0,2
EMCC,3.244296303694938E-5,0.02053647086278581,true,3.244296303694938E-5,0.020536468185331627,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_0.uai,0.871,24.0,11.0,211486.0,9
EMCC,-1.075047051407596E-4,0.020092104381690113,true,-1.075047051407596E-4,0.0200921022078242,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_0.uai,1.0,24.0,7.0,241391.0,15
