method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0,0.0,false,0.0,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_1.uai,1.0,,,,
EMCC,-3.918105106992531E-5,6.381424869628783E-5,false,4.4604364106248795E-5,3.9455196465390175E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_1.uai,1.0,60.0,77.0,491968.0,8
EMCC,-0.6997903383401972,0.1617718488530347,true,0.6996845099533588,1.9825822778430404E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_1.uai,0.0,32.0,16.0,711.0,26
EMCC,-0.48050425375450967,0.001580220583247515,true,0.48049228591512727,9.896748673757142E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_1.uai,0.362,30.0,13.0,194644.0,7
EMCC,-0.3745819098189215,0.0015017889297294319,true,0.3744695067962538,4.317464800515671E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_1.uai,0.402,30.0,11.0,288316.0,30
EMCC,-0.3726768571199486,0.0010287536004138396,true,0.3726770497048778,2.129322700290312E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_1.uai,0.415,29.0,12.0,324177.0,30
EMCC,-0.0036031578204894776,2.5104118983883456E-4,true,0.003589506539596443,4.524720029947686E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_1.uai,0.586,29.0,11.0,471155.0,7
EMCC,-5.984243486268914E-4,2.511092549280149E-5,true,6.029193797821852E-4,1.5991941401752957E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_1.uai,0.725,31.0,12.0,585284.0,9
EMCC,-1.3569907636290512E-4,6.564962418837574E-5,true,1.399157951277319E-4,3.3573852151310994E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_1.uai,0.95,31.0,10.0,750560.0,15
EMCC,-4.093958968232059E-5,6.557426521879401E-5,true,4.59679601183538E-5,3.947998130005436E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_1.uai,0.982,51.0,11.0,810112.0,27
EMCC,-4.2142200829653476E-5,6.408043728356759E-5,true,4.750402480435678E-5,3.780548137633949E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_1.uai,1.0,33.0,11.0,868435.0,4
