method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0,0.0,false,0.0,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_0.uai,1.0,,,,
EMCC,-3.67384537959925E-4,3.61385930325682E-5,false,-2.3996526758152115E-4,2.3743072372277048E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_0.uai,1.0,44.0,68.0,49031.0,30
EMCC,-0.9730528964851599,0.08469294055450798,true,0.9739849384333759,3.3955734999999995E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_0.uai,0.0,22.0,13.0,165.0,30
EMCC,-0.7180778311493493,0.01410382261730521,true,0.7262173115156874,1.293942049532501E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_0.uai,0.178,19.0,9.0,9143.0,18
EMCC,-0.542409267391817,0.0030761158194602192,true,0.5424033696500077,1.2914686176859307E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_0.uai,0.215,17.0,8.0,26441.0,4
EMCC,-0.56505522107874,0.003818766115572326,true,0.564538165021099,4.911984545800298E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_0.uai,0.243,21.0,8.0,40262.0,15
EMCC,-0.020193130935443726,8.340489660347956E-4,true,0.014958858321798885,3.288938090877413E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_0.uai,0.269,20.0,8.0,54158.0,12
EMCC,-3.9895320780269916E-4,4.676827007779E-5,true,-3.5232089493408836E-5,4.11259100362701E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_0.uai,0.45,21.0,8.0,72834.0,14
EMCC,-3.2042612955507366E-4,1.1449017449342383E-5,true,2.1127475489113312E-4,1.2259997628870266E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_0.uai,0.532,20.0,7.0,84077.0,7
EMCC,-9.409945241841688E-4,9.31001056153928E-5,true,-3.2847866231289213E-4,3.368247446255078E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_0.uai,0.949,28.0,9.0,102691.0,19
EMCC,-3.7097817683284795E-4,3.618217138813299E-5,true,-1.8792334525064014E-4,1.891346598194215E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_0.uai,1.0,21.0,7.0,117356.0,2
