method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-7.46400000000147E-5,1.0236E-4,false,-7.46400000000147E-5,7.464E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_1.uai,1.0,,,,
EMCC,-1.2115908760756966E-4,0.012742766072058867,false,0.0010616134209722183,7.048449413887784E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_1.uai,1.0,46.0,68.0,47846.0,7
EMCC,-0.9141472882942441,0.5396082823730638,true,0.9321416570200085,1.0218758259999995E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_1.uai,0.0,20.0,13.0,162.0,19
EMCC,-0.8039398597348673,0.11101340015120223,true,0.8023479921361467,4.304154595682446E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_1.uai,0.06,20.0,10.0,13594.0,26
EMCC,-0.34113770051116965,0.01701144501482799,true,0.3398761293406588,1.7558761584882452E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_1.uai,0.621,18.0,9.0,32662.0,12
EMCC,-0.21805397860177278,0.02079055302406802,true,0.22098592296206143,2.988976680502606E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_1.uai,0.647,21.0,9.0,42084.0,25
EMCC,-0.1464545997584028,0.013391372787936971,true,0.1474645133539615,1.01632971160132E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_1.uai,0.66,21.0,8.0,61735.0,18
EMCC,-0.009477399255664154,0.010183142310578538,true,0.010572517877105558,2.6867973074099852E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_1.uai,0.695,29.0,11.0,76428.0,12
EMCC,-0.010635123537162228,0.013032398501778342,true,0.013112931835878694,7.347368870426517E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_1.uai,0.708,22.0,7.0,86726.0,9
EMCC,6.598964947109875E-4,0.011781392774860865,true,0.001345547715724038,0.002002852884237262,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_1.uai,0.905,23.0,7.0,106092.0,6
EMCC,3.672749792094088E-5,0.012077964473534278,true,9.636248693132288E-4,9.771377614355254E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_1.uai,1.0,23.0,8.0,117933.0,13
