method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.006651957000000097,0.043062669,false,0.006651957000000097,0.006651957,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_5.uai,1.0,,,,
EMCC,0.004042653548297803,0.00833669106570714,false,0.004073086942377513,0.004073618682030553,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_5.uai,1.0,63.0,69.0,254491.0,2
EMCC,-0.6635777128228341,0.080313945051591,true,0.6552606361484918,1.01343912E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_5.uai,0.0,42.0,17.0,292.0,24
EMCC,-0.7598560100835743,0.23680366094628633,true,0.7674637529694404,8.030732452698147E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_5.uai,0.191,28.0,12.0,106482.0,23
EMCC,-0.8226173003162152,0.3182027728382218,true,0.7323408483090615,1.3791161839141916E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_5.uai,0.191,31.0,11.0,106891.0,22
EMCC,-0.6021647431391115,0.12623019053060908,true,0.624205462617445,1.518249215779505E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_5.uai,0.383,30.0,14.0,196453.0,13
EMCC,-0.5830667470671639,0.1327802064813008,true,0.598914026769398,1.9408276669016925E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_5.uai,0.383,30.0,10.0,196332.0,8
EMCC,1.2422571481018885E-4,0.05534898267157121,true,0.01442981317862646,1.5605945571236759E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_5.uai,0.471,34.0,10.0,256592.0,29
EMCC,0.002312255951494313,0.008778858607109708,true,0.004038646957658765,0.003107254462769881,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_5.uai,0.707,31.0,9.0,357533.0,12
EMCC,0.0038931816636617045,0.008230529897074257,true,0.003937210146346848,0.003931588161005929,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_5.uai,0.905,31.0,9.0,458230.0,8
EMCC,0.004034766567670545,0.008352536145332944,true,0.004072325651615527,0.004070788881571048,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_5.uai,1.0,32.0,9.0,521951.0,2
