method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.01926,0.01950075,false,0.01926,0.01950075,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_8.uai,1.0,,,,
EMCC,0.009251300545481955,0.010803160444478415,false,0.010535288613659932,0.010524064968803214,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_8.uai,1.0,68.0,77.0,33313.0,23
EMCC,-0.9922208366892001,0.492759295441875,true,0.9922434345926879,1.5300982207999994E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_8.uai,0.0,33.0,16.0,557.0,12
EMCC,-0.8190767509228466,0.2327737778423567,true,0.8274702612816276,3.0271036822824675E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_8.uai,0.007,18.0,10.0,11259.0,8
EMCC,-0.84382118752653,0.2071941635457919,true,0.8586100961963558,4.5373296140384525E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_8.uai,0.051,17.0,8.0,22342.0,24
EMCC,-0.43540259498369044,0.11274168408588449,true,0.5657724860501884,0.013855897276122265,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_8.uai,0.303,19.0,9.0,33651.0,10
EMCC,-0.003987351759211277,0.019026157326860332,true,0.03555626845504534,0.014382063311443599,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_8.uai,0.521,20.0,11.0,44953.0,7
EMCC,0.017992076899151943,0.01937256501247441,true,0.018602493073830884,0.018902518561530825,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_8.uai,0.844,30.0,8.0,54377.0,22
EMCC,0.011506810969695636,0.013835464098436103,true,0.014176727116248289,0.01362519935820728,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_8.uai,0.881,21.0,7.0,63994.0,16
EMCC,0.007997874487110757,0.008704841933152267,true,0.008194025697602525,0.008614955940626235,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_8.uai,0.951,35.0,7.0,74323.0,8
EMCC,0.008838112714668611,0.010805094761577025,true,0.010867153484296677,0.010443613165520685,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_8.uai,1.0,24.0,7.0,80749.0,4
