method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-6.334600384000008E-4,4.3224268000000005E-4,false,-6.334600384000008E-4,4.3224268000000005E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_6.uai,1.0,,,,
EMCC,-4.685419654863951E-4,4.404483404480122E-4,false,-4.6710195688703243E-4,3.667512914189837E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_6.uai,1.0,56.0,73.0,304986.0,5
EMCC,-0.9830085840794557,0.09141646058972108,true,0.982971177082581,3.2196105464798657E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_6.uai,0.0,33.0,15.0,471.0,18
EMCC,-0.7268088713217569,0.0059859720967100375,true,0.7272682161399961,3.301875800123291E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_6.uai,0.169,30.0,15.0,147087.0,13
EMCC,-0.028775336079243537,9.884765589553107E-4,true,0.0277784567461652,1.2756068795490946E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_6.uai,0.96,29.0,11.0,351840.0,13
EMCC,-0.0019030185305341438,3.249120877556051E-4,true,0.0011254283673149956,2.786133330959825E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_6.uai,0.962,30.0,11.0,379525.0,17
EMCC,-0.0013711413711054617,5.019275402990832E-4,true,3.5480771493769103E-4,3.2173774345920436E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_6.uai,0.971,31.0,10.0,454351.0,11
EMCC,-5.988352003810718E-4,4.990774249264216E-4,true,-2.400658392395956E-4,1.938775752335527E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_6.uai,0.988,32.0,11.0,506963.0,5
EMCC,-6.184169574569645E-4,5.535075033797651E-4,true,-2.4107533104115314E-4,1.9526193219560284E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_6.uai,0.99,31.0,10.0,532919.0,5
EMCC,-4.6845563519034433E-4,4.425553644500249E-4,true,-4.6719086741097565E-4,3.667514213242896E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_6.uai,1.0,32.0,10.0,575784.0,3
EMCC,-4.6815640779049317E-4,4.4257425796501615E-4,true,-4.674956384929721E-4,3.6675082754375845E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_6.uai,1.0,44.0,12.0,575740.0,19
