method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-0.0023209999999999997,3.8E-4,false,-0.0023209999999999997,3.8E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_5.uai,1.0,,,,
EMCC,0.014008835544527143,0.01762911167050635,false,0.014158505036606761,0.017469734819415706,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_5.uai,1.0,43.0,75.0,41201.0,10
EMCC,-0.9579050483000001,0.792674034,true,0.9579822182,5.242352000000002E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_5.uai,0.0,16.0,13.0,351.0,18
EMCC,-0.6964937209122529,0.2916064611872896,true,0.6912153345148171,6.176815369602914E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_5.uai,0.255,17.0,9.0,10255.0,3
EMCC,-0.2740769792500963,0.02859951063115602,true,0.27552270985743693,2.1012317471145092E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_5.uai,0.43,18.0,8.0,29794.0,10
EMCC,-0.15066733216733752,0.013565805442343992,true,0.1515841511996897,2.3132622923719928E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_5.uai,0.623,19.0,8.0,47104.0,11
EMCC,-0.0062727502133226865,0.013401017990908235,true,0.022459705266675623,0.008716634413087138,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_5.uai,0.688,19.0,8.0,59876.0,5
EMCC,0.013732626151765404,0.01837901812441676,true,0.014953400366167657,0.018239035313367766,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_5.uai,0.916,22.0,8.0,73394.0,21
EMCC,0.014350973029214509,0.01854966895772121,true,0.014492720990147812,0.01838082960029669,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_5.uai,0.94,21.0,7.0,78388.0,3
EMCC,0.013811835594868815,0.017597272130254644,true,0.013876923877882086,0.01752002144746474,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_5.uai,0.96,21.0,6.0,82738.0,10
EMCC,0.014011569725333795,0.01763108581587878,true,0.014160359471874495,0.017472647080574964,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k05_5.uai,1.0,22.0,7.0,93148.0,15
