method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,4.898803000003005E-5,1.22470075E-4,false,4.898803000003005E-5,1.22470075E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_8.uai,1.0,,,,
EMCC,-6.796657592511579E-6,7.473431157036586E-4,false,-6.5884276490013605E-6,7.45228313760451E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_8.uai,1.0,42.0,65.0,128803.0,22
EMCC,-0.8333136265765166,0.04318554993702751,true,0.8422794685783107,5.0898391726350575E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_8.uai,0.0,22.0,13.0,684.0,10
EMCC,-0.6249566086557254,0.06894878666306979,true,0.6243208871101382,8.325973230839307E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_8.uai,0.275,18.0,11.0,40274.0,9
EMCC,-0.32920838945612774,0.07136913785443728,true,0.3254923685916246,1.687821346262868E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_8.uai,0.387,22.0,9.0,64969.0,20
EMCC,-0.32651530622965075,0.07770209015417051,true,0.3258831220035383,8.203424104904323E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_8.uai,0.424,21.0,10.0,97754.0,20
EMCC,-0.00111049534572083,0.002538577003952079,true,7.331319350925014E-4,0.002225691206059404,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_8.uai,0.544,21.0,8.0,130972.0,5
EMCC,-1.289537525095974E-4,0.0016426779374538352,true,-1.2587434323341196E-4,0.0016259187876485612,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_8.uai,0.581,23.0,9.0,162610.0,5
EMCC,-7.913574496964948E-5,9.369728582947136E-4,true,-7.896201225088273E-5,9.35169741368277E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_8.uai,0.658,22.0,7.0,195445.0,19
EMCC,-9.421895189998253E-5,8.564465681146828E-4,true,-9.116875208731168E-5,8.419819021435847E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_8.uai,0.91,23.0,11.0,231348.0,2
EMCC,-6.795149799343481E-6,7.473458539697476E-4,true,-6.795149799343481E-6,7.466218882699925E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k05_8.uai,1.0,24.0,7.0,259576.0,29
