method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,3.0050231492739776E-4,6.752633749858082E-4,false,3.0050231492739776E-4,6.752633749858082E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_5.uai,1.0,,,,
EMCC,2.1835276342807575E-5,7.104488399473452E-5,false,2.1835276342807575E-5,7.103704167718986E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_5.uai,1.0,61.0,76.0,851118.0,15
EMCC,-0.9572406151521227,0.06024996365716933,true,0.9584435689123012,7.42736882706668E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_5.uai,0.0,33.0,17.0,436.0,10
EMCC,-0.9845303096222922,0.011197278285846907,true,0.9845505431697711,1.364971187251607E-11,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_5.uai,0.011,32.0,14.0,131829.0,7
EMCC,-0.8575908588367802,0.010348660006542618,true,0.8577678795090418,5.929078949290407E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_5.uai,0.06,31.0,12.0,273163.0,4
EMCC,-1.0420521832754659E-5,2.6388768130409623E-4,true,1.259623575031732E-4,1.1579169478038755E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_5.uai,0.112,31.0,12.0,456339.0,9
EMCC,-0.7495697199889605,7.692922108908495E-4,true,0.7498736816144298,1.1484431641183677E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_5.uai,0.221,43.0,13.0,719827.0,8
EMCC,1.8271466840857897E-5,8.416537684232745E-5,true,3.222209633357842E-5,6.476931269106903E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_5.uai,0.589,34.0,11.0,1002477.0,10
EMCC,2.449951955374452E-5,8.305993608267922E-5,true,2.5559763759064325E-5,7.803850387999704E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_5.uai,0.601,37.0,11.0,1104633.0,20
EMCC,2.3823691512880885E-5,6.911252119184628E-5,true,2.3823691512880885E-5,6.910492953611988E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_5.uai,0.902,35.0,10.0,1372295.0,19
EMCC,2.1835269146230907E-5,7.103956288642735E-5,true,2.1835269146230907E-5,7.103667590091545E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_5.uai,1.0,34.0,10.0,1562635.0,24
