method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.004053293173943984,0.03410445978732658,false,0.004053293173943984,0.004053293173943999,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_7.uai,1.0,,,,
EMCC,0.005728345446509464,0.026828749510725187,false,0.005728345446509464,0.006543032829683004,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_7.uai,1.0,65.0,74.0,752009.0,16
EMCC,-0.9337768096770159,0.10597000855080928,true,0.9337768242726553,3.3788054851107764E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_7.uai,0.0,42.0,17.0,863.0,4
EMCC,-0.8313805995296946,0.17212279082497262,true,0.8366873625580057,3.476356885549934E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_7.uai,0.057,34.0,16.0,220742.0,7
EMCC,-0.5457843972177472,0.1028315076016833,true,0.5190984277690747,2.8151114352359846E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_7.uai,0.285,35.0,12.0,429982.0,5
EMCC,-0.5240643945994446,0.023559077562889174,true,0.5261148977114963,4.947604957345943E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_7.uai,0.386,31.0,16.0,602479.0,29
EMCC,-0.0011968736922133294,0.015790484572893674,true,0.008698257534501819,0.00439379037322867,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_7.uai,0.526,33.0,11.0,755992.0,11
EMCC,0.005452150284413704,0.019798261218566843,true,0.005452150284413704,0.005820423207827477,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_7.uai,0.95,32.0,11.0,1025780.0,27
EMCC,0.0055693407441622655,0.018503099811035432,true,0.0055693407441622655,0.006727323774178612,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_7.uai,0.962,34.0,11.0,1103617.0,22
EMCC,0.005712927630504461,0.019382593967952867,true,0.005712927630504461,0.007954693367604987,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_7.uai,0.976,35.0,10.0,1181557.0,18
EMCC,0.005728345446519789,0.019697344598398246,true,0.005728345446519789,0.008155359915497165,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k10_7.uai,1.0,34.0,11.0,1287260.0,5
