method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0,0.006200000000000001,false,0.0,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_2.uai,1.0,,,,
EMCC,-7.633711103268714E-4,0.012130083003372271,false,-5.011362222500093E-4,3.0921007874434663E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_2.uai,1.0,43.0,69.0,42652.0,21
EMCC,-0.9494840687999999,0.31084482300000005,true,0.9491841738000001,2.511850000000001E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_2.uai,0.0,19.0,13.0,156.0,21
EMCC,-0.5183489699930806,0.20510825292568918,true,0.4968043401328721,4.498760183824184E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_2.uai,0.48,20.0,9.0,12422.0,6
EMCC,-0.7053674822560307,0.4690427221428769,true,0.4985417487425895,1.680212669653276E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_2.uai,0.488,20.0,9.0,22035.0,13
EMCC,-0.2665846584434042,0.14525244240476107,true,0.26326811133884853,3.222499977212746E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_2.uai,0.553,21.0,8.0,41451.0,5
EMCC,-0.0012401047384770214,0.01410555674134428,true,7.081846462787533E-4,7.39379896617541E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_2.uai,0.798,32.0,8.0,55198.0,4
EMCC,-0.001461266710056086,0.013200483127405873,true,8.573333531073368E-4,4.6344389543135527E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_2.uai,0.901,23.0,8.0,69233.0,20
EMCC,-7.506546383939661E-4,0.012780348624903097,true,-2.7123549367424893E-4,4.054570796712877E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_2.uai,0.958,30.0,9.0,83454.0,12
EMCC,-6.21947065555073E-4,0.012824662694904156,true,-3.407688854021318E-4,6.222761424461397E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_2.uai,0.965,24.0,6.0,91376.0,8
EMCC,-7.007307343263047E-4,0.013183966234612658,true,-5.42187611756173E-4,0.0010958315679639227,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo5_k10_2.uai,1.0,25.0,6.0,97300.0,18
