method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-0.0018493034311437562,0.0032108995231128167,false,-0.0018493034311437562,0.0032108995231128167,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_2.uai,1.0,,,,
EMCC,-6.034608194482871E-5,3.693525484778571E-4,false,-5.9653584781660385E-5,3.640780424171356E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_2.uai,1.0,62.0,79.0,859936.0,9
EMCC,-0.8459264945677561,0.09405660747058847,true,0.8457879569638898,4.486907262699456E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_2.uai,0.0,33.0,17.0,480.0,16
EMCC,-0.8715426153245797,0.025985916202343848,true,0.8717302680733975,3.3783919777011034E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_2.uai,0.036,33.0,13.0,103931.0,3
EMCC,-0.4949409751481981,0.015222458749643848,true,0.49291938869984353,1.2090811824634436E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_2.uai,0.241,31.0,12.0,330711.0,6
EMCC,-0.20202953948771207,0.007199302662885501,true,0.19996036637761233,3.842806437716548E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_2.uai,0.366,31.0,12.0,567898.0,3
EMCC,-0.015510403676117113,0.003894323742202036,true,0.013964012312358887,0.0031295723677706657,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_2.uai,0.393,31.0,11.0,730403.0,24
EMCC,-4.688015777924992E-4,0.0030583850900247384,true,-4.6679251568004787E-4,0.0030494005519461883,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_2.uai,0.585,32.0,12.0,911427.0,3
EMCC,-4.533084336862947E-4,0.0027233340225949016,true,-4.517797212237884E-4,0.0027167878773113794,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_2.uai,0.878,32.0,11.0,1114597.0,27
EMCC,-1.6554234378174382E-4,0.0010582782390029992,true,-1.6554234378174382E-4,0.0010561203080459427,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_2.uai,0.947,34.0,11.0,1263932.0,25
EMCC,-6.0268716351230545E-5,3.693479919242583E-4,true,-6.0268716351230545E-5,3.658603323855082E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo7_k05_2.uai,1.0,35.0,11.0,1461388.0,7
