method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0035294512159999014,0.005304937345999999,false,0.0035294512159999014,0.005304937345999999,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_9.uai,1.0,,,,
EMCC,5.824962973285386E-4,0.001364044654015724,false,5.824962973285386E-4,0.0013640172682968172,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_9.uai,1.0,40.0,71.0,134424.0,5
EMCC,-0.8202873461717528,0.04318554993702752,true,0.8502841982927386,5.089839172635057E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_9.uai,0.0,19.0,14.0,452.0,7
EMCC,-0.7712300224877837,0.08922581498075494,true,0.7732952927119034,2.416185492516931E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_9.uai,0.133,23.0,11.0,39739.0,7
EMCC,-0.6700363240107245,0.020888110563658496,true,0.67590052843353,7.798778858736466E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_9.uai,0.176,29.0,14.0,73404.0,9
EMCC,-0.2323193300382319,0.0011617697095967715,true,0.23273652667289468,5.059275304234144E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_9.uai,0.396,23.0,10.0,109659.0,23
EMCC,-0.0013066463533897288,5.803810274860789E-4,true,0.0017960129659035928,5.406748452450311E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_9.uai,0.495,23.0,8.0,142825.0,19
EMCC,1.7700605217552123E-4,5.623099292890239E-4,true,2.869520295477601E-4,4.817606969495779E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_9.uai,0.547,24.0,10.0,177755.0,12
EMCC,5.492726643880896E-4,0.0012040243607428364,true,5.510263696527629E-4,0.0012001081271364306,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_9.uai,0.668,23.0,8.0,208436.0,30
EMCC,6.244371940421489E-4,0.0014586469294271193,true,6.244371940421489E-4,0.0014579939404128512,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_9.uai,0.98,24.0,8.0,240079.0,12
EMCC,5.819183978332809E-4,0.0013640531311729365,true,5.830591028898047E-4,0.0013637625254648213,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk0_nEndo5_k075_9.uai,1.0,24.0,8.0,269554.0,7
