method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0,0.0,false,0.0,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_9.uai,1.0,,,,
EMCC,-0.0012228150371783597,9.411423355658137E-5,false,-0.0011053715392661534,8.657879201873396E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_9.uai,1.0,63.0,67.0,187334.0,21
EMCC,-0.953665200908896,0.031191383751599987,true,0.9540650034013962,4.464856E-9,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_9.uai,0.0,34.0,15.0,372.0,18
EMCC,-0.9075365458484106,0.009688310339570572,true,0.907625370615841,1.3533409297071247E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_9.uai,0.01,28.0,14.0,37596.0,4
EMCC,-0.8770559556513721,0.002646196006434261,true,0.8767584381871284,6.704839224347631E-22,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_9.uai,0.012,29.0,11.0,47914.0,13
EMCC,-0.5792509316670699,3.910773077456876E-4,true,0.5759456181683448,8.591655985653619E-11,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_9.uai,0.093,29.0,14.0,141424.0,7
EMCC,-0.8123031779780759,4.227194040550584E-4,true,0.8084510046842129,4.3404933561711877E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_9.uai,0.132,30.0,10.0,223111.0,10
EMCC,-0.8469954965475972,1.0006659726098641E-4,true,0.8466148421854722,1.1406538886767138E-10,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_9.uai,0.133,36.0,11.0,235023.0,28
EMCC,-0.8274366080499312,2.3381831508199704E-4,true,0.8239440254795356,2.2078339681146022E-15,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_9.uai,0.164,31.0,9.0,276519.0,2
EMCC,-0.0027015520344549904,2.1899385295206096E-4,true,-7.296566992098796E-5,6.116200980932588E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_9.uai,0.165,45.0,9.0,287186.0,28
EMCC,-0.0011896651931935232,9.149500353622466E-5,true,-9.497591916176606E-4,7.312793703811491E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k075_9.uai,1.0,32.0,9.0,396628.0,18
