,6,5,4,3,2,1,0
0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,1
2,0,0,1,0,0,0,1
3,1,1,1,1,0,0,1
4,0,0,1,1,0,0,1
5,1,0,1,1,0,0,0
6,0,0,1,1,0,0,1
7,0,0,1,1,0,1,1
8,0,0,1,1,0,0,1
9,1,1,1,1,0,1,0
10,0,0,1,1,0,1,1
11,1,0,1,1,0,1,1
12,0,1,1,1,0,1,1
13,0,1,1,1,0,0,1
14,1,0,1,0,0,0,0
15,1,0,1,0,0,0,0
16,0,0,1,1,0,0,1
17,1,1,1,1,0,0,0
18,0,1,1,0,0,0,0
19,0,1,1,1,1,1,0
20,0,0,1,0,0,1,0
21,0,0,1,0,1,0,1
22,1,1,1,1,0,1,0
23,0,1,1,1,0,1,0
24,1,0,1,1,0,0,1
25,1,0,1,0,0,0,1
26,1,1,1,1,0,0,0
27,1,0,1,0,0,0,0
28,1,1,0,0,0,1,0
29,0,1,0,0,0,0,0
30,0,0,1,1,0,0,1
31,0,1,1,0,0,0,0
32,0,1,1,0,0,0,0
33,1,1,1,0,0,0,0
34,0,1,1,1,0,0,0
35,0,1,1,1,0,1,1
36,1,0,1,0,0,0,1
37,1,0,1,0,0,0,0
38,1,0,1,0,0,1,0
39,1,0,1,1,0,1,0
40,1,0,1,0,0,1,1
41,0,0,1,0,0,0,0
42,1,1,1,0,0,0,1
43,1,1,0,0,0,1,1
44,0,1,1,1,0,1,1
45,0,1,1,0,1,1,0
46,0,1,1,0,0,0,0
47,0,1,1,1,0,0,0
48,1,1,1,0,0,0,0
49,1,1,1,1,0,1,0
50,0,1,0,0,0,1,0
51,1,1,1,1,0,1,1
52,0,1,1,1,0,0,1
53,0,1,1,0,0,1,1
54,0,0,1,0,0,1,1
55,1,0,1,0,0,0,0
56,0,1,0,1,0,1,0
57,0,0,1,1,0,0,1
58,1,1,1,1,0,0,0
59,0,1,1,1,0,0,0
60,0,0,1,1,0,1,1
61,1,1,1,1,0,1,0
62,0,0,1,1,0,0,1
63,1,0,0,0,0,0,1
64,1,1,1,0,1,0,1
65,1,1,0,1,0,0,1
66,1,0,1,0,0,0,0
67,1,0,1,1,0,0,1
68,0,0,0,0,0,1,0
69,1,0,1,0,1,1,0
70,0,1,0,1,0,0,1
71,0,1,0,0,0,0,1
72,0,1,1,1,0,1,1
73,0,1,1,1,0,1,1
74,1,0,1,1,0,0,0
75,0,0,1,1,0,0,1
76,1,0,1,0,0,0,0
77,1,1,1,0,0,1,0
78,0,0,1,1,0,1,0
79,0,0,1,1,0,0,1
80,0,0,0,0,0,1,0
81,1,1,0,0,0,0,0
82,0,0,1,1,0,0,1
83,0,1,1,0,0,0,1
84,1,0,1,1,0,0,1
85,0,0,0,0,0,1,0
86,1,0,1,1,0,0,0
87,0,1,1,1,0,0,1
88,1,1,1,1,0,0,0
89,1,0,1,1,0,1,1
90,1,0,0,1,0,1,0
91,1,1,0,1,0,0,0
92,0,1,1,1,0,0,1
93,0,0,1,0,1,1,1
94,0,1,1,0,0,0,0
95,1,1,0,1,0,0,1
96,1,1,1,0,0,0,0
97,1,0,1,0,0,1,0
98,1,0,1,1,0,1,0
99,0,1,1,0,0,0,0
100,0,0,1,1,0,1,1
101,1,1,1,1,0,0,0
102,1,0,1,1,0,0,1
103,1,0,1,1,0,1,0
104,1,1,1,0,0,0,0
105,0,0,1,1,1,0,1
106,0,1,1,0,0,0,0
107,0,1,1,1,0,0,1
108,1,1,1,0,0,1,0
109,0,1,1,0,0,1,0
