,7,6,5,4,3,2,1,0
0,1,0,1,0,0,1,1,0
1,1,0,1,0,1,1,0,0
2,1,0,1,0,1,1,1,0
3,0,0,0,1,1,0,1,1
4,0,0,1,1,0,0,0,0
5,1,0,1,0,0,1,1,0
6,1,0,1,0,0,1,1,0
7,1,1,1,0,0,1,0,0
8,1,0,1,1,1,0,0,0
9,1,0,1,1,0,0,0,0
10,1,0,0,0,0,1,0,1
11,1,1,1,0,0,1,1,0
12,0,0,1,0,0,0,0,0
13,1,0,1,1,0,0,0,0
14,1,0,1,0,0,1,1,0
15,0,0,0,1,0,0,1,1
16,0,0,0,1,0,0,1,1
17,1,0,1,0,0,1,1,0
18,1,0,0,0,1,1,1,0
19,0,0,0,1,0,0,1,1
20,0,0,1,1,0,0,0,0
21,1,0,1,1,0,0,0,0
22,1,1,0,0,0,1,0,1
23,1,0,1,0,1,1,1,0
24,1,0,1,0,0,1,1,0
25,0,0,1,1,0,0,0,0
26,1,0,0,0,1,1,0,1
27,1,0,1,0,1,1,1,0
28,1,0,0,0,0,1,0,1
29,1,0,1,0,0,1,1,0
30,1,0,1,0,0,1,1,0
31,1,0,1,0,1,1,1,0
32,1,0,1,1,0,0,0,0
33,1,0,1,0,1,1,1,0
34,1,0,1,0,0,1,1,0
35,1,0,0,0,0,1,0,1
36,1,0,1,0,0,1,1,0
37,1,0,0,0,1,1,0,1
38,1,0,1,0,0,1,1,0
39,1,0,1,1,0,0,0,0
40,0,0,1,1,0,0,0,0
41,0,0,1,1,0,0,1,1
42,1,0,1,0,1,1,1,0
43,0,0,1,1,0,0,0,0
44,0,0,0,1,0,0,1,1
45,1,0,0,0,0,1,0,1
46,1,1,1,1,0,0,0,0
47,1,0,1,1,0,0,0,0
48,1,0,1,0,1,1,1,0
49,1,0,0,0,0,1,0,1
50,1,0,1,0,0,1,0,0
51,1,0,1,0,0,1,1,0
52,1,0,1,1,0,0,0,0
53,1,0,1,0,1,1,1,0
54,1,0,1,1,0,0,0,0
55,1,0,1,0,0,1,1,0
56,1,0,1,0,0,1,1,0
57,1,0,1,1,0,0,0,0
58,1,0,1,0,0,1,0,0
59,0,1,1,1,1,0,1,1
60,1,0,1,1,0,0,0,0
61,1,0,1,0,0,1,1,0
62,1,0,1,0,0,1,1,0
63,1,0,1,0,0,1,1,0
64,0,0,0,1,0,0,0,1
65,1,1,1,1,1,1,1,0
66,1,0,0,0,0,1,0,1
67,1,0,1,0,0,1,1,0
68,1,0,1,0,0,1,1,0
69,0,1,0,0,0,0,0,1
70,1,1,1,0,1,1,1,0
71,1,0,0,0,0,1,0,1
72,1,0,1,1,0,0,0,0
73,1,0,0,0,0,1,0,1
74,1,0,1,1,0,0,1,0
75,1,0,1,0,0,1,1,0
76,1,1,0,0,0,1,0,1
77,1,1,1,0,1,1,1,0
78,1,0,1,0,0,1,1,0
79,1,0,0,0,0,1,0,1
80,1,0,1,0,0,1,1,0
81,1,0,1,1,0,0,0,0
82,1,0,0,0,0,1,0,1
83,1,0,1,0,0,1,1,0
84,0,0,1,1,0,0,0,0
85,1,1,0,0,0,1,0,1
86,1,0,1,0,0,1,1,0
87,0,1,0,1,1,0,1,1
88,0,0,1,1,1,0,0,0
89,1,0,1,1,0,0,0,0
90,1,0,1,1,0,0,0,0
91,1,0,1,0,0,1,0,0
92,1,0,1,0,0,1,1,0
93,1,0,1,0,0,1,1,0
94,1,0,1,0,0,1,1,0
95,0,0,1,1,1,0,0,0
96,1,0,1,0,1,1,1,0
97,1,0,0,0,1,1,0,1
98,1,0,1,0,1,1,0,0
99,1,0,0,0,0,1,0,1
100,1,0,1,0,1,1,1,0
101,1,0,1,0,0,1,1,0
102,1,0,1,0,0,1,1,0
103,1,0,1,0,0,1,1,0
104,1,0,0,0,0,1,1,0
105,1,0,1,0,1,1,1,0
106,1,0,1,0,0,1,1,0
107,1,1,0,0,0,1,1,0
108,1,0,1,1,0,0,0,0
109,1,1,1,0,1,1,1,0
110,1,0,1,0,0,1,0,0
111,0,0,0,1,0,0,1,1
112,1,1,1,0,1,1,1,0
113,1,0,0,0,1,1,0,1
114,1,0,1,1,0,0,0,0
115,1,1,1,0,0,1,1,0
116,1,1,1,0,1,1,1,0
117,1,0,1,0,1,1,1,0
118,1,0,1,0,1,1,1,0
119,1,0,1,0,0,1,1,0
120,0,0,1,1,0,0,1,1
121,1,0,1,0,0,1,1,0
122,1,0,1,0,0,1,1,0
123,1,0,1,0,1,1,1,0
124,1,0,1,0,0,1,1,0
125,1,0,1,0,0,1,1,0
126,1,0,1,1,0,0,0,0
127,1,0,1,0,0,1,1,0
128,0,0,1,1,0,0,0,0
129,1,0,1,0,0,1,1,0
130,1,0,1,0,0,1,1,0
131,1,0,1,1,0,0,0,0
132,0,0,1,1,0,0,1,1
133,1,0,1,1,0,0,0,0
134,1,1,1,0,1,1,1,0
135,1,0,1,0,1,1,1,0
136,1,0,1,0,0,1,1,0
137,1,0,0,0,0,1,0,1
138,1,0,1,0,1,1,1,0
139,1,0,1,0,0,1,1,0
140,1,0,1,0,0,1,0,0
141,1,1,1,0,1,1,1,0
142,1,0,1,0,0,1,1,0
143,1,1,1,0,1,1,1,0
