,8,7,5,4,3,2,1,0
0,0,1,1,1,0,1,1,0
1,0,1,0,1,0,0,1,0
2,1,0,0,0,1,1,1,1
3,1,1,0,1,1,1,0,1
4,1,0,1,0,1,0,1,1
5,1,1,1,0,0,0,0,1
6,1,1,0,0,1,0,0,1
7,1,0,0,1,0,0,0,0
8,1,1,1,0,1,1,0,1
9,1,0,0,0,0,1,1,0
10,0,1,0,0,0,1,0,1
11,0,1,0,1,0,0,1,0
12,1,1,0,0,1,1,1,1
13,1,1,0,0,0,1,1,0
14,1,1,0,0,1,1,0,1
15,1,0,0,0,0,1,1,0
16,1,1,1,0,1,0,0,1
17,1,0,1,0,1,1,1,1
18,1,1,1,0,1,0,1,1
19,1,1,1,1,1,0,1,1
20,0,1,0,0,0,0,0,0
21,1,0,0,1,1,0,1,1
22,0,0,0,0,0,0,0,0
23,1,1,0,0,1,0,0,1
24,1,0,1,0,0,1,1,1
25,1,0,0,0,1,1,1,1
26,1,1,0,0,1,1,0,1
27,1,1,1,0,1,1,1,1
28,1,1,1,0,1,1,1,1
29,1,1,1,0,1,1,1,1
30,1,1,1,1,1,0,0,1
31,0,1,1,1,0,1,1,0
32,0,0,1,0,0,1,0,0
33,1,1,1,0,1,0,1,1
34,1,1,1,1,1,0,1,1
35,0,1,0,0,0,1,0,0
36,1,1,0,0,1,0,0,1
37,1,1,1,0,0,1,1,0
38,1,1,1,1,0,0,0,0
39,1,1,0,0,1,1,1,1
40,1,0,0,1,1,1,1,1
41,1,1,1,0,1,1,0,1
42,1,1,1,0,1,0,1,1
43,1,1,0,0,1,0,0,1
44,1,1,1,0,1,0,0,1
45,0,1,0,0,0,1,0,0
46,0,1,0,0,0,1,0,0
47,1,0,0,1,0,0,0,0
48,1,0,1,1,0,1,0,0
49,1,1,1,0,1,1,0,1
50,1,0,1,1,0,0,0,0
51,1,1,1,0,1,0,0,1
52,0,1,1,0,0,1,0,1
53,1,1,0,0,1,0,0,1
54,1,1,1,0,1,0,0,1
55,1,0,0,0,1,1,1,1
56,1,1,0,0,1,1,0,1
57,1,1,0,0,1,1,0,1
58,0,1,1,0,0,0,0,0
59,1,1,0,0,0,0,1,0
60,1,0,0,1,0,1,0,0
61,1,0,0,0,1,1,1,1
62,1,0,0,0,1,0,1,1
63,1,1,1,0,1,1,0,1
64,1,1,1,0,1,1,1,1
65,0,1,1,1,1,0,1,0
66,1,0,1,0,1,1,1,1
67,0,1,1,0,0,0,1,1
68,1,1,1,1,1,1,0,1
69,0,0,1,0,0,1,1,1
70,1,0,1,0,0,0,1,0
71,1,1,1,0,1,0,0,1
72,1,0,1,0,1,1,1,1
73,1,1,1,0,1,1,0,1
74,1,1,0,0,1,1,0,1
75,1,1,1,0,1,1,0,1
76,1,1,1,0,0,1,0,1
77,1,1,1,0,1,0,0,1
78,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0
80,1,0,1,1,0,0,0,0
81,0,1,0,1,0,0,1,0
82,0,0,1,1,0,0,1,0
83,1,1,0,0,1,0,0,1
84,1,0,0,1,0,1,0,0
85,1,1,0,0,0,1,1,0
86,1,1,1,1,1,1,0,1
87,1,1,0,0,1,1,0,1
88,1,0,0,1,0,0,0,0
89,0,0,0,0,0,1,0,0
90,1,0,0,0,1,1,1,1
91,1,1,0,0,0,0,1,0
92,1,1,1,0,1,1,0,1
93,0,0,1,0,0,1,0,0
94,1,0,0,0,1,1,1,1
95,0,1,1,0,0,1,0,1
96,1,1,1,1,1,1,0,1
97,1,0,0,0,1,1,1,1
98,1,1,0,0,1,1,1,1
99,1,0,1,0,1,0,1,1
100,1,1,0,0,0,1,0,1
101,1,1,1,1,1,1,1,1
102,0,1,1,0,0,1,0,0
103,1,0,1,0,0,0,1,1
104,0,0,0,0,0,1,0,0
105,1,0,1,1,0,0,0,0
106,1,1,1,0,1,0,0,1
107,0,1,1,1,1,0,0,1
108,1,1,0,1,0,1,0,0
109,1,1,0,0,1,0,0,1
110,1,1,0,0,0,1,1,0
111,1,0,1,0,1,1,1,1
112,1,0,0,0,1,0,1,1
113,0,1,1,0,0,0,0,0
114,0,0,1,0,0,0,0,0
115,1,0,0,0,1,1,1,1
116,1,1,1,0,1,0,1,1
117,0,1,0,0,0,0,0,0
118,1,0,1,0,1,1,1,1
119,1,1,1,0,1,0,0,1
120,1,1,1,1,1,1,0,1
121,1,0,1,0,1,1,1,1
122,1,1,0,0,1,1,0,1
123,1,0,0,0,1,1,0,1
124,1,1,1,0,1,1,0,1
125,0,0,1,0,0,0,0,0
126,1,1,1,0,1,0,0,1
127,1,0,1,1,0,1,0,0
128,1,1,1,0,1,0,0,1
129,1,1,0,0,1,1,0,1
130,0,0,0,0,0,1,0,0
131,1,1,1,0,0,1,1,0
132,1,1,1,1,1,0,1,1
133,1,1,1,0,1,1,1,1
134,0,1,1,0,0,1,0,0
135,0,0,0,0,0,0,1,1
136,0,0,0,0,0,0,0,0
137,1,1,0,1,0,0,0,0
138,1,1,1,0,1,1,1,1
139,1,0,1,0,1,1,1,1
140,1,1,1,0,0,0,1,0
141,1,1,1,1,1,0,0,1
142,1,1,0,0,1,1,1,1
143,1,1,1,0,1,0,1,1
144,1,0,1,0,1,0,1,1
145,1,1,0,0,1,0,0,1
146,1,1,0,1,1,1,0,1
147,1,0,1,0,1,0,1,1
148,1,1,1,0,1,1,1,1
149,1,1,1,0,1,0,0,1
150,1,1,0,0,0,1,1,0
151,1,1,0,0,1,0,0,1
152,1,1,1,1,1,0,0,1
153,1,1,1,0,1,1,0,1
154,1,1,0,0,1,1,0,1
155,1,0,0,1,1,1,1,1
156,1,0,1,0,0,0,1,0
157,1,1,0,0,1,0,1,1
158,1,1,1,0,1,0,0,1
159,1,0,1,0,1,1,1,1
160,1,1,0,0,1,1,1,1
161,1,0,0,1,0,1,0,0
162,1,0,0,0,1,1,1,1
163,1,1,0,0,0,0,1,0
164,1,0,0,0,0,0,1,1
165,0,1,1,0,0,1,1,1
166,1,1,1,1,1,1,0,1
167,0,0,0,0,0,1,0,0
168,1,1,1,0,1,0,1,1
169,1,0,0,0,0,1,1,0
170,1,1,1,0,1,1,1,1
171,1,1,1,0,1,0,0,1
172,1,1,1,0,1,0,1,1
173,1,1,0,1,1,1,0,1
174,1,1,1,1,1,1,0,1
175,1,0,0,0,1,1,1,1
176,1,1,0,0,1,0,0,1
177,1,0,0,0,1,1,1,1
178,1,0,0,0,1,1,1,1
179,1,1,1,0,1,0,0,1
180,1,1,1,0,1,1,0,1
181,1,1,0,0,1,1,0,1
182,0,1,1,0,0,0,0,0
183,1,1,1,0,1,0,1,1
184,0,0,0,0,0,1,0,0
185,1,0,0,0,0,0,1,1
186,1,1,1,0,1,1,0,1
187,1,0,0,1,0,1,0,0
188,1,1,1,0,1,0,0,1
189,1,0,1,0,1,1,1,1
190,0,1,0,1,0,1,1,0
191,0,0,0,1,0,1,1,0
192,1,1,1,0,1,0,0,1
193,1,1,1,1,1,1,0,1
194,1,0,1,1,1,0,1,1
195,1,1,0,0,1,1,0,1
196,1,1,0,0,0,1,1,0
197,1,0,0,0,1,1,1,1
198,1,0,1,1,0,1,0,0
199,1,0,1,1,0,0,0,0
200,1,1,1,0,1,1,1,1
201,1,1,1,0,1,0,0,1
202,0,0,1,0,0,0,0,0
203,1,0,1,1,0,0,0,0
204,0,1,1,1,0,0,1,0
205,0,0,1,0,0,1,0,0
206,1,0,1,0,1,0,1,1
207,1,1,0,0,1,1,0,1
208,0,1,0,1,0,1,1,0
209,1,1,0,0,1,1,0,1
210,0,0,0,0,0,1,0,0
211,1,0,0,1,0,0,0,0
212,0,1,1,0,0,0,0,0
213,1,1,0,0,1,1,0,1
214,0,0,1,0,0,1,0,0
215,1,0,0,0,1,1,1,1
216,1,1,0,0,1,1,0,1
217,0,1,1,1,0,0,1,0
218,1,1,1,0,1,1,0,1
219,1,1,1,1,0,0,1,1
220,0,1,0,0,0,1,0,1
221,1,1,1,0,1,0,0,1
222,1,0,1,1,0,0,0,0
223,1,0,1,0,1,0,1,1
224,0,1,1,0,0,1,0,0
225,1,1,0,0,1,1,0,1
226,1,0,0,0,1,0,0,1
227,1,1,1,0,1,1,0,1
228,1,1,0,0,1,1,0,1
229,1,0,1,0,1,0,1,1
230,0,0,0,0,0,1,0,0
231,1,0,1,1,1,0,0,0
232,1,1,1,0,1,1,0,1
233,1,0,0,0,1,1,1,1
234,0,0,0,0,0,1,0,0
235,1,0,1,1,0,1,0,0
236,1,1,1,0,1,1,0,1
237,1,1,1,0,1,1,0,1
238,0,1,1,0,0,0,0,1
239,1,1,1,1,1,0,1,1
240,0,0,1,0,0,1,0,0
241,1,1,1,0,0,0,0,1
242,1,1,0,0,1,1,0,1
243,0,1,1,0,0,0,0,0
244,1,1,1,0,1,0,1,1
245,1,1,0,0,1,0,0,1
246,1,1,0,0,0,1,1,0
247,0,0,1,0,0,1,0,0
248,1,1,0,0,1,0,1,1
249,1,0,0,0,0,0,1,0
250,0,0,0,0,0,1,0,0
251,0,1,0,1,0,0,1,0
252,1,1,1,0,1,1,0,1
253,1,1,0,0,1,1,1,1
254,1,1,0,0,1,0,0,1
255,0,0,1,0,0,0,0,0
256,1,0,1,1,0,1,0,0
257,1,1,1,0,1,0,0,1
258,1,0,0,0,0,1,1,1
259,1,1,1,0,1,1,0,1
260,1,1,0,0,0,0,1,0
261,0,0,1,1,0,0,1,0
262,0,0,0,0,0,0,0,0
263,1,0,0,1,1,0,1,1
264,1,0,1,0,1,0,1,1
265,1,1,1,1,1,0,0,1
266,1,0,1,0,1,1,1,1
267,1,0,1,1,0,0,0,0
268,0,0,1,0,0,0,0,0
269,1,1,1,0,1,1,0,1
270,1,1,0,0,0,1,1,0
271,1,0,1,1,0,0,0,0
272,0,0,1,0,0,1,0,0
273,1,1,1,1,0,0,0,0
274,1,1,1,1,1,1,0,1
275,1,1,0,1,1,1,1,1
276,1,0,1,0,1,0,1,1
277,1,0,0,0,1,1,1,1
278,1,1,1,0,1,0,0,1
279,0,0,1,0,0,1,0,0
280,1,0,0,1,0,0,0,0
281,1,0,1,0,0,1,1,0
282,1,1,1,0,1,1,0,1
283,1,1,0,0,0,1,0,1
284,1,1,1,0,1,1,0,1
285,1,0,1,1,0,0,0,0
286,1,0,0,1,0,0,0,0
287,1,1,0,0,1,0,1,1
288,0,0,0,0,0,1,0,0
289,0,0,0,0,0,1,0,0
290,1,1,1,0,0,1,1,0
291,1,1,1,0,1,0,0,1
292,1,1,1,0,1,1,1,1
293,1,0,1,1,0,1,0,0
294,1,1,0,0,0,0,1,0
295,1,0,0,0,1,1,1,1
296,1,1,0,0,0,1,1,0
297,1,1,0,0,1,0,0,1
298,1,1,1,0,1,0,0,1
299,1,1,0,0,0,1,0,1
300,0,0,1,1,0,0,1,0
301,1,1,0,0,0,0,1,0
302,0,0,0,0,0,0,0,0
303,1,0,0,0,0,1,1,0
304,1,1,1,0,1,1,0,1
305,0,0,1,0,0,0,0,0
306,0,0,0,0,0,0,0,0
307,1,1,0,0,1,0,0,1
308,1,1,1,0,1,1,0,1
309,1,0,0,1,0,0,0,0
310,1,1,0,1,0,0,0,0
311,0,0,1,0,0,1,0,0
312,1,1,0,0,1,1,0,1
313,0,0,0,0,0,1,0,0
314,1,0,0,1,1,1,1,1
315,1,1,1,0,1,1,0,1
316,0,0,0,0,0,1,0,0
317,1,1,1,1,0,0,0,0
318,1,1,1,0,1,1,0,1
319,0,0,1,1,0,0,1,0
320,1,1,1,0,1,1,1,1
321,1,0,1,0,1,1,0,1
322,1,1,1,0,1,1,0,1
323,0,1,0,0,0,1,0,0
324,1,0,1,0,1,1,1,1
