,5,4,2,1
0,1,1,1,0
1,1,0,1,1
2,1,1,1,1
3,0,0,1,0
4,1,1,0,1
5,0,1,1,0
6,0,0,1,0
7,1,0,1,1
8,0,1,1,0
9,1,1,1,1
10,0,1,1,0
11,1,0,0,0
12,1,0,0,1
13,1,1,1,1
14,0,1,0,0
15,0,0,0,0
16,1,1,0,1
17,1,1,1,1
18,0,1,0,1
19,1,0,0,1
20,0,0,0,0
21,0,0,1,0
22,1,0,1,1
23,0,1,0,0
24,0,0,1,0
25,0,1,0,1
26,1,0,1,1
27,1,1,1,1
28,1,0,1,0
29,1,0,1,0
30,0,1,1,0
31,0,1,0,0
32,1,0,1,0
33,0,0,1,0
34,0,0,1,0
35,0,0,1,0
36,1,0,0,1
37,1,0,0,0
38,0,0,1,0
39,1,0,0,0
40,1,0,1,0
41,0,1,0,1
42,1,0,1,1
43,1,0,0,0
44,1,0,1,1
45,1,0,1,0
46,1,0,1,1
47,1,0,1,0
48,1,0,1,1
49,0,0,0,0
50,1,0,0,1
51,0,0,0,0
52,1,0,1,1
53,0,0,1,0
54,1,0,0,1
55,1,0,1,0
56,1,1,1,1
57,0,1,0,0
58,1,1,1,1
59,1,0,1,1
60,1,0,1,0
61,0,1,0,0
62,0,1,0,0
63,0,1,0,0
64,1,0,1,0
65,0,0,0,0
66,1,0,0,0
67,0,1,0,1
68,1,0,1,0
69,1,1,0,1
70,0,0,0,0
71,1,0,1,1
72,1,0,0,0
73,1,0,0,1
74,0,0,0,0
75,1,1,1,1
76,1,1,1,1
77,0,1,0,1
78,0,1,0,1
79,0,0,1,0
80,1,1,1,1
81,0,1,1,0
82,1,1,1,1
83,0,0,0,0
84,1,1,0,0
85,0,0,0,0
86,0,1,1,0
87,0,0,1,0
88,1,0,1,1
89,0,1,1,0
90,1,1,1,1
91,1,1,0,1
92,1,1,0,1
93,1,1,1,1
94,0,0,0,0
95,1,0,0,0
96,1,1,1,1
97,1,1,0,1
98,1,1,1,1
99,1,0,1,1
100,1,0,0,1
101,0,0,1,0
102,1,0,0,0
103,1,0,1,1
104,1,1,0,0
105,1,0,0,0
106,1,1,1,1
107,1,1,0,1
108,0,1,1,0
109,0,0,0,0
110,1,1,1,1
111,0,0,1,0
112,0,1,0,1
113,1,0,0,0
114,0,0,0,0
115,0,0,0,0
116,1,0,0,0
117,1,1,1,1
118,1,1,0,0
119,1,1,1,1
120,1,1,0,1
121,1,0,0,1
122,1,1,1,1
123,1,1,0,0
124,1,0,0,0
125,1,1,1,1
126,1,0,1,1
127,1,0,0,0
128,1,0,0,1
129,1,1,0,1
130,0,0,1,0
131,0,1,1,0
132,1,0,1,0
133,0,1,1,0
134,0,0,1,0
135,0,1,0,1
136,1,0,0,1
137,1,0,0,1
138,1,0,1,0
139,1,0,0,1
140,1,1,1,1
141,0,0,0,0
142,1,1,1,1
143,0,0,0,0
144,1,0,0,0
145,0,0,1,0
146,1,1,1,1
147,0,1,0,0
148,1,0,1,0
149,0,0,1,0
150,0,1,1,0
151,1,0,1,1
152,1,0,1,1
153,0,0,1,0
154,1,1,0,0
155,0,1,1,0
156,1,1,0,1
157,1,0,0,1
158,1,0,0,1
159,1,0,1,1
160,0,1,0,0
161,0,1,1,0
162,0,0,0,0
163,1,0,0,1
164,1,1,0,0
165,0,1,0,1
166,0,1,0,1
167,0,0,0,0
168,1,1,1,1
169,1,0,0,0
170,1,1,1,1
171,1,1,0,0
172,1,0,1,1
173,1,0,0,0
174,1,0,1,1
175,0,0,1,0
176,0,0,0,0
177,1,0,1,0
178,1,1,1,1
179,0,1,0,0
180,1,0,0,1
181,1,1,1,1
182,1,0,1,0
183,0,0,1,0
184,0,0,1,0
185,0,0,0,0
186,1,1,1,1
187,1,1,1,1
188,1,1,1,0
189,0,0,1,0
190,0,0,0,0
191,0,1,0,0
192,0,0,0,0
193,1,1,1,1
194,1,0,1,1
195,1,0,1,1
196,0,0,0,0
197,1,1,1,1
198,0,1,0,0
199,1,1,1,1
200,1,1,1,1
201,0,0,1,0
202,1,1,1,1
203,0,1,1,0
204,0,0,1,0
205,0,1,0,1
206,0,1,0,0
207,0,0,0,0
208,0,0,1,0
209,0,1,0,0
210,1,1,1,1
211,0,0,1,0
212,1,0,1,0
213,0,1,0,0
214,1,1,0,1
215,1,1,1,1
216,1,1,1,1
217,1,0,0,1
218,0,1,0,0
219,1,0,0,0
220,1,0,0,1
221,1,1,1,1
222,1,1,0,1
223,1,1,0,1
224,1,0,0,0
225,1,1,0,1
226,1,0,1,1
227,1,0,1,0
228,1,0,0,0
229,1,1,1,1
230,1,1,0,1
231,0,0,0,0
232,0,0,0,0
233,1,0,0,1
234,0,0,0,0
235,0,0,0,0
236,1,1,0,1
237,0,0,1,0
238,1,1,1,1
239,0,1,0,0
240,0,1,0,0
241,0,1,0,1
242,1,0,0,0
243,1,0,0,1
244,0,0,0,0
245,1,0,0,1
246,1,1,1,1
247,0,1,0,1
248,1,1,1,1
249,0,1,0,1
250,1,0,1,0
251,0,0,0,0
252,1,0,0,1
253,1,1,1,1
254,1,0,0,1
255,1,0,0,1
256,0,0,0,0
257,1,0,1,0
258,1,1,1,1
259,1,0,0,1
260,1,1,1,1
261,1,0,1,1
262,0,1,0,0
263,1,0,1,1
264,1,0,0,1
265,1,0,0,1
266,1,0,0,0
267,1,0,0,1
268,1,1,1,1
269,0,1,0,1
270,1,1,1,1
271,1,1,1,1
272,1,0,0,0
273,1,1,0,1
274,1,1,0,0
275,1,1,0,0
276,1,0,1,0
277,1,1,1,1
278,0,1,1,0
279,1,0,0,0
280,0,0,0,0
281,0,0,0,0
282,0,1,0,1
283,1,0,0,1
284,0,0,1,0
285,0,0,1,0
286,0,0,0,0
287,0,1,1,0
288,1,0,0,1
289,1,0,1,1
290,1,1,1,1
291,0,1,0,0
292,1,0,1,1
293,1,0,1,1
294,1,1,0,0
295,1,0,0,1
296,0,0,0,0
297,1,1,1,0
298,0,0,0,0
299,1,0,0,0
300,0,1,1,0
301,1,0,1,0
302,0,1,1,0
303,1,0,1,1
304,0,0,1,0
305,0,1,1,0
306,1,1,0,1
307,0,0,0,0
308,1,1,1,1
309,1,0,1,0
310,0,1,0,1
311,1,0,0,1
312,1,0,1,0
313,1,1,1,1
314,1,1,1,1
315,1,0,0,1
316,1,1,1,1
317,1,1,1,1
318,0,1,1,0
319,0,0,0,0
320,0,0,0,0
321,1,0,0,0
322,1,1,1,1
323,1,0,1,1
324,0,0,0,0
325,0,0,1,0
326,0,1,0,0
327,1,1,1,1
328,0,0,1,0
329,1,0,1,0
330,1,1,1,1
331,0,0,0,0
332,0,0,1,0
333,1,1,1,1
334,1,0,0,0
335,1,0,0,0
336,0,1,1,0
337,1,0,1,1
338,1,0,0,0
339,1,0,0,1
340,1,0,1,1
341,1,1,1,1
342,0,0,0,0
343,1,1,1,1
344,0,0,1,0
345,1,0,0,1
346,1,1,0,1
347,0,1,0,0
348,1,0,1,1
349,0,1,1,0
350,0,1,0,1
351,1,0,1,1
352,0,0,0,0
353,1,1,0,1
354,1,0,1,1
355,1,0,1,1
356,1,1,0,1
357,1,0,1,1
358,0,0,1,0
359,1,1,1,1
360,1,1,0,0
361,1,0,1,0
362,1,0,1,1
363,0,1,1,0
364,1,0,1,0
365,0,0,1,0
366,1,0,0,0
367,0,1,0,1
368,0,0,1,0
369,1,0,0,1
370,1,0,1,0
371,1,0,0,1
372,1,1,1,1
373,0,1,0,1
374,0,0,0,0
375,1,0,1,1
376,1,1,0,0
377,1,1,0,1
378,1,0,1,0
379,0,0,0,0
380,1,0,1,1
381,1,0,1,1
382,1,0,1,0
383,1,0,0,1
384,1,1,1,1
385,1,0,0,0
386,1,0,0,0
387,1,0,1,1
388,0,0,0,0
389,0,1,1,0
390,0,1,0,1
391,1,1,1,1
392,0,1,0,1
393,1,1,0,0
394,1,1,1,1
395,1,0,1,0
396,1,1,1,1
397,1,1,1,1
398,1,0,1,0
399,0,0,0,0
400,1,0,0,1
401,1,1,0,1
402,0,0,1,0
403,1,0,0,1
404,1,1,0,1
405,1,0,0,1
406,0,0,0,0
407,1,0,1,1
408,1,0,0,0
409,0,0,1,0
410,1,0,1,1
411,1,0,1,1
412,0,0,0,0
413,1,0,1,1
414,1,0,0,0
415,0,0,0,0
416,1,1,1,1
417,1,0,1,0
418,1,0,1,1
419,1,0,1,0
420,1,1,1,1
421,1,0,0,1
422,1,1,0,1
423,1,0,0,1
424,1,0,1,1
425,0,0,0,0
426,1,0,0,0
427,1,1,0,1
428,1,0,0,0
429,0,0,1,0
430,1,0,1,1
431,0,0,0,0
432,1,0,0,1
433,1,0,0,0
434,1,0,1,1
435,0,0,0,0
436,1,0,1,0
437,1,0,1,0
438,0,0,0,0
439,1,1,0,1
440,0,0,0,0
441,0,0,0,0
442,1,1,0,1
443,0,1,1,0
444,1,1,0,1
445,1,1,1,1
446,1,0,1,0
447,0,0,0,0
448,0,0,0,0
449,1,1,1,1
450,0,0,0,0
451,0,0,0,0
452,0,1,0,1
453,1,0,0,1
454,1,0,1,1
455,0,1,0,1
456,1,0,1,1
457,1,0,0,1
458,0,0,0,0
459,0,0,1,0
460,0,0,0,0
461,1,0,0,1
462,1,1,0,1
463,0,0,0,0
464,1,0,1,1
465,0,0,1,0
466,1,0,1,1
467,1,0,0,0
468,0,1,0,1
469,0,0,0,0
470,1,0,0,1
471,1,1,0,1
472,1,1,1,1
473,0,1,0,1
474,0,0,1,0
475,1,1,0,1
476,0,0,0,0
477,1,0,0,0
478,0,1,0,0
479,1,0,0,0
480,0,1,0,0
481,1,1,1,1
482,1,0,0,1
483,0,1,0,0
484,1,1,0,1
485,0,1,0,1
486,0,1,0,1
487,1,0,0,1
488,1,0,0,0
489,0,1,0,1
490,1,0,1,1
491,0,1,0,1
492,0,1,0,1
493,1,1,0,1
494,1,0,1,1
495,0,0,1,0
496,1,1,0,0
497,0,0,0,0
498,0,0,1,0
499,1,0,1,0
500,1,1,1,1
501,1,0,0,0
502,0,0,1,0
503,0,1,0,0
504,1,1,1,1
505,1,0,0,1
506,0,1,1,0
507,0,1,0,0
508,1,1,1,1
509,1,0,1,1
510,1,0,1,0
511,1,1,1,1
512,1,0,0,0
513,0,0,0,0
514,1,0,0,1
515,0,0,1,0
516,0,0,1,0
517,1,0,0,0
518,1,0,0,0
519,1,0,1,0
520,1,1,1,1
521,1,0,0,1
522,0,0,1,0
523,0,0,1,0
524,1,0,0,1
525,1,1,1,1
526,1,0,0,1
527,1,0,0,1
528,1,0,0,1
529,0,0,1,0
530,1,0,0,0
531,1,0,1,1
532,1,1,1,1
533,0,0,1,0
534,0,0,1,0
535,1,1,0,1
536,1,0,1,0
537,1,0,0,1
538,1,1,1,1
539,0,0,1,0
540,0,0,1,0
541,0,1,1,0
542,1,1,0,1
543,0,0,1,0
544,1,0,0,0
545,1,0,0,0
546,1,1,1,1
547,1,1,0,1
548,1,1,1,1
549,1,0,1,0
550,1,0,1,0
551,1,0,0,0
552,1,1,0,1
553,0,1,0,0
554,1,0,1,1
555,1,0,1,1
556,1,1,1,1
557,1,0,0,0
558,1,0,0,1
559,1,0,1,1
560,0,1,0,0
561,1,1,0,1
562,1,0,0,0
563,1,1,1,1
564,1,0,1,1
565,1,0,0,1
566,0,0,1,0
567,1,1,1,1
568,0,1,0,1
569,1,1,1,0
570,0,0,1,0
571,1,0,0,1
572,0,1,0,0
573,0,1,0,1
574,1,0,0,1
575,0,1,0,0
576,0,1,0,1
577,0,0,0,0
578,0,0,1,0
