,10,9,8,7,6,4,3,2,0
0,0,1,1,1,0,0,1,0,1
1,0,0,1,0,1,1,0,1,1
2,0,0,1,1,1,1,1,1,1
3,0,0,0,1,0,0,0,1,1
4,0,0,0,0,1,0,0,1,1
5,0,1,0,0,1,1,0,1,0
6,0,0,0,1,0,0,1,1,1
7,1,0,0,0,0,0,0,1,1
8,1,0,1,1,1,0,0,1,0
9,1,0,1,1,0,0,0,1,0
10,0,0,0,1,0,0,1,0,0
11,0,0,0,1,0,0,0,1,1
12,0,1,1,0,1,1,0,1,0
13,0,0,1,0,0,1,0,1,1
14,0,1,1,0,1,1,0,1,0
15,0,0,1,1,1,1,0,1,1
16,1,1,0,0,1,1,0,0,1
17,0,1,1,0,1,1,0,1,0
18,0,1,1,1,0,0,1,0,1
19,0,0,0,0,1,1,0,1,1
20,0,0,1,1,1,0,1,1,0
21,0,1,0,0,1,1,1,0,1
22,1,0,0,0,0,1,0,1,1
23,1,0,0,0,0,0,0,1,1
24,0,1,1,1,1,0,1,0,1
25,0,0,1,1,1,1,1,1,1
26,0,0,0,0,1,0,0,1,1
27,0,1,1,0,1,1,0,1,0
28,0,0,1,1,1,1,1,1,1
29,0,1,1,0,0,0,1,0,1
30,0,0,0,0,0,0,0,1,1
31,0,1,1,0,1,0,0,0,1
32,0,0,1,1,1,0,1,1,1
33,0,0,0,0,1,0,0,1,1
34,0,1,1,0,1,1,0,1,0
35,0,0,0,0,0,0,0,1,1
36,0,1,0,0,1,1,0,1,0
37,0,1,1,0,1,1,1,0,0
38,0,0,1,0,1,1,0,1,1
39,0,0,0,0,0,0,0,1,1
40,0,1,1,0,1,0,0,0,1
41,0,1,1,0,1,1,0,1,0
42,0,0,0,1,0,0,1,1,1
43,0,0,1,0,0,1,0,1,1
44,0,1,0,0,1,1,0,1,0
45,0,0,1,1,1,0,0,1,0
46,0,0,0,1,1,1,0,1,1
47,0,1,1,0,1,1,0,1,0
48,1,0,0,1,0,1,0,1,1
49,0,0,1,0,1,1,0,1,1
50,0,1,1,0,1,1,0,1,0
51,0,0,1,0,1,1,0,1,1
52,0,0,0,1,0,0,1,1,1
53,1,0,0,1,1,0,0,1,0
54,1,0,0,1,1,0,0,1,0
55,1,0,0,1,1,0,1,1,1
56,0,1,1,0,1,1,0,1,0
57,0,1,1,0,1,1,0,1,0
58,0,1,1,0,1,1,0,1,0
59,0,1,1,0,1,1,0,1,0
60,0,0,1,0,1,1,0,1,1
61,0,0,0,0,0,0,0,1,1
62,0,0,0,0,1,1,0,1,1
63,0,0,0,0,0,0,0,1,1
64,0,1,1,0,1,1,0,1,0
65,0,0,1,0,0,1,0,1,1
66,0,1,0,0,1,1,1,1,0
67,0,0,0,0,0,0,0,1,1
68,0,0,0,1,0,0,1,1,1
69,0,0,0,0,1,1,0,1,1
70,1,0,0,1,1,1,1,1,1
71,0,0,1,1,0,0,0,1,0
72,0,0,0,0,0,0,0,1,1
73,0,1,0,0,1,1,0,1,0
74,0,1,1,0,1,1,0,1,0
75,0,0,1,0,1,1,1,0,0
76,0,1,1,1,0,0,1,0,1
77,0,1,1,0,1,1,0,1,0
78,0,1,0,0,1,1,0,1,0
79,1,0,1,1,0,0,0,1,0
80,1,0,1,0,1,1,0,1,1
81,0,0,1,0,1,1,0,1,1
82,1,0,1,0,0,1,0,1,1
83,1,0,1,1,1,0,1,0,0
84,0,0,1,1,1,1,0,1,1
85,0,0,0,1,1,1,0,1,1
86,0,0,0,1,1,0,1,1,1
87,0,0,1,0,1,1,0,1,1
88,0,1,0,0,1,1,0,1,0
89,1,0,1,1,1,0,0,1,0
90,0,0,0,1,0,0,0,1,1
91,0,0,0,1,1,0,0,1,1
92,0,0,0,0,1,0,0,1,1
93,0,0,0,1,0,0,0,1,1
94,0,0,0,0,0,0,0,1,1
95,0,0,1,0,1,1,0,1,1
96,0,0,0,1,0,0,1,1,1
97,0,0,1,1,1,1,0,1,1
98,0,0,0,1,0,0,0,1,1
99,0,0,1,1,1,1,1,1,1
100,0,0,1,1,0,1,0,1,1
101,0,0,0,1,1,1,0,1,1
102,0,0,0,0,0,1,0,1,1
103,0,0,0,0,0,0,0,1,1
104,0,0,0,0,0,0,0,1,1
105,1,0,0,1,1,1,0,1,1
106,0,0,1,0,1,1,0,1,1
107,0,0,0,1,0,0,1,1,1
108,1,0,1,0,1,1,0,1,1
109,0,1,0,0,0,1,1,0,1
110,1,0,1,1,1,0,0,1,0
111,0,0,1,0,0,0,0,1,1
112,1,0,1,1,1,1,1,1,1
113,0,0,1,1,1,1,1,1,1
114,0,0,0,1,0,0,1,1,1
115,0,1,0,1,1,1,1,0,1
116,1,0,1,1,1,0,0,1,0
117,0,0,0,0,0,0,0,1,1
118,0,0,1,1,0,1,0,1,1
119,0,0,0,1,1,1,0,1,1
120,0,0,0,1,0,0,1,1,1
121,0,0,0,0,0,0,0,1,1
122,0,1,0,0,0,1,0,1,0
123,0,0,1,0,1,1,0,1,1
124,0,0,1,1,1,0,1,1,0
125,0,0,1,0,1,1,0,1,1
126,0,1,1,0,1,1,0,1,0
127,0,1,0,1,1,1,1,0,1
128,0,0,1,1,0,0,1,0,0
129,0,1,1,0,1,1,0,1,0
130,0,1,0,0,1,1,0,1,0
131,1,1,0,0,1,1,0,0,1
132,0,0,1,1,0,1,1,1,1
133,0,0,1,1,1,1,0,1,1
134,0,0,1,1,0,0,1,1,1
135,0,1,1,0,1,1,0,1,0
136,0,1,1,0,1,1,0,0,1
137,0,0,0,0,1,0,0,1,1
138,0,1,1,0,0,0,1,0,1
139,1,0,0,0,1,0,0,1,1
140,0,0,0,1,0,0,0,1,1
141,0,0,0,1,0,0,0,1,1
142,0,1,0,0,1,1,0,0,1
143,0,0,1,0,0,1,0,1,1
144,0,1,0,0,1,1,0,1,0
145,0,0,0,1,1,0,1,0,0
146,0,1,1,0,1,1,0,1,0
147,1,0,1,1,0,1,0,1,1
148,0,1,0,0,1,1,0,1,0
149,0,0,1,1,1,1,0,1,1
150,0,0,1,1,1,1,1,1,1
151,0,0,1,0,1,1,0,1,1
152,0,1,0,0,1,1,0,1,0
153,0,1,1,0,1,1,0,1,0
154,1,1,0,0,0,1,0,0,1
155,0,0,0,0,0,0,0,1,1
156,0,1,0,0,0,0,1,0,1
157,0,0,0,1,0,0,0,1,1
158,0,1,1,0,1,1,0,1,0
159,0,1,0,0,1,1,0,1,0
160,1,0,1,1,1,1,0,1,1
161,1,0,0,0,0,0,0,1,1
162,0,1,0,0,1,1,1,0,1
163,1,0,1,1,1,1,0,1,1
164,0,1,1,0,1,1,0,1,0
165,0,0,0,0,0,0,0,1,1
166,0,0,0,1,0,0,1,1,1
167,0,0,1,0,1,1,0,1,1
168,0,0,0,0,1,1,0,0,0
169,0,0,1,0,1,1,0,1,1
170,0,0,0,0,0,1,0,1,1
171,0,0,1,1,1,1,1,1,1
172,0,1,1,1,1,0,1,0,1
173,1,0,1,1,1,0,0,1,0
174,0,0,1,1,1,0,1,1,0
175,0,0,1,0,1,1,0,1,1
176,0,1,0,0,0,1,0,0,1
177,0,1,1,0,1,1,0,1,0
178,0,1,0,1,0,0,1,0,1
179,0,1,0,0,1,1,0,1,0
180,0,1,1,0,1,1,0,1,0
181,0,1,1,0,1,1,0,1,0
182,0,0,1,1,1,1,0,1,1
183,0,0,0,0,0,0,0,1,1
184,1,0,1,1,0,0,0,1,0
185,0,0,0,1,0,0,0,1,1
186,0,1,0,1,1,1,0,1,1
187,0,0,1,1,1,1,0,1,1
188,1,0,1,1,0,0,0,1,1
189,0,0,1,1,1,0,1,1,0
190,0,0,1,1,1,1,1,1,1
191,0,1,0,1,1,1,1,0,1
192,0,0,1,1,1,1,0,1,1
193,0,0,1,1,1,1,0,1,1
194,0,1,1,0,1,0,0,0,1
195,0,1,1,0,1,1,0,1,0
196,0,1,0,0,1,1,0,1,0
197,0,0,0,0,0,0,0,1,1
198,0,0,0,1,0,0,0,1,1
199,0,0,0,1,1,0,1,1,0
200,0,1,1,0,1,1,0,1,0
201,0,0,1,1,1,0,1,1,0
202,0,0,0,1,1,0,0,1,1
203,0,0,0,1,1,1,0,1,1
204,1,0,0,1,0,0,0,1,0
205,1,1,0,0,1,1,0,0,1
206,0,1,1,0,1,1,0,1,0
207,0,0,1,1,1,1,0,1,1
208,0,0,1,0,1,1,0,1,1
209,0,0,0,0,1,0,0,1,1
210,0,0,0,1,1,0,1,1,1
211,0,0,1,1,1,0,1,1,0
212,0,0,1,1,0,1,1,1,1
213,1,0,1,1,1,0,0,1,0
214,0,1,0,0,0,0,0,0,1
215,0,0,1,0,1,1,0,1,1
216,1,0,1,0,1,1,0,1,1
217,0,0,1,0,1,1,0,1,1
218,0,0,1,1,1,1,1,1,1
219,0,0,1,0,0,1,0,1,1
220,1,0,0,1,1,0,0,1,0
221,1,1,1,1,0,0,1,0,1
