,8,7,6,4,2,0
0,0,1,0,0,0,1
1,1,1,0,0,0,0
2,0,1,0,0,0,0
3,0,1,0,0,0,1
4,0,1,0,0,0,1
5,1,1,0,0,0,0
6,1,0,1,1,1,0
7,0,1,0,0,0,0
8,0,1,0,0,0,1
9,1,0,1,1,1,0
10,0,1,1,0,0,0
11,0,0,0,0,0,1
12,0,1,0,0,0,1
13,0,1,0,0,0,1
14,0,1,0,0,0,0
15,0,1,0,0,0,1
16,1,0,1,1,1,0
17,0,1,0,0,0,1
18,0,1,0,0,0,0
19,0,1,0,0,0,0
20,1,0,1,0,0,0
21,0,1,1,0,0,1
22,0,1,0,0,0,1
23,0,1,0,0,1,1
24,0,1,0,0,0,1
25,0,1,0,0,0,1
26,0,1,1,0,0,0
27,0,1,0,0,0,1
28,1,1,1,0,0,0
29,0,1,0,0,0,1
30,0,1,0,0,0,1
31,0,1,0,0,0,0
32,0,1,0,0,0,1
33,0,1,0,0,0,1
34,0,0,0,0,0,1
35,0,0,0,0,0,1
36,1,1,0,0,0,0
37,0,1,0,0,0,1
38,0,1,0,0,0,1
39,0,0,0,0,0,1
40,1,0,0,0,0,1
41,0,1,0,0,0,1
42,0,1,1,0,1,1
43,1,1,0,0,0,0
44,1,0,0,0,0,0
45,1,1,1,0,0,0
46,1,0,1,1,1,0
47,0,0,0,0,0,0
48,1,1,0,0,0,0
49,1,0,0,0,0,0
50,1,1,1,0,0,0
51,0,1,0,0,0,1
52,1,0,1,0,0,0
53,0,0,0,0,1,1
54,0,1,1,0,0,0
55,0,0,0,0,0,1
56,0,1,0,0,0,1
57,0,1,0,0,0,0
58,1,1,0,0,0,0
59,0,1,0,0,0,1
60,1,1,0,0,0,0
61,0,1,0,0,0,0
62,1,0,1,1,1,0
63,0,1,0,0,0,0
64,1,1,1,0,0,0
65,0,0,0,0,0,0
66,1,1,1,0,0,0
67,0,1,0,0,0,1
68,0,1,1,0,0,0
69,0,1,0,0,0,1
70,1,0,1,1,1,0
71,1,0,1,1,1,0
72,0,0,0,0,1,1
73,0,1,0,0,0,1
74,0,1,0,0,0,1
75,0,1,1,0,0,1
76,0,1,0,0,0,1
77,0,1,0,0,0,1
78,0,0,0,0,0,0
79,1,0,1,1,1,0
80,0,1,0,0,0,1
81,0,1,0,0,0,1
82,0,1,0,0,0,0
83,0,1,0,0,0,1
84,1,1,1,1,1,0
85,1,1,0,0,0,0
86,0,1,0,0,0,1
87,1,0,1,0,1,0
88,0,1,0,0,0,1
89,0,0,0,0,0,1
90,1,1,0,0,0,0
91,0,1,0,0,0,1
