,8,7,6,5,4,3,2,1
0,0,1,1,1,1,0,0,1
1,1,1,0,0,0,1,0,1
2,1,0,0,0,1,1,0,1
3,0,0,0,1,1,1,0,1
4,0,0,0,1,1,1,0,0
5,0,0,0,1,0,0,0,0
6,1,1,1,0,0,1,0,1
7,0,0,0,1,1,1,0,0
8,1,0,0,0,0,1,1,1
9,0,0,0,1,1,0,0,0
10,1,0,0,0,0,1,0,0
11,0,0,0,1,1,1,0,0
12,0,1,1,1,0,0,0,1
13,0,0,1,1,1,0,0,1
14,0,1,1,0,1,1,0,0
15,0,0,1,1,1,0,0,1
16,1,1,1,0,1,1,0,1
17,1,0,0,0,1,0,0,0
18,0,0,0,1,1,0,0,1
19,0,1,1,1,1,0,0,1
20,0,0,1,0,1,1,1,0
21,0,0,1,1,1,0,0,1
22,0,0,0,1,1,1,0,1
23,0,1,1,1,1,1,0,0
24,0,1,1,1,1,0,0,1
25,1,1,1,0,0,1,0,1
26,0,1,1,1,1,0,0,1
27,0,1,1,1,1,0,0,1
28,1,1,1,0,1,1,0,0
29,0,1,1,1,1,1,0,1
30,0,0,0,1,1,1,0,1
31,0,0,0,1,1,1,0,1
32,0,0,0,1,0,1,0,0
33,0,1,1,1,1,0,0,1
34,0,1,0,1,1,1,0,1
35,0,1,1,1,1,1,0,1
36,0,1,1,1,0,0,0,1
37,0,1,1,1,0,1,0,1
38,0,1,1,1,1,1,0,0
39,0,0,1,1,1,1,0,0
40,0,1,1,1,1,1,0,1
41,1,0,0,0,1,0,1,0
42,0,0,0,1,1,0,0,0
43,0,1,0,1,1,1,0,1
44,0,1,1,1,1,0,0,1
45,0,1,1,1,1,0,0,1
46,0,0,1,1,1,0,0,1
47,1,1,0,0,0,1,0,1
48,0,1,1,1,1,1,0,0
49,0,1,0,1,1,1,0,1
50,1,1,0,0,1,0,0,1
51,0,0,0,1,0,0,0,1
52,0,1,1,1,1,0,0,1
53,0,1,1,1,1,0,0,1
54,0,0,0,1,1,1,0,1
55,1,1,1,0,1,1,0,1
56,0,0,0,1,1,1,0,1
57,0,1,1,1,1,0,0,1
58,1,1,1,0,1,1,0,1
59,1,0,0,0,0,1,0,1
60,0,0,0,1,1,0,0,0
61,0,0,0,1,1,1,0,1
62,0,1,1,1,1,1,0,1
63,1,0,0,0,0,1,0,0
64,0,0,0,1,1,1,0,1
65,0,1,1,1,1,0,0,1
66,0,0,1,1,1,0,0,1
67,0,0,0,0,0,0,0,0
68,0,0,1,1,1,0,0,1
69,1,1,0,0,1,1,0,1
70,0,0,0,1,1,1,0,0
71,1,1,1,0,1,1,0,1
72,0,0,0,1,1,1,0,1
73,0,1,1,1,1,0,0,1
74,1,0,0,0,1,1,0,1
75,0,0,1,0,1,1,1,0
76,0,1,1,0,1,1,0,1
77,0,0,0,0,1,0,0,1
78,0,1,1,1,1,0,0,1
79,1,0,0,0,0,1,0,1
80,1,0,0,0,1,1,1,1
81,0,0,0,0,1,0,1,0
82,0,0,0,1,1,1,0,0
83,0,0,1,1,1,1,0,0
84,0,0,0,1,1,1,0,0
85,0,1,1,1,1,0,0,1
86,0,1,1,1,1,0,0,1
87,0,0,0,1,0,0,0,0
88,0,1,1,0,1,1,0,1
89,0,0,0,0,1,0,0,0
90,1,1,1,0,1,0,0,1
91,0,0,0,1,1,1,0,1
92,1,1,0,0,1,1,0,0
93,0,0,1,1,1,0,0,1
94,0,1,1,1,0,0,0,1
95,0,0,0,1,1,1,0,0
96,0,0,0,1,1,0,0,1
97,0,0,0,1,1,1,0,1
98,0,1,1,1,1,1,0,1
99,0,0,0,1,1,0,0,0
100,0,1,1,1,0,0,0,1
101,1,0,0,0,1,1,0,1
102,0,0,1,1,1,0,0,1
103,0,1,1,1,0,0,0,1
104,0,0,0,1,1,0,0,0
105,0,0,0,1,1,0,0,0
106,0,1,1,1,0,0,0,1
107,1,1,0,0,1,1,1,1
108,0,0,0,0,1,1,1,1
109,1,1,1,0,1,0,0,1
110,0,0,0,0,1,1,0,0
111,0,1,1,1,1,1,0,0
112,0,0,0,1,1,1,0,1
113,1,0,0,0,1,1,0,1
114,0,0,0,1,1,0,0,1
115,0,0,1,1,1,0,0,1
116,0,1,1,1,1,1,0,1
117,0,1,1,1,1,1,0,1
118,0,0,0,1,0,0,0,1
119,0,0,1,1,1,0,0,1
120,1,1,1,0,1,0,0,1
121,1,0,1,0,0,0,0,1
122,0,0,0,1,1,1,0,1
123,1,0,0,0,1,0,0,1
124,0,1,0,1,1,1,0,1
125,0,1,1,1,1,0,0,1
126,0,0,0,1,1,0,0,1
127,0,0,0,1,1,1,0,1
128,1,0,0,0,1,1,0,1
129,0,0,0,1,0,0,0,1
130,0,0,0,1,1,1,0,1
