,7,6,4,3,2,1,0
0,0,0,0,1,1,1,1
1,0,0,0,1,0,1,1
2,1,0,0,1,1,0,1
3,0,1,0,1,1,1,0
4,0,1,0,1,0,1,1
5,1,1,0,1,1,1,1
6,0,1,0,1,1,1,1
7,1,0,0,1,1,0,1
8,0,0,0,1,1,0,1
9,0,1,0,1,1,1,1
10,0,0,0,1,0,1,1
11,1,1,0,1,1,1,0
12,0,1,0,1,1,1,1
13,1,1,1,1,1,1,0
14,0,1,0,1,0,0,1
15,1,1,0,1,1,1,1
16,1,0,0,1,1,0,1
17,1,0,0,0,1,1,1
18,0,1,0,1,0,1,1
19,1,1,0,1,1,1,1
20,1,0,0,1,1,0,1
21,0,1,0,1,1,1,1
22,1,1,0,1,1,1,0
23,1,1,0,1,1,1,1
24,0,0,0,1,1,1,1
25,0,0,0,1,0,1,1
26,1,1,0,0,1,1,1
27,0,0,1,1,1,1,1
28,0,0,0,0,0,1,1
29,0,0,0,1,0,1,1
30,0,1,0,1,1,0,0
31,1,1,0,1,1,1,1
32,0,0,0,1,0,1,1
33,0,0,0,1,1,1,1
34,0,1,0,1,0,1,1
35,0,1,0,1,1,1,0
36,0,0,0,1,0,1,0
37,0,1,0,1,1,1,1
38,1,1,0,1,1,1,1
39,0,1,0,1,1,1,1
40,0,1,0,1,1,1,1
41,1,1,0,1,1,1,1
42,0,1,0,1,1,1,1
43,0,1,0,1,1,1,1
44,0,1,0,1,1,0,1
45,1,0,0,1,0,0,1
46,1,1,0,1,0,1,1
47,0,1,0,1,1,1,0
48,1,1,0,1,1,1,1
49,1,0,0,1,1,0,0
50,0,1,0,1,1,1,1
51,0,1,0,1,1,1,1
52,1,0,0,1,1,0,0
53,0,0,0,1,1,1,1
54,0,0,1,1,1,0,1
55,0,1,0,1,1,1,0
56,0,0,0,1,1,1,1
57,1,0,0,1,1,1,1
58,0,1,0,1,1,1,0
59,0,1,1,1,1,0,1
60,0,1,0,1,1,1,1
61,1,1,0,1,1,1,1
62,0,1,0,1,1,1,1
63,1,1,0,1,1,1,1
64,1,1,0,1,1,1,1
65,0,1,0,1,0,1,1
66,0,1,1,1,1,1,1
67,1,0,0,1,1,0,1
68,0,0,0,1,0,1,1
69,1,0,1,1,1,0,0
70,0,0,0,1,0,1,0
71,0,1,0,1,1,0,1
72,1,0,0,1,1,1,0
73,1,1,0,1,1,1,0
74,0,0,1,1,1,1,1
75,0,0,0,1,1,1,0
76,1,1,0,1,1,1,0
77,0,0,0,1,0,1,1
78,0,1,0,1,0,1,1
