,4,2,0
0,0,1,1
1,0,1,1
2,0,1,1
3,0,1,1
4,0,1,1
5,1,0,0
6,1,0,1
7,0,1,1
8,0,1,1
9,1,0,0
10,0,1,1
11,0,1,1
12,0,1,1
13,1,0,0
14,1,1,0
15,0,0,1
16,0,1,1
17,0,1,1
18,0,1,1
19,1,0,0
20,1,0,1
21,0,1,1
22,1,0,0
23,0,1,1
24,0,1,1
25,0,0,1
26,1,1,0
27,0,1,1
28,0,1,1
29,0,1,1
30,0,1,1
31,0,1,1
32,1,0,0
33,1,1,0
34,0,1,1
35,1,0,0
36,0,1,1
37,0,1,1
38,1,1,0
39,0,1,1
40,1,0,0
41,0,1,0
42,1,1,0
43,1,1,0
44,0,1,1
45,0,1,1
46,1,1,0
47,0,1,1
48,0,1,1
49,0,1,1
50,0,1,1
51,0,1,0
52,0,1,1
53,0,1,1
54,0,1,1
55,0,0,1
56,1,0,0
57,0,0,1
58,0,1,1
59,0,1,1
60,0,1,1
61,0,1,1
62,0,1,1
63,0,1,1
64,0,1,1
65,0,0,0
66,1,0,0
67,1,0,0
68,0,1,0
69,1,0,0
70,0,1,1
71,1,0,0
72,0,1,1
73,0,1,1
74,0,1,1
75,0,1,1
76,0,1,1
77,1,1,0
78,1,0,0
79,0,1,1
80,1,0,0
81,0,1,1
82,1,0,0
83,0,1,1
84,0,1,1
85,0,1,1
86,1,1,0
87,0,1,1
88,0,1,1
89,0,1,1
90,0,1,1
91,0,1,1
92,0,1,1
93,0,1,1
94,0,1,1
95,0,1,1
96,0,1,1
97,0,1,1
98,0,1,1
99,0,1,0
100,1,0,0
101,0,1,1
102,0,1,1
103,1,0,0
104,1,0,0
105,0,1,1
106,0,1,1
107,0,1,1
108,0,1,1
109,1,1,0
110,1,0,0
111,0,1,1
112,0,1,1
113,0,1,1
114,0,1,1
115,0,1,1
116,1,0,0
117,1,0,0
118,0,0,0
119,0,1,1
120,0,1,0
121,1,0,0
122,0,1,1
123,0,1,1
124,0,1,1
125,0,1,1
126,0,1,1
127,0,1,1
128,0,1,1
129,0,1,1
130,0,1,1
131,0,1,1
132,0,1,1
133,1,0,0
134,0,1,1
135,0,1,1
136,1,0,0
137,1,1,0
138,0,1,1
139,0,1,1
140,1,0,0
141,0,1,1
142,0,1,1
143,1,0,0
144,0,1,1
145,0,1,1
146,0,1,1
147,0,1,1
148,0,0,0
149,0,1,1
150,0,1,1
151,1,0,0
152,0,1,1
153,0,1,1
154,0,1,1
155,0,1,1
156,0,1,1
157,1,1,0
158,0,1,1
159,0,1,1
160,0,1,1
161,0,1,1
162,0,0,1
163,0,1,1
164,1,1,0
165,1,0,0
166,0,1,1
167,0,1,1
168,0,1,1
169,0,1,1
170,0,0,1
171,0,1,1
172,0,1,0
173,0,1,1
174,0,1,1
175,0,1,1
176,1,0,0
177,0,1,1
178,1,0,0
179,0,1,1
180,0,1,1
181,0,1,1
182,0,1,1
183,0,1,1
184,0,1,1
185,0,1,1
186,1,0,0
187,0,1,1
188,0,1,1
189,1,0,0
190,0,1,1
191,1,1,0
192,0,1,1
193,0,1,1
194,0,1,1
195,0,1,1
196,0,1,1
197,0,1,1
198,0,1,1
199,1,0,0
200,0,0,1
201,0,1,1
202,0,0,0
203,0,1,1
204,1,1,0
205,0,1,1
206,0,1,1
207,0,1,1
208,0,1,1
209,0,1,1
210,0,1,1
211,0,1,0
212,1,0,0
213,0,1,1
214,0,1,1
215,1,1,0
216,1,0,0
217,0,1,1
218,0,1,1
219,0,1,1
220,1,1,0
221,1,0,0
222,0,1,1
223,0,1,1
224,0,1,0
225,0,0,1
226,0,1,1
227,0,1,1
228,0,1,1
229,0,1,1
230,1,0,0
231,0,1,1
232,0,1,1
233,0,1,1
234,1,0,0
235,0,1,1
236,0,1,1
237,0,1,1
238,0,1,0
239,1,0,0
240,0,1,1
241,1,0,0
242,0,1,1
243,1,0,0
244,0,1,1
245,0,1,1
246,0,1,1
247,0,1,1
248,1,0,0
249,0,0,1
250,0,1,1
251,0,1,1
252,1,0,1
253,0,1,1
254,0,1,0
255,1,0,1
256,0,1,1
257,0,1,1
258,0,1,1
259,0,1,1
260,1,1,0
261,1,0,0
262,1,0,0
263,0,1,1
264,0,1,1
265,0,1,1
266,1,1,0
267,0,1,0
268,0,1,1
269,0,1,1
270,0,1,1
271,0,1,1
272,0,1,1
273,1,0,0
274,0,1,1
275,1,0,0
276,0,1,1
277,0,1,1
278,0,1,1
279,0,1,1
280,0,0,1
281,0,1,1
282,0,1,1
283,0,1,1
