,5,3,2,0
0,0,0,0,0
1,1,0,1,0
2,1,1,1,0
3,1,0,0,1
4,1,0,1,0
5,1,0,1,0
6,1,1,1,0
7,0,0,1,0
8,0,0,0,1
9,0,0,1,0
10,1,0,1,0
11,0,0,1,0
12,1,1,0,1
13,0,1,0,1
14,0,1,0,1
15,0,1,1,0
16,0,0,0,1
17,0,0,0,1
18,0,0,0,1
19,0,0,0,1
20,1,0,1,0
21,0,1,0,1
22,1,0,0,1
23,0,0,1,0
24,1,1,1,0
25,0,0,0,1
26,0,0,0,1
27,0,0,0,1
28,0,0,0,1
29,1,0,1,0
30,1,0,1,0
31,0,0,1,0
32,1,1,0,1
33,1,1,1,0
34,0,0,0,1
35,0,0,0,1
36,0,1,0,1
37,0,0,1,0
38,0,0,1,0
39,1,1,1,0
40,0,0,0,1
41,0,0,1,0
42,0,0,0,1
43,0,0,0,1
44,1,0,0,1
45,0,0,0,1
46,0,0,1,0
47,1,1,0,1
48,1,0,1,0
49,1,1,1,0
50,0,0,1,1
51,1,1,1,0
52,1,0,1,0
53,0,0,1,0
54,1,1,1,0
55,0,0,0,1
56,1,1,1,0
57,1,1,1,0
58,1,1,1,0
59,1,1,1,0
60,0,1,0,1
61,0,1,1,0
62,1,1,1,0
63,0,0,0,1
64,0,0,0,1
65,0,0,0,1
66,0,0,0,1
67,0,0,1,1
68,1,1,1,0
69,0,0,0,1
70,0,0,0,1
71,1,1,0,1
72,1,1,1,0
73,0,0,0,1
74,1,0,0,1
75,0,0,1,0
76,1,1,1,0
77,1,0,1,0
78,1,1,0,1
79,0,1,1,0
80,1,1,1,0
81,0,0,1,0
82,1,0,1,0
83,0,0,1,0
84,0,0,0,1
85,0,1,1,0
86,0,0,0,1
87,1,1,1,0
88,0,0,0,1
89,0,0,0,1
90,1,1,0,1
91,1,1,1,0
92,0,1,1,0
93,1,1,0,1
94,0,0,1,0
95,1,1,1,0
96,1,1,1,0
97,1,1,1,0
98,0,0,0,0
99,0,0,0,1
100,1,1,1,0
101,1,1,1,0
102,0,0,0,1
103,1,0,1,0
104,1,1,0,1
105,0,0,1,1
106,0,0,1,0
107,1,1,1,0
108,1,0,0,1
109,0,0,0,1
110,1,0,0,0
111,0,1,0,1
112,1,1,0,1
113,1,1,1,0
114,1,0,1,0
115,1,0,1,0
116,1,1,0,1
117,0,0,0,1
118,1,1,1,0
119,0,1,0,1
120,0,0,1,0
121,0,0,1,0
122,0,0,1,0
123,0,0,1,0
124,0,0,0,1
125,1,1,1,0
126,0,0,0,1
127,0,0,0,1
128,1,0,1,0
129,0,1,0,1
130,0,0,0,1
131,1,0,1,0
132,1,1,0,0
133,0,1,0,1
134,0,0,0,1
135,0,0,1,0
136,0,0,0,0
137,0,0,0,0
138,0,1,1,0
139,0,0,0,1
140,1,1,1,0
141,1,0,1,0
142,0,0,1,0
143,1,1,1,0
144,1,1,1,0
145,0,1,0,0
146,0,0,0,1
147,0,0,0,1
148,0,1,0,1
149,0,0,0,1
150,0,0,1,0
151,1,1,0,1
152,1,0,0,1
153,1,0,1,0
154,1,1,1,0
155,0,0,0,1
156,0,0,0,1
157,0,0,0,0
158,1,0,1,0
159,1,1,1,0
160,1,1,0,1
161,0,0,0,1
162,0,0,0,0
163,1,0,0,0
164,1,1,1,0
165,1,0,1,0
166,1,1,0,1
167,0,0,1,0
168,0,0,1,0
169,0,0,1,0
170,1,1,0,1
171,1,1,1,0
172,0,1,0,1
173,0,0,1,0
174,0,0,1,0
175,1,1,1,0
176,1,1,1,0
177,1,1,1,0
178,1,1,1,0
179,0,0,1,0
180,0,1,0,1
181,0,0,1,0
182,1,1,1,0
183,1,1,0,1
184,1,0,1,0
185,1,0,0,0
186,0,1,0,1
187,0,0,1,0
188,0,0,0,1
189,0,0,1,0
190,1,1,1,0
191,0,0,1,0
192,0,0,1,0
193,0,0,0,1
194,0,0,0,1
195,0,0,1,0
196,0,0,0,1
197,0,0,0,1
198,1,1,1,0
199,1,1,0,1
200,0,1,0,0
201,0,0,0,1
202,0,0,1,0
203,1,0,1,0
204,0,0,0,1
205,0,0,0,1
206,1,0,0,1
207,1,1,1,0
208,0,0,1,0
209,0,0,1,0
210,0,0,1,1
211,1,1,1,0
212,0,0,1,0
213,1,1,0,1
214,0,0,0,1
215,1,1,1,0
216,1,0,0,0
217,1,1,1,0
218,1,0,0,1
219,0,0,1,0
220,0,0,0,1
221,1,1,1,0
222,1,0,1,1
223,1,0,1,0
224,0,0,1,0
225,1,0,0,1
226,1,0,1,0
227,0,1,0,1
228,0,1,1,0
229,0,0,1,0
230,1,1,1,0
231,0,0,1,0
232,0,0,1,0
233,0,0,1,0
234,1,0,0,0
235,1,1,1,0
236,1,0,1,0
237,1,1,1,0
238,0,1,0,1
239,0,0,1,0
240,1,1,1,0
241,0,0,1,0
242,0,0,0,1
243,0,1,1,0
244,1,1,0,0
245,0,0,0,1
246,1,1,1,0
247,0,0,1,0
248,0,1,0,1
249,0,0,0,1
250,0,1,0,0
251,0,0,1,0
252,0,0,1,0
253,0,0,1,0
254,1,0,0,1
255,1,1,0,0
256,0,0,0,1
257,1,0,1,0
258,0,0,1,0
259,0,0,1,0
260,1,1,1,0
261,1,1,1,0
262,1,0,0,1
263,0,0,0,1
264,0,0,1,0
265,1,1,1,0
266,0,1,0,1
267,1,0,1,0
268,1,0,1,0
269,0,0,1,0
270,1,1,0,1
271,1,0,1,0
272,0,1,1,0
273,1,1,0,1
274,0,0,0,1
275,0,0,0,1
276,1,1,0,1
277,0,1,1,0
278,1,1,1,0
279,0,0,1,0
280,0,1,0,1
281,0,0,0,1
282,1,1,1,0
283,1,1,1,0
284,0,0,0,1
285,1,1,1,0
286,0,0,0,0
287,1,0,1,1
288,1,1,0,1
289,0,1,1,0
290,0,0,0,0
291,0,0,1,0
292,0,0,0,1
293,0,1,1,0
294,1,1,1,0
295,0,0,0,1
296,0,0,0,1
297,1,1,1,0
298,0,0,1,0
299,0,1,0,1
300,0,0,0,0
301,1,0,1,0
302,1,1,1,0
303,0,0,0,0
304,1,0,1,0
305,0,1,0,1
306,1,0,0,1
307,0,0,0,1
308,1,0,1,0
309,0,0,1,0
310,1,0,1,0
311,0,0,1,0
312,1,0,1,0
313,0,1,0,1
314,0,1,0,1
315,1,1,1,0
316,1,0,1,0
317,0,1,1,1
318,0,0,1,0
319,0,0,1,0
320,1,0,1,0
321,1,0,1,0
322,0,1,1,0
323,1,0,1,0
324,1,1,0,1
325,0,0,0,1
326,1,1,1,0
327,1,1,1,0
328,0,1,0,0
329,1,1,1,0
330,0,0,1,0
331,1,1,1,0
332,1,1,1,0
333,1,1,1,0
334,0,0,1,0
335,1,1,1,1
336,1,0,1,0
337,0,0,1,0
338,0,1,0,1
339,0,0,1,0
340,0,0,1,0
341,1,1,1,1
342,0,0,0,0
343,0,0,1,0
344,1,0,1,0
345,0,0,1,0
346,0,0,0,1
347,0,0,0,0
348,0,0,0,1
349,0,1,1,0
350,0,0,0,1
351,1,1,0,1
352,0,0,0,1
353,0,1,1,0
354,1,1,1,0
355,1,0,0,1
356,1,1,0,1
357,0,0,0,1
358,1,1,1,0
359,1,1,1,0
360,1,1,1,0
361,0,1,0,1
362,0,1,1,0
363,0,0,0,1
364,0,0,1,0
365,0,0,1,0
366,1,0,1,0
367,1,1,1,0
368,1,0,1,0
369,0,0,1,0
370,0,1,0,0
371,1,0,1,0
372,0,0,1,0
373,1,1,1,0
374,1,0,1,0
375,0,1,1,0
376,0,1,0,1
377,1,0,1,0
378,1,1,1,0
379,0,1,0,1
380,0,0,1,0
381,0,0,0,0
382,0,1,0,0
383,1,1,0,0
384,0,0,1,0
385,0,1,1,0
386,0,0,0,1
387,0,1,0,1
