,14,13,12,11,10,4,3,2,1,0
0,0,0,1,0,1,1,1,1,0,0
1,1,0,1,0,1,1,1,1,0,1
2,0,0,1,0,0,0,0,0,1,1
3,1,0,0,1,1,1,1,1,0,0
4,1,1,1,0,0,1,1,1,0,1
5,0,0,0,1,0,0,1,1,0,0
6,1,1,0,1,0,0,0,0,1,1
7,1,1,1,0,1,1,0,0,1,1
8,1,1,1,0,0,0,0,0,1,1
9,0,1,1,0,0,1,1,1,0,0
10,0,0,0,1,0,0,0,0,1,0
11,0,1,0,1,1,1,0,0,1,0
12,0,0,1,0,1,1,1,1,0,0
13,1,1,0,1,0,1,1,1,0,0
14,0,1,1,0,0,0,0,0,1,1
15,0,1,0,1,0,0,1,1,0,0
16,0,0,0,1,0,0,0,0,1,1
17,0,0,1,0,0,0,1,0,1,1
18,0,0,1,0,0,0,0,0,1,1
19,0,0,0,1,0,0,0,0,1,1
20,0,1,0,1,0,1,0,0,1,0
21,0,0,0,1,1,1,0,0,1,0
22,0,0,0,1,0,0,1,1,0,1
23,0,0,0,1,0,0,0,0,1,1
24,0,0,0,1,0,1,1,1,0,0
25,0,0,1,0,1,1,1,1,0,1
26,0,1,0,1,0,0,0,0,1,1
27,0,1,0,1,0,1,1,1,0,1
28,1,1,0,1,0,0,1,1,0,1
29,0,0,1,0,1,1,1,1,0,1
30,0,1,1,0,0,0,1,1,0,0
31,1,1,0,1,1,1,1,1,0,0
32,0,0,1,0,0,0,0,0,1,1
33,0,0,0,1,1,1,1,1,0,1
34,1,0,0,1,1,1,1,1,0,0
35,0,1,0,1,0,0,0,0,1,0
36,0,1,1,0,0,0,0,0,1,0
37,0,0,0,1,0,0,0,0,1,0
38,1,1,0,1,1,1,1,1,0,1
39,0,1,1,0,1,1,1,1,0,0
40,0,1,0,1,1,1,1,1,0,1
41,0,0,1,0,0,0,0,0,1,1
42,0,0,0,1,0,0,0,0,1,0
43,0,0,0,1,0,0,1,1,0,1
44,1,1,0,0,1,1,1,1,0,0
45,0,0,1,0,0,0,1,1,0,0
46,0,0,0,1,1,1,0,0,1,0
47,0,0,0,1,1,1,1,1,0,1
48,0,0,0,1,1,1,1,1,0,0
49,1,0,1,0,0,0,1,1,0,1
50,0,1,1,0,0,0,0,0,1,1
51,0,0,0,1,0,0,0,0,1,1
52,0,1,0,1,0,0,0,0,1,0
53,0,0,0,1,0,0,1,1,0,0
54,0,0,1,0,0,0,0,1,0,0
55,0,1,0,1,1,1,1,1,0,1
56,0,1,1,0,1,1,1,1,0,0
57,1,1,0,1,1,1,0,0,1,0
58,0,1,0,1,0,0,1,1,0,0
59,0,0,1,0,0,0,1,1,0,0
60,0,0,0,0,0,1,0,0,1,0
61,0,0,0,1,1,1,1,1,0,1
62,0,1,0,1,1,1,0,0,1,1
63,0,0,1,0,0,0,1,1,0,1
64,0,1,0,1,0,0,1,1,0,0
65,0,1,0,1,0,0,0,0,1,1
66,0,1,0,1,0,1,0,0,1,1
67,0,0,1,1,1,1,0,0,1,1
68,0,0,0,1,0,1,1,1,0,1
69,0,0,0,1,0,0,0,0,1,1
70,0,1,1,0,0,0,1,1,0,0
71,1,0,1,0,0,0,0,0,1,0
72,0,0,1,0,1,1,0,0,1,0
73,1,0,0,1,1,1,1,1,0,0
74,1,0,0,1,1,1,0,0,1,1
75,0,1,0,1,0,1,1,1,1,0
76,0,0,1,0,0,1,1,1,0,1
77,1,1,0,1,0,0,0,0,1,0
78,1,1,1,0,1,1,1,1,0,0
79,0,1,1,0,1,1,0,0,1,1
80,0,0,0,1,0,0,0,0,1,1
81,1,1,1,0,0,0,0,0,1,0
82,0,0,0,1,0,0,0,0,1,1
83,0,1,1,0,0,0,1,1,0,0
84,0,1,0,1,0,1,1,0,1,0
85,0,1,0,1,0,0,0,0,1,1
86,0,0,0,1,0,0,1,0,1,0
87,0,0,1,0,1,1,1,1,0,0
88,0,0,1,0,0,0,0,0,1,1
89,0,1,1,0,1,1,1,1,0,0
90,0,0,1,0,0,1,0,0,1,0
91,0,1,0,1,1,1,0,0,1,1
92,0,0,1,0,0,0,0,0,1,0
93,0,0,1,0,0,0,1,1,1,0
94,1,1,0,0,0,0,1,1,0,0
95,0,1,1,0,0,0,0,0,1,0
96,0,1,1,0,0,0,0,0,1,1
97,0,1,0,1,0,0,0,0,1,0
98,0,0,0,1,0,0,0,0,1,0
99,0,1,1,0,0,0,1,1,0,0
100,0,0,0,1,1,1,1,1,0,1
101,0,0,1,0,0,0,0,0,1,1
