method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1
exact_data_based,0.01904531025599998,0.1855168022006,false,0.01904531025599998,0.145477182062,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k05_4.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMCC,0.01807032631157368,0.19749174008316725,false,0.019138364746794978,0.1515422105853017,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k05_4.uai,1.0,0.17963109172530345,0.1515422105853017,0.16464982309517628,0.1860162351235357,0.1668332761281599,0.18117565937034025,0.17278901113831877,0.16679435391238337,0.1700957288101862,0.18089322666824104,688520.0,300,300,22.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.1648623274875646,300,0.15619236588495639,300,0.1834926946931734,300,0.19749174008316725,0.16368154730463297,0.18014368297820002,0.15291313565612685,0.15944817549223456,50.0,0.17513505072779273,0.16837545179896507,300,0.1532658601152865,0.18422507163886756,300,0.16715857264599826,0.15328047458716196,300,0.15598694867697274,300,0.1662620937164932,300,0.15797235046632435,300,0.1648349996842435,0.16473109157491111,0.18553005390234342
EMCC,-0.4854220020619794,0.5739201350909741,true,0.35789642541316535,0.007652364481508647,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k05_4.uai,0.0,0.10091813856633317,0.3327194814786142,0.5070006038086627,0.2616506183959301,0.16099334534987594,0.29881077170271125,0.307416626407893,0.04004357393055494,0.05885674025475046,0.14650245831959519,510.0,6,24,9.0,4,12,3,42,12,13,5,2,3,2,3,2,21,7,4,5,2,13,8,0.09481833867081682,9,0.03054123326217452,2,0.11524080175116652,18,0.030099734379426316,0.050561596258436974,0.20018068338329115,0.21758925069894733,0.4891038286896525,21.0,0.26708463270499144,0.007652364481508647,18,0.2813189995987229,0.03769378571784186,4,0.480723226637939,0.03428267232244348,2,0.07499735348912967,9,0.2603200540269698,2,0.32643385771467703,2,0.12526463147903288,0.014766882783154835,0.5739201350909741
EMCC,-0.36038734088729774,0.38960339756487017,true,0.036493424506360395,0.03154136676352191,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k05_4.uai,0.315,0.10125433355404329,0.1246537379772394,0.38960339756487017,0.17601673267331513,0.20065135569288395,0.22746863023782862,0.24208403951504232,0.17530023457235197,0.17881222459328272,0.13974580540332698,254152.0,300,300,8.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.09874165950755698,300,0.036563326356678805,300,0.17939909195723358,300,0.15169072900977676,0.03687306453668504,0.1225630201141678,0.2533766545498971,0.17973992319579374,20.0,0.29616099630456083,0.09984689406759026,300,0.14197937977810848,0.1236282770623611,300,0.3653217553153548,0.10802626449692121,300,0.059389156398065704,300,0.15340328153855734,300,0.2553641307046271,300,0.3292561745544733,0.03154136676352191,0.2552246452175724
EMCC,-0.028837809818221705,0.3664315305815582,true,0.030673347607239554,0.1155186474237578,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k05_4.uai,0.531,0.28044615428603603,0.17965622718696544,0.3664315305815582,0.18883567170783683,0.25859626317482326,0.19886434374908876,0.2805615317855309,0.1654650934794196,0.31195507861836025,0.13379911437470743,502457.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.2645246786206715,300,0.1155186474237578,300,0.2801806671929521,300,0.2263537029566219,0.23065390702556887,0.28644298040957095,0.23335210351554597,0.22205507435673455,19.0,0.2958912648514974,0.1983116532195161,300,0.25083526617949625,0.30691564880223066,300,0.3604128646705864,0.1267460513764273,300,0.18600453305807016,300,0.18162302311117623,300,0.20877585800132278,300,0.30315908944770403,0.1760776463873405,0.23728315366585365
EMCC,-0.007481996233312915,0.3568319371945228,true,0.01939643841596661,0.14730340047589052,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k05_4.uai,0.609,0.33740320804684787,0.17431054322498782,0.3493943793564682,0.22092480936918638,0.2546670073906094,0.1761530976046225,0.2520682765753383,0.20722590729734297,0.3143172098248448,0.1693103079216003,624813.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.2875075930740968,300,0.21540671533304878,300,0.291294312964591,300,0.24208989264126773,0.23378870612393893,0.28004255398249855,0.14730340047589052,0.1968207273343625,23.0,0.28586750367019975,0.2320706882951133,300,0.3036273243747627,0.298681083906879,300,0.3568319371945228,0.24482417832735165,300,0.21131005216757465,300,0.25788989212570784,300,0.22752106487378948,300,0.22493903886223748,0.24006170480318056,0.24509925883543698
EMCC,-0.007515040671063511,0.359006933450839,true,0.02253711632232991,0.15187449368645892,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k05_4.uai,0.634,0.33505601127291285,0.17904506282967972,0.35110484428140465,0.2202893617411557,0.2561201375840506,0.18615449407777201,0.2514942741803693,0.20728366323947578,0.3167036993379105,0.17051048063010293,698355.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.2833379640482167,300,0.2054002945104952,300,0.29117128950768767,300,0.24696152342377287,0.22301963993336216,0.28148353823573513,0.15187449368645892,0.20061604537562505,18.0,0.2875058138103087,0.2292947619440042,300,0.3014787934805828,0.297754402338274,300,0.359006933450839,0.24386778506437512,300,0.212175370042465,300,0.2581834466365382,300,0.22694659675608383,300,0.2257314257901111,0.23992570882662712,0.24339893329604817
EMCC,-0.001254238376221406,0.34300767091837314,true,0.016619762292842788,0.1534825681854646,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k05_4.uai,0.747,0.3244898461711509,0.16252703616634825,0.3326419462167118,0.2202473501169929,0.24706709469043803,0.17231483695240557,0.2380850267136789,0.2074412160404118,0.3148250951587902,0.17543502839961933,840418.0,300,300,9.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.2716668062180895,300,0.20735433376327156,300,0.2800351713010458,300,0.27075998738763407,0.21603408519264833,0.276857295952066,0.1534825681854646,0.20024414223479708,22.0,0.2803747070741748,0.2272157936169389,300,0.2922762022243069,0.2931660859670534,300,0.34300767091837314,0.2563063407701162,300,0.21320660288224647,300,0.26501376370828356,300,0.2202377131592707,300,0.2393512447352822,0.24939543326076802,0.26005698737993066
EMCC,0.016279215065252817,0.21038442032074156,true,0.01754274751378554,0.1536575972387837,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k05_4.uai,0.839,0.200923091078073,0.16290782091428138,0.1958285534898707,0.16628839838024828,0.1770969245115535,0.18080748293229668,0.16638857059529993,0.16699363997267552,0.200100143984256,0.15400207382296371,942131.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.17601976865217608,300,0.15747879113450836,300,0.18212008062992857,300,0.19293133400120616,0.16427984135368798,0.18934139329900485,0.1561963191643753,0.16002627023466204,17.0,0.19130019538497062,0.16796854740675451,300,0.21038442032074156,0.19524764760563962,300,0.2054295960992811,0.1536575972387837,300,0.17412551174010943,300,0.17934082193549472,300,0.17042256404770037,300,0.1711341886866397,0.16837920866046616,0.15874161851092458
EMCC,0.019242541156467063,0.21360536019468152,true,0.02049446280338285,0.1548664466634344,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k05_4.uai,0.885,0.20109149580364943,0.16614274127572,0.19686527153010225,0.16986152023926515,0.17977397838744563,0.18308934345827899,0.16987624002345358,0.17094681277388263,0.20026928715307754,0.15487332640904777,1056743.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.17844407394482473,300,0.15859503149725562,300,0.18387793189666624,300,0.1947018848723029,0.168904929178078,0.191001804445955,0.15645824264977418,0.1606623695799678,18.0,0.19226210380676784,0.17110812762668412,300,0.21360536019468152,0.1964403938175058,300,0.20462200125847865,0.1548664466634344,300,0.17619594934760832,300,0.1814839097830268,300,0.17314313604613452,300,0.17234329734816306,0.17047443381938077,0.15930004311439916
