method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1
exact_data_based,0.061457615999999965,0.1514814859,false,0.061457615999999965,0.06435443519999999,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_0.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMCC,0.0614574526250323,0.1445414384967032,false,0.06146973217560292,0.06686890970331487,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_0.uai,1.0,0.11963342898093407,0.09756775830072843,0.12383207931210992,0.06695902115735702,0.09403493455648579,0.08767282163772694,0.139698624506659,0.07789105073288684,0.10561872213855533,0.12845601666444909,528527.0,300,300,17.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.08280469217120728,300,0.06780879352741079,300,0.1280006582724388,300,0.12190559095586698,0.08125250238039082,0.13759501254147966,0.11674388719049182,0.10424576442025733,40.0,0.1136301898401952,0.06969016224251187,300,0.06686890970331487,0.11108356747525451,300,0.06737767135582912,0.11012315556910848,300,0.09767343153861513,300,0.09823606325687541,300,0.1443558208065949,300,0.07809678505823668,0.1445414384967032,0.09441834004921623
EMCC,-0.4757765164827487,0.7652312676766942,true,0.6965196267530263,2.0228447285161412E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_0.uai,0.0,0.034862704702583916,0.20964138458968473,0.21151396126507216,0.12045339249293126,0.06938574458146218,0.03091748962001857,0.010789546621726896,0.38707540364816223,4.0427515850387946E-4,0.20708069432878784,1303.0,6,8,6.0,5,11,5,9,10,18,17,6,12,11,23,8,38,5,10,8,3,4,31,0.09594178882796825,42,2.0228447285161412E-4,8,0.22142738628719646,17,0.1584594431311453,0.013613773408927946,0.7652312676766942,0.014411243871539345,0.11841390215172296,20.0,0.006570744890116301,0.010897673862518876,7,0.1245247390734214,0.06847299103262353,3,0.055057815552302505,0.04267233980107993,5,6.164183122105947E-4,4,0.13002005755734664,17,0.0065444274321445825,10,0.006959267400088215,0.1469791725200523,0.02930677094263446
EMCC,-0.6796571110636579,0.39316332171358703,true,0.30098829395672116,0.0023253191993886225,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_0.uai,0.054,0.028602034684158385,0.1512234293895533,0.39316332171358703,0.24460517201934795,0.011141142752760125,0.0731732524236889,0.051327549738805385,0.04594862993613495,0.003971037739431101,0.11360848253877702,118898.0,300,300,6.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.0688086636513588,300,0.006281196295065667,300,0.19763440537306998,300,0.11739183411784929,0.012415272213566628,0.34926990610871034,0.020587839233834625,0.11675379230865597,17.0,0.046400000740284816,0.008033062263408615,300,0.11492568677350158,0.047067035843813394,300,0.12529194142758185,0.018641001474051233,300,0.0023253191993886225,300,0.36303171940044315,300,0.07048505188549228,300,0.015211158741984383,0.033572883774996294,0.027427715429479135
EMCC,-0.5347309146025574,0.45175185760562653,true,0.2427150699987657,6.195771041954109E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_0.uai,0.151,0.04081162116795368,0.14328747055109683,0.30257874307168336,0.19387712753772884,0.01358157224657722,0.050034311781586564,0.03367747840933127,0.06273466455298443,0.011038911119977483,0.09439574610510894,227404.0,300,300,5.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.035294887671551416,300,0.011902908900261053,300,0.1401733087887475,300,0.12630206724827425,0.02923814599845141,0.45175185760562653,6.195771041954109E-4,0.10474707963204735,16.0,0.024212691478424194,0.011883118909679689,300,0.09805876763336051,0.056975275386817875,300,0.10936056508534533,0.021658307353536355,300,0.002023059178511446,300,0.3229098653886991,300,0.03453860856679444,300,0.011539317777253765,0.14765751418303555,0.013537489171376572
EMCC,0.02849293849414436,0.17188804073188144,true,0.0721877465171463,0.07258909732690219,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_0.uai,0.452,0.0795221022536827,0.1411390245436912,0.17188804073188144,0.1293968799196786,0.07870818829119361,0.08687857972451285,0.13895302021727046,0.08719975844830247,0.09143779682413974,0.14033734238370557,375493.0,300,300,5.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.09376132787743877,300,0.07258909732690219,300,0.1261417274670729,300,0.12355782631979449,0.08048231808036732,0.15797947138873306,0.10414145005304777,0.11618567056660084,16.0,0.11396969453402284,0.1013416103982017,300,0.09549126345890874,0.11470382623578895,300,0.1638019180186049,0.11665151568831426,300,0.08860456546284726,300,0.11066162386981022,300,0.09063806787831244,300,0.07376486348034045,0.11359777185760431,0.11020896698236765
EMCC,0.07036738541452431,0.16806712701434456,true,0.07046724575021915,0.07803326989620427,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_0.uai,0.476,0.08152831359544352,0.14000277515603193,0.16806712701434456,0.13812175243364536,0.08529244409517735,0.09141523103860506,0.13892733845211533,0.09037822102413014,0.11181287665036543,0.1397509275042384,457593.0,300,300,5.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.09549098056028066,300,0.07803326989620427,300,0.1462051309833479,300,0.1412570812872782,0.09076062934934959,0.15917531727807158,0.13194402286749146,0.11705667527348076,15.0,0.11926573707749,0.10465381157504118,300,0.09745837235408733,0.1180106408166307,300,0.15969696955865978,0.11957109578151186,300,0.08991001729080283,300,0.12485201010543706,300,0.13846959807897474,300,0.08538104152997678,0.11018442341900603,0.11102430289394187
EMCC,0.05467543187949653,0.13860062829578754,true,0.0548429256593147,0.061558411214303485,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_0.uai,0.806,0.0632215716874736,0.11900486022685104,0.13860062829578754,0.11520125813072965,0.06804890396467753,0.07368323868364349,0.11933185226608434,0.07160347678786731,0.09149048302492288,0.11897089692342973,619859.0,300,300,5.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.07551140895514986,300,0.061558411214303485,300,0.11801142406572337,300,0.11278341609654512,0.0737066576387202,0.1291454424420594,0.10890746668915616,0.09556320492299045,16.0,0.1004535518481109,0.08528742069883755,300,0.07650955998697404,0.1002697314531089,300,0.13464012872075976,0.10154631896589099,300,0.07142797738420628,300,0.10281412455720176,300,0.11216840873926509,300,0.06595707897335358,0.08769141570745012,0.08884752261301117
EMCC,0.05647784659114066,0.14101858781761992,true,0.05665109599200452,0.06343796476274138,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_0.uai,0.889,0.06483121410903259,0.12135392293947223,0.14101858781761992,0.11792338932196883,0.06963854586232511,0.07559997365229636,0.12195041872745875,0.07328945052747649,0.09358215248884975,0.12167461498972983,740056.0,300,300,5.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.07731047376549947,300,0.06343796476274138,300,0.12033267793426515,300,0.11509676310265772,0.0756813408020737,0.13121673045953336,0.11130812557158823,0.09742360824360156,15.0,0.10281534942312201,0.08703106017376953,300,0.07821015269658049,0.10251021653966326,300,0.1373570915596014,0.10396632061962881,300,0.07331230346143802,300,0.10489557768449476,300,0.11504048565203692,300,0.06762650855179221,0.08945541610202408,0.09070345982580674
EMCC,0.057669425381951106,0.14277395572828314,true,0.05768259169567308,0.06400449913907157,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_0.uai,0.911,0.06523924763206697,0.12299285291436222,0.14277395572828314,0.11794777085037526,0.06880465080855035,0.07712411880418736,0.12354000246340074,0.072969488806318,0.0920898512408854,0.1221811846123117,836431.0,300,300,5.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.07899589620216457,300,0.06400449913907157,300,0.12074237981541128,300,0.11452294796348124,0.07663078938357462,0.13020823516386026,0.10926399564156745,0.09903880873198123,15.0,0.10249808009364288,0.08749906283685199,300,0.07941340968500352,0.1052951590297974,300,0.13902179941567605,0.10461991398305245,300,0.07493638115391876,300,0.10610244483766536,300,0.1161975954916761,300,0.06765863283345307,0.08795638672646192,0.09056988794994231
