method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1
exact_data_based,-0.03948900150000002,0.0014282970000000002,false,-0.03948900150000002,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMCC,-0.03948801623235293,0.0014286654024156845,false,-0.03948801623136848,1.5024080701481177E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,1.0,0.0013824137735315102,9.18623090970625E-4,4.8088713477668346E-4,5.240770419903451E-4,0.0012079958066326636,0.0013219373518492678,2.0088587355032565E-4,0.0014201088815634,5.948492156412003E-4,0.0014125158331082849,562807.0,300,300,17.0,300,300,300,300,300,300,300,287,300,300,274,274,300,300,300,300,290,283,262,0.0012938815602478865,282,0.0014255434355949328,300,8.434227627801216E-4,300,1.0198136976855652E-4,1.7016113482866402E-5,0.0012812013762513498,1.5024080701481177E-6,0.0014266360086512,52.0,0.0013856685486090465,0.0014286654024156845,300,1.9556354880277487E-4,8.75977527715963E-5,300,1.7154408925135317E-4,6.981008069422796E-4,284,0.0013657511313283526,300,0.0011130568158840724,289,0.0013808779759522016,300,3.4369625531667806E-4,0.0014134387127819536,1.555492945299894E-4
EMCC,-0.7829668379509505,0.5299536758241024,true,0.4243286541802573,4.015651410885633E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.0,0.00931967615643723,0.05781445150934032,0.430206877261312,0.015189599992002542,0.0209597735190613,0.006406779613246441,0.019948186898715276,0.08775599298826486,0.20475038010285493,8.1695543145837E-4,1344.0,5,11,7.0,3,36,3,4,4,18,300,4,51,8,10,9,5,3,5,18,11,5,5,0.41729337079847606,13,0.09129257740135607,13,4.015651410885633E-5,2,0.08113378312550662,0.0025171938275308854,0.15453062411841229,1.0443456962372694E-4,0.12237840721711128,21.0,0.0633765535833067,0.42779213852049314,3,0.5299536758241024,0.010742715201336543,9,0.017591007402740458,0.02733822691348374,23,0.1748079297403596,20,0.0016321841064311656,10,4.1130572634399373E-4,3,3.857500986647487E-4,0.0502613245286394,0.007542347296704267
EMCC,-0.03569056440500562,0.7403462795957846,true,0.7227283710124369,2.5971954161644435E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.148,0.024583253084839565,0.10519399346034061,0.421367875828261,0.03910298333830877,0.029838759403585536,0.24264189941060005,0.01142932495366548,0.1106354986995658,0.06013407155283554,0.006226798296772793,369048.0,300,300,6.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.4948112714854789,300,0.11887105959896105,300,0.07150798494913004,300,0.14368819614605266,0.0327437830381819,0.7403462795957846,2.5971954161644435E-4,0.07539940535129482,19.0,0.028405347069197975,0.3231568431575186,300,0.06319140389987565,0.026657831557334838,300,0.0442283598661434,0.21642663943585047,300,0.25468765267799093,300,0.0015876885916197424,300,0.03132668720907632,300,0.04893800040668497,0.06710334380982255,0.01110679996434853
EMCC,-0.1316384834510962,7.520154780573536E-8,true,-0.013716176849240657,1.0503918962742256E-40,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.192,4.16580699814743E-10,2.3294405447765095E-10,7.325487298571701E-20,4.4571027513308833E-10,3.2538698319424975E-9,1.1849234763650772E-17,1.0503918962742256E-40,1.1694119385158159E-11,3.4046907064947314E-9,3.988629720122823E-9,469596.0,300,300,6.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,6.469822814213379E-18,300,2.7757247813046886E-9,300,4.013109393427689E-10,300,1.4565223743175674E-12,1.7564159337923475E-9,1.279115675493324E-13,9.336750404078453E-11,7.520154780573536E-8,17.0,7.705078387413205E-9,4.198459279443581E-8,300,1.0590796787289652E-8,1.939294480427834E-9,300,5.6834359596113305E-25,1.6811915086377578E-11,300,1.439020144352421E-8,300,1.0086557342572093E-12,300,2.262467628205573E-8,300,2.295033285054651E-9,7.343050616621367E-11,4.792246173329862E-30
EMCC,-0.1319153307314368,6.380726143513594E-8,true,-0.008595275281903809,2.0255643782010018E-44,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.209,3.389968560144182E-9,6.198120190063847E-13,4.656653803416148E-34,2.7406513972704943E-9,4.405847532185829E-9,2.0255643782010018E-44,1.766507604138803E-9,1.701399725152924E-15,1.0212069964923934E-8,4.743833590663151E-11,486403.0,300,300,6.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,3.839129643005128E-14,300,1.6866981899651026E-10,300,5.218307514183108E-9,300,5.527752255599001E-9,1.0042761044832957E-9,2.4013158324098724E-9,5.017721528867929E-22,6.380726143513594E-8,18.0,9.584303753958441E-9,1.276925536803148E-9,300,3.531576213500658E-8,1.623654812558425E-9,300,5.002841098118159E-13,1.612120008446567E-11,300,5.3013790343705217E-17,300,1.8138055924720246E-20,300,1.6930181879124364E-8,300,4.752711534894493E-9,3.961645340482062E-9,1.962878732759664E-15
EMCC,-0.04902827357731941,3.193548543154988E-7,true,-0.01238522846954052,5.298693992620443E-67,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.221,3.465839634370214E-9,1.461638432720637E-9,1.4842123504256744E-13,4.162129975686973E-8,8.642193669095905E-8,5.298693992620443E-67,1.663531026479649E-8,1.604726270568086E-9,1.9458663485716864E-7,1.3503177880888691E-9,542613.0,300,300,6.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,6.057918924589877E-10,300,1.9247067485359646E-9,300,4.3487584254364773E-8,300,1.134526610573638E-7,2.1174603168564584E-8,4.32618216452488E-8,1.8030973528581828E-11,3.193548543154988E-7,17.0,1.9903617272497756E-8,1.603091431126809E-8,300,2.8306374531161683E-7,3.2401480379625146E-8,300,2.0749733570348962E-9,3.1890327485995015E-9,300,9.131296019205302E-9,300,1.8424279831940773E-12,300,1.69859970311224E-8,300,5.357152827732928E-9,6.574321253385984E-8,2.871884120420525E-11
EMCC,-0.03613469603616708,8.650735196674137E-7,true,-0.012183069562565235,9.514953258392855E-11,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.222,1.2759344571308643E-8,2.684420234516396E-8,8.650735196674137E-7,5.015419851397428E-8,8.81566737547649E-8,3.871775789570322E-7,2.2456134322807915E-8,6.33310121729526E-9,1.9267039177776257E-7,7.839096788888778E-9,556638.0,300,300,6.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,8.346799803340912E-8,300,9.74911945644786E-9,300,5.408216553921435E-8,300,1.1510566453841915E-7,2.1340608715786545E-8,1.0404470005014619E-7,9.514953258392855E-11,7.446554049157722E-7,18.0,3.2619573681467E-8,6.698859243233687E-8,300,6.627202401453562E-7,3.2830904345930215E-8,300,2.2429078354269664E-8,1.728441059035519E-8,300,1.0327818663006213E-7,300,7.090245742879008E-10,300,4.6403407798170226E-8,300,1.360498449496124E-8,7.080674665007387E-8,3.8662261978478414E-10
EMCC,-0.03741568472888188,1.5747639831647275E-7,true,-0.03730694316069152,1.0572511291231173E-10,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.804,1.707561902866574E-8,4.746623535747367E-8,1.318072023857413E-7,7.473632344480185E-9,1.3906696570184749E-8,4.5661640151805794E-8,2.7501015656982046E-9,9.05923662986612E-9,1.830952711921666E-8,1.3600071271235139E-8,797072.0,300,300,6.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,7.298587865522683E-8,300,1.8625860774945423E-8,300,1.1786871581582157E-8,300,1.4869166920566108E-8,4.579037207039386E-9,6.965287109128259E-8,1.0572511291231173E-10,1.4907281912397657E-7,18.0,2.0817793436234546E-8,1.0860514473329881E-7,300,6.933118792245995E-8,4.937794555248056E-9,300,3.416604813886096E-8,2.4508267818691843E-8,300,1.5747639831647275E-7,300,1.6001501338663773E-9,300,4.553117082591286E-8,300,1.2861479410976595E-8,1.0508899863648636E-8,6.240592772229757E-10
EMCC,-0.04073887591136013,3.184436352749087E-7,true,-0.04073838719967091,2.339309534438199E-10,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.845,2.4531319659770502E-8,8.43275184371473E-8,2.0188786297698703E-7,1.1551284676233569E-8,2.1612877927975803E-8,7.531408993924682E-8,3.891752818963284E-9,1.309110936807637E-8,2.7339282589010308E-8,1.8609649087425728E-8,866342.0,300,300,6.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,2.8040761194869477E-7,300,2.429538803410086E-8,300,1.7941071011273133E-8,300,2.1491751929243065E-8,5.871770733386747E-9,1.0215927348660292E-7,2.339309534438199E-10,2.3828125519542595E-7,17.0,3.220693750126953E-8,1.670250956483404E-7,300,1.0151374606768475E-7,7.333723885107678E-9,300,5.8740105482721045E-8,3.8620054290027855E-8,300,3.184436352749087E-7,300,2.1790463990541007E-9,300,6.44162054167228E-8,300,1.7249210209737718E-8,1.460102436714918E-8,1.5590865138273535E-9
