method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1
exact_data_based,0.001844331478729977,0.16566999098317003,false,0.001844331478729977,0.004435286640135,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_2.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMCC,0.0016760879939130557,0.16348682072575843,false,0.0019704436851742946,0.021827734425236507,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_2.uai,1.0,0.16348682072575843,0.12358845174156827,0.12515858443337316,0.10795402282549214,0.07314325070611793,0.13160840470325721,0.021827734425236507,0.11519857768456927,0.0469163229652805,0.12834970797255052,642982.0,300,300,19.0,300,300,300,300,300,208,300,300,300,284,291,300,300,300,300,300,300,300,300,0.04173806309990267,300,0.06979331060122225,300,0.05199321350723089,300,0.08246811922220178,0.10310367949098301,0.13832709403030385,0.09138159977157981,0.12238906428085544,41.0,0.06918548243703945,0.06860191284894121,300,0.141371749082118,0.12520087451444184,300,0.12863987403848404,0.047175134549345056,300,0.13170908904308457,300,0.02233995646613205,300,0.036837913486314836,300,0.07054082651739361,0.08389249806489246,0.11988034719956311
EMCC,-0.2543130840496093,0.5424426429273136,true,0.26205332683277693,7.558951845198806E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_2.uai,0.0,0.21506819335531172,0.02259828779940377,0.007578756312098734,0.12593857463685998,0.14963418741315868,0.4114635163023304,0.02862285937767318,0.046820819572216094,0.07089459924898989,0.1968253944739317,407.0,5,18,8.0,3,19,40,10,17,20,7,4,11,9,6,4,38,12,6,4,19,24,4,0.3183043357389913,5,0.30496977656766905,3,0.33837421092845155,3,0.18019022518587952,0.09684782564501393,0.01581605073715582,0.2244541203597279,0.1291724868228804,20.0,0.0021633992872154965,0.13404689492757332,12,0.027858032567030015,0.06454683541537784,4,0.01089289859694589,7.558951845198806E-4,19,0.014278828197038105,4,0.45504435364706175,12,0.010466696576008225,6,0.004535073597510052,0.5424426429273136,0.002551596482068837
EMCC,-0.006972278172881208,0.37465509604167246,true,0.08363118030614314,0.001057635933887341,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_2.uai,0.162,0.2602159456362457,0.037945236849407975,0.001057635933887341,0.06929058618059522,0.02671968184901099,0.37465509604167246,0.12779701394609835,0.012390864894941074,0.07008011361902025,0.22090409907231384,182320.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.11458775093912837,300,0.256420202763258,300,0.11541770543006022,300,0.019216396971064975,0.18574029901579375,0.21948793702061203,0.013848333187154862,0.16514174339822876,20.0,0.009843619814059306,0.08551424592371756,300,0.0630276937967527,0.34777286122787043,300,0.007781561549437989,0.007243477066368983,300,0.0631670784687966,300,0.21546530580558798,300,0.030546333278377576,300,0.027343769039052102,0.23882940196460425,0.11137084022085858
EMCC,-0.013010597103090271,0.39103585837445365,true,0.11538201987454855,0.0010229626398013851,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_2.uai,0.365,0.3667446521526186,0.023292010959865567,0.0010229626398013851,0.06172954411642524,0.03287021663682657,0.39103585837445365,0.15751485897807732,0.011119503275480945,0.06776440542039235,0.2420751263798265,314480.0,300,300,6.0,300,300,300,300,300,300,300,281,300,300,300,300,300,207,300,300,300,300,300,0.10031104481125319,300,0.25957452555666616,300,0.1593643819170303,209,0.02196341839925947,0.16430419301667842,0.23896094313277644,0.013587539408888624,0.13430492213639786,16.0,0.009687448851170026,0.10017568676954038,300,0.04794679184019882,0.3279199283912122,300,0.009594871006871862,0.011323750528356403,300,0.09988563386177286,300,0.2185129549512752,300,0.01423553660363526,300,0.02852715595732937,0.19990760202226812,0.1237641848928378
EMCC,-0.006995897575347854,0.17578284816665274,true,-6.95861900334771E-4,0.007909877135555864,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_2.uai,0.438,0.156039848573645,0.1253248771835188,0.03498386054124046,0.1329841246430637,0.12777430617225194,0.15976116873625607,0.06542423749736488,0.04739901844973055,0.1196179924131501,0.09594103082764416,476150.0,300,300,6.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.09446113596228192,300,0.11301611956052027,300,0.09318023121176705,300,0.05694354171988964,0.04978391254174663,0.07906028141328744,0.08626880696954366,0.12544548149839826,17.0,0.045285061455243955,0.07137434487680293,300,0.04511778794099573,0.1639482893261187,300,0.04871222060025926,0.007909877135555864,300,0.04548208283806146,300,0.1459551018138342,300,0.05030623349768826,300,0.027101879722871394,0.17578284816665274,0.03487897548344522
EMCC,-0.003824235434030654,0.14012566509541596,true,8.61212414709156E-4,0.018052556618017437,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_2.uai,0.562,0.12393302975001044,0.11007241632006992,0.0623029836798046,0.11334362419401164,0.11375229969442596,0.12938697233065413,0.06686520789690313,0.08280808679865616,0.09850575220542561,0.09350925593574001,645974.0,300,300,6.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.10348662903688834,300,0.13087837887016535,300,0.0891591777309883,300,0.05725569009189822,0.09333980340312992,0.06300268845675894,0.10149124717892721,0.1190735678556206,16.0,0.04595784935723969,0.09724608359278883,300,0.06279697180530278,0.12247728181816617,300,0.050173316675146434,0.018052556618017437,300,0.04949825528586953,300,0.10857328927943088,300,0.04643220426869162,300,0.02803291204140673,0.14012566509541596,0.027173429176340913
EMCC,-0.0040487705344143254,0.13838405623402494,true,-0.0029900825804592968,0.01751161504205077,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_2.uai,0.652,0.12721172818173415,0.10938943315475771,0.05797632562864558,0.11423518647223813,0.10283798120876092,0.1332178854562579,0.054346585617124715,0.08106477297372686,0.101114311385179,0.09040095775715401,820342.0,300,300,6.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.09583184824611415,300,0.13489214873634764,300,0.06988974234029903,300,0.0475454731354818,0.09521508150200392,0.07500844230121993,0.10129079599855029,0.12033154469120294,17.0,0.053559107269822256,0.09988435678111587,300,0.058952239447159674,0.12307718410748222,300,0.05009033056429983,0.01751161504205077,300,0.044846711749869976,300,0.11028287554269492,300,0.05095667206600984,300,0.026973007743332424,0.13838405623402494,0.021150580233490673
EMCC,-0.002100291916527275,0.1386017965480702,true,-0.0019239526589589495,0.011958494263760668,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_2.uai,0.772,0.13000489902195175,0.11418931103066893,0.058157581350217584,0.11245383135478183,0.10873517486302473,0.1297345811023276,0.05635349046344974,0.083434167109457,0.10048523212733783,0.09397642381218155,958795.0,300,300,6.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.08637359093867475,300,0.13771832449716837,300,0.06926918124581251,300,0.042511935498887675,0.1029870012932288,0.08195596332001708,0.10544312289044004,0.12319012083393235,17.0,0.05765592703451078,0.10320768651881233,300,0.06619124528923558,0.12662300257805434,300,0.05144122781808102,0.021919190465997232,300,0.05122684402864811,300,0.11447690226188587,300,0.052105400350422756,300,0.03070508088242541,0.1386017965480702,0.011958494263760668
EMCC,-0.0024073673971011234,0.13405733379418827,true,-0.002293413181358339,0.012426754704020979,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_2.uai,0.863,0.1271381003552821,0.10896913574084852,0.05586821896875395,0.10547822586516786,0.10250518888691182,0.12529577756770355,0.05522930532597149,0.07891836321128651,0.0956526440937272,0.09198694106286821,1139097.0,300,300,6.0,300,300,300,300,289,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.08167565273624697,300,0.13405733379418827,300,0.06605423513137328,300,0.04149257725040867,0.10037206122271194,0.08201689829395678,0.10269075194125948,0.11782362305408114,16.0,0.05921439054758243,0.09951281582051008,300,0.06480187619113839,0.12074629601547107,300,0.04969682066789887,0.021132039725972947,300,0.05055335171550845,300,0.10993067294750586,300,0.0501585067989682,300,0.028909383712636735,0.1330131363382791,0.012426754704020979
