method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1
exact_data_based,0.003071425605001621,0.004266029417712991,false,0.003071425605001621,0.004266029417712991,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k05_5.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMCC,0.003066547183066426,0.0042884069562783384,false,0.0030875577030241574,0.0042592247778031065,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k05_5.uai,1.0,0.004285411636951426,0.004273962920871802,0.004284323662940066,0.0042592247778031065,0.0042852481606963045,0.004287311332902783,0.0042848724740510895,0.004285908802690567,0.0042876733888020475,0.00428706951587616,1551744.0,300,300,30.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.004288279391628716,300,0.0042728986860331546,300,0.004288322341163069,300,0.004288254856702284,0.00428792624071097,0.004278385000629088,0.004285281062698256,0.004287879021584152,48.0,0.0042884069562783384,0.0042883105571387995,300,0.0042839609332892105,0.004287252625256837,300,0.004287516411754319,0.0042879240054233886,300,0.004281163942421365,300,0.004286115560752976,300,0.004285051660847552,300,0.004279329213401975,0.004281752183401478,0.004284817384021549
EMCC,-0.040630003010841076,0.07684057603733874,true,0.07511445967805386,6.09315329896625E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k05_5.uai,0.0,0.006250222878133302,3.324391421817677E-4,0.00666015225549378,5.930666642068219E-4,0.011037687206516657,8.25163270945958E-6,0.07684057603733874,2.2918447621268466E-4,0.0153898869314363,0.014487649003260805,422.0,5,5,9.0,14,43,3,2,10,12,10,9,6,6,8,15,4,2,1,7,6,7,7,0.030634477117994673,4,0.008681908665475763,4,1.1822604470346577E-4,21,0.026005133264978546,7.36533625866801E-4,9.308304661532423E-5,0.012517976514054504,0.006745136218863105,23.0,0.04302287854873873,0.0014448789029430523,2,0.0083212244873168,0.006326268795936978,7,0.04925351934303327,1.133429526998189E-4,12,0.0039051692899064244,3,0.0022220631171671014,11,0.04441339780206101,2,0.05220040043389607,6.252262892860006E-4,6.09315329896625E-7
EMCC,-0.061583238301392784,0.0807925804991178,true,0.056994613792556104,2.0829506547296282E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k05_5.uai,0.393,0.05250875484411809,4.4320054081047153E-4,0.025854395524516485,0.003563648203792268,0.05954617096043959,2.0829506547296282E-5,0.071775687578706,0.002251771446284658,0.06203686085484814,0.014399088331684148,367180.0,300,300,8.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.07776633611138961,300,0.00664502563697992,300,0.0021796774965879106,300,0.0807925804991178,0.006056549973678068,0.0056021661391390445,0.021914294630675818,0.04900109510105697,21.0,0.03401742221278744,0.013292715135674647,300,0.006426681452798701,0.0738712875169255,300,0.05398213924521871,1.511523673329665E-4,300,0.0027979613746967006,300,0.0015312617536628896,300,0.017386694936802484,300,0.02615320660954128,0.01058289206458484,8.175547110337226E-4
EMCC,2.6678989182293833E-5,0.11006919957344621,true,0.07891228646005033,3.4465673378263736E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k05_5.uai,0.656,0.06430739943798745,5.912323354694268E-4,0.035366542578962254,0.00537024949963642,0.058134544065940576,3.4465673378263736E-5,0.05708306855826172,0.0021890333106191606,0.06310880354108306,0.08675338470029256,552110.0,232,223,7.0,232,208,208,300,197,217,240,239,217,268,212,224,224,200,220,233,300,205,242,0.07243893361558408,236,0.006424733738300202,231,0.0029320564212966336,240,0.06986646494290391,0.019857580883583557,0.033782090112737036,0.02059699736335683,0.07648893473166316,21.0,0.04055438644265972,0.013859882155048494,219,0.05346762100390284,0.11006919957344621,206,0.04869052146087096,3.276678279738476E-4,238,0.007333434694369044,221,0.0674266820450942,214,0.02768658159266514,232,0.027938039887478835,0.022261328220173866,0.0024538707693243862
EMCC,1.2751830949842002E-4,0.02309933450580767,true,0.016830065298277797,1.65600522000275E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k05_5.uai,0.667,0.002256511597854278,0.008171935552556527,0.013012275234420369,0.007280505302438616,0.01626456003702732,0.004942752495947272,0.01734146851935088,0.003829180372082884,0.0031164527044175183,0.006557944104647331,904021.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.018661822482100708,300,0.003501960916743054,300,0.005690934151426229,300,0.017910230690307734,0.011761434763522335,0.0032166828079952152,0.010627415392709559,0.01179762314117027,22.0,0.0033855640602036396,0.0020280918948892023,300,0.001267527388263673,0.0073374901178850675,300,0.007874318338327234,1.65600522000275E-4,300,0.006263771429775922,300,0.02309933450580767,300,0.006214838075095042,300,0.01538219053797961,0.008897074849300024,0.001166815895333076
EMCC,1.3785632149254656E-4,0.021843180417528224,true,0.016037923642826857,1.7940686380757222E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k05_5.uai,0.76,0.0016983832176340878,0.01028389657276278,0.01500033846931564,0.01470675368957578,0.01979928741386369,0.0027150106045550613,0.01632211939928019,0.0035493683761368385,0.01749662283101734,0.02067762645837433,1235546.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.018894556735669837,300,0.010405621884029567,300,0.007375199853459952,300,0.015156265546673939,0.01627482568030875,0.016448293565973715,0.017730487227018383,0.019670954387440678,19.0,0.01398285886452439,0.0019660840478355817,300,0.0018825136089148063,0.019696791432772174,300,0.015318712085724509,1.7940686380757222E-4,300,0.0074811013790024,300,0.021843180417528224,300,0.013035518496151427,300,0.013284718902720616,0.016242772460991955,0.0016947379441925926
EMCC,1.495594500765529E-4,0.021347117486445202,true,0.015560004338424638,1.964773778463019E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k05_5.uai,0.834,0.001745552058973871,0.010996990525293616,0.014175469169177612,0.014500222701217848,0.019149093158167697,0.004285325043102212,0.01543532812258956,0.0034291122915408472,0.016984234398029197,0.020438821030194673,1538299.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.018021048561434223,300,0.011185187919135644,300,0.007244153612787357,300,0.01429201680546406,0.015955152271308573,0.01623568287133844,0.01756379542426549,0.01909663322287219,19.0,0.013905240401606574,0.002097191433645586,300,0.0019216659407083898,0.019065985563586883,300,0.014740428559380353,1.964773778463019E-4,300,0.0071056731193853955,300,0.021347117486445202,300,0.012862367324875999,300,0.012662301942291626,0.01578180772081037,0.001723249413002961
EMCC,3.900579558124839E-6,8.921769926005728E-5,true,6.472894064157853E-5,5.376277295902962E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k05_5.uai,0.893,7.230896299281876E-5,7.27197088515369E-5,6.30759564426479E-5,6.878121433393965E-5,8.313516572841273E-5,8.663812160860156E-5,6.763222742911552E-5,2.1993129749739213E-5,7.477946119899633E-5,8.769942604633963E-5,2002561.0,300,300,7.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,7.733214203207832E-5,300,6.750218494184488E-5,300,3.4306226272989325E-5,300,6.286587377695468E-5,7.340288755446457E-5,7.561848161854926E-5,8.23945473634041E-5,8.334069358040834E-5,19.0,6.690553455872549E-5,5.707249506570093E-5,300,7.964976180671097E-5,8.133687142275688E-5,300,6.652966494974266E-5,5.376277295902962E-6,300,3.2066287181816895E-5,300,8.921769926005728E-5,300,6.163940503129236E-5,300,5.765501637727214E-5,7.130584152625147E-5,7.815820644476887E-5
EMCC,1.7007837876070742E-4,9.431357769695115E-4,true,6.778642742117924E-4,2.3663587240182825E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k05_5.uai,0.907,8.851498398441741E-4,8.868306706807137E-4,8.492074327746957E-4,8.712382653852689E-4,9.236762862864297E-4,9.350199188084312E-4,8.674534163769411E-4,5.861838663571779E-4,8.946998926319343E-4,9.383779139320031E-4,2221253.0,300,300,8.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,9.039342891675786E-4,300,8.673453153777655E-4,300,6.758746550702447E-4,300,8.470341671160405E-4,8.898789772529294E-4,8.975877633499703E-4,9.212367767659651E-4,9.242143392698692E-4,21.0,8.651575761991711E-4,8.213771880485082E-4,300,9.119401091560478E-4,9.174201082974852E-4,300,8.625846980139381E-4,2.3663587240182825E-4,300,6.586940496490838E-4,300,9.431357769695115E-4,300,8.432352599504733E-4,300,8.254086008510318E-4,8.81646191456716E-4,9.069060203494833E-4
