method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,pns_11,pns_12,pns_10,pns_15,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,trajectory_size_19,trajectory_size_18,time_ace,trajectory_size_17,trajectory_size_16,trajectory_size_15,trajectory_size_14,trajectory_size_13,trajectory_size_12,trajectory_size_11,trajectory_size_10,trajectory_size_29,trajectory_size_28,trajectory_size_27,trajectory_size_26,trajectory_size_25,trajectory_size_24,trajectory_size_23,trajectory_size_22,trajectory_size_21,trajectory_size_20,trajectory_size_7,pns_22,trajectory_size_6,pns_23,trajectory_size_9,pns_20,trajectory_size_8,pns_21,pns_26,pns_27,pns_24,pns_25,time_pns,pns_8,pns_9,trajectory_size_1,pns_6,pns_28,trajectory_size_0,pns_7,pns_29,trajectory_size_3,pns_4,trajectory_size_2,pns_5,trajectory_size_5,pns_2,trajectory_size_4,pns_3,pns_0,pns_1
exact_data_based,0.2998884266529834,0.3785574674053535,false,0.2998884266529834,0.33736288003990195,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k075_4.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMCC,0.3002714679097482,0.375032932283454,false,0.31012444754835117,0.34233180099855093,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k075_4.uai,1.0,0.3582921097213031,0.35921537576682705,0.3476310078460769,0.3680629834000383,0.34233180099855093,0.35247749100724796,0.3540069618859399,0.36994621490572516,0.34863066267723114,0.34884626834123056,1564221.0,300,300,25.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.375032932283454,300,0.3628363809459564,300,0.37449084393756943,300,0.37079235905178815,0.35920663543676795,0.3521663304646034,0.36288660792779065,0.3679347300119425,57.0,0.348415373919671,0.3592184221757367,300,0.3625371208701027,0.35121050446618207,300,0.3573892357411666,0.3603559562342273,300,0.36434739375391473,300,0.3614514637063625,300,0.3644051343742028,300,0.36610747841538543,0.3679325382928596,0.34613510496699545
EMCC,-0.49002011046132243,0.8992614951958449,true,0.8594260814545106,0.01644087306228718,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k075_4.uai,0.0,0.8604044182813333,0.27720892865389524,0.8992614951958449,0.5672412695925942,0.4551114409874501,0.07815227249034329,0.3177149792554244,0.2362526508608751,0.11266655350398828,0.021093158832859504,3770.0,10,4,19.0,14,5,7,18,12,10,46,10,24,24,22,10,11,300,4,300,7,4,9,0.06013894067399808,8,0.42567710508338286,4,0.11134736501070365,39,0.12918304547798767,0.05855979311133704,0.188721062414353,0.42711837863418917,0.6339370728878474,33.0,0.1299453942031033,0.19539117060392755,9,0.21507079182932018,0.01644087306228718,11,0.5575809311491366,0.362815585078068,15,0.5584179812629829,26,0.34443928271962126,7,0.1590338157360898,4,0.39401205953321083,0.2185426034634103,0.18491308145890312
EMCC,-0.33632895807433794,0.6638930082191351,true,0.6116202288680432,0.018357175525086717,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k075_4.uai,0.247,0.6215351368029655,0.33652780119361536,0.6638930082191351,0.42817124531078976,0.3734107854550549,0.18581543967799682,0.31015141598448964,0.40009907112263016,0.10571426755076659,0.018357175525086717,466537.0,300,300,11.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.05479634702272427,300,0.3630359462983354,300,0.10825888738934729,300,0.26620722986714696,0.08134632395975487,0.17964231383990886,0.37178840421583736,0.542332107489381,29.0,0.08881741824551508,0.23828982302341267,300,0.3397867945908198,0.34909012649702886,300,0.4942473732131203,0.33378801914435413,300,0.44752714441556163,300,0.42240042115055454,300,0.22671325983244717,300,0.4853661928975365,0.17776411932370828,0.47348084920572786
EMCC,-0.08220442762446667,0.6625208325637805,true,0.5267542429784483,0.20176523215609452,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k075_4.uai,0.294,0.5292176225524594,0.43448604536040103,0.6625208325637805,0.39934437996466043,0.5867720605884971,0.43170946174197683,0.34091353093661003,0.3815756629033972,0.3833106590114566,0.5175755001957092,753694.0,300,300,11.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.4492844852939825,300,0.3990054998876676,300,0.36464256117560784,300,0.54628760957966,0.4443205055704713,0.3422235200681779,0.4980643230528223,0.5054362654062999,28.0,0.5959357304015742,0.2417078666207183,300,0.27331683252377414,0.3210227189712126,300,0.42128935422831665,0.4728009214986254,300,0.4347867651742984,300,0.4412842905516057,300,0.47775601053063677,300,0.4846587514133505,0.20176523215609452,0.387202828480533
EMCC,-0.09921860310768388,0.484532999835514,true,0.42544276220548405,0.2434557279290537,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k075_4.uai,0.334,0.4322363746220743,0.4302660614896419,0.37493516575611735,0.40236653603234196,0.4389839240250363,0.3798306315186525,0.3576564558178509,0.3032079759778114,0.3528552925481454,0.44970379919451187,956876.0,300,300,10.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.3448583558403632,300,0.35634694044831283,300,0.34043397981646006,300,0.3457325722769871,0.484532999835514,0.27438207608698273,0.42032710043596055,0.4334482155169131,29.0,0.40879612973614743,0.2537724623488842,300,0.40053173591381136,0.34641730567973295,300,0.3191234600931433,0.27551595237743454,300,0.44438489016259797,300,0.4149912163471765,300,0.331012610643397,300,0.30611941336532816,0.2434557279290537,0.3610654588692134
EMCC,-0.0943163821630329,0.4969897779287552,true,0.4874348206546504,0.25011335374248544,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k075_4.uai,0.546,0.2920752695837159,0.34453306727264654,0.31661398869415136,0.38094750636375,0.4901396863888726,0.3015148557483933,0.35523044302436757,0.2915751524758681,0.28439986512394866,0.4969897779287552,1375947.0,300,300,10.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.2784913350657779,300,0.3149130366367869,300,0.25011335374248544,300,0.3521220938932332,0.3683275715545554,0.264498794821905,0.3359018863577596,0.4101211293215952,34.0,0.3392774299741224,0.28469684958217406,300,0.37472057898167754,0.3032523758514663,300,0.28428079318796323,0.2643647627889658,300,0.3860574686863304,300,0.3553763586813297,300,0.3460812417836214,300,0.26368719221909065,0.2678116629071917,0.3286467166804639
EMCC,-0.12096520380564751,0.40483766398885396,true,0.29671063907887685,0.2319430149603888,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k075_4.uai,0.593,0.2755457593431021,0.32854532583051604,0.2976323395481332,0.37588701677043923,0.27394930286021124,0.28577349182263706,0.34666365921508885,0.28280179728206967,0.26953762782644486,0.3329496677118069,1579433.0,300,300,10.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.2620953946382324,300,0.3031347430143666,300,0.2319430149603888,300,0.33832288147708117,0.3649051398962954,0.2497445962504411,0.31622550346387085,0.40483766398885396,27.0,0.3242233750305361,0.273287073224904,300,0.3676978374700898,0.2989412765223279,300,0.265308792615638,0.25233854018798874,300,0.37779745784483276,300,0.33734292542169797,300,0.3285634104081908,300,0.24539348481906237,0.2556343085063192,0.3171724156377721
EMCC,0.2901386115959552,0.3924715319997742,true,0.3205560409235332,0.3254766216604925,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k075_4.uai,0.777,0.33973905382619535,0.3254766216604925,0.34251948435649665,0.3924715319997742,0.3431763001839124,0.34025785657287827,0.3507909397559005,0.34418684554443624,0.3417625205176727,0.33976734624483157,1893729.0,300,300,10.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.3448144135732784,300,0.3369387301963673,300,0.33538658850068315,300,0.34935620986141563,0.35283547981655566,0.3382515354945781,0.33007274787277463,0.3626155095492587,27.0,0.34349804807573214,0.3400346674281931,300,0.39125676372839496,0.34952829698799076,300,0.3355752850944959,0.3405012789681503,300,0.35905480046945293,300,0.3385536235271309,300,0.34461495868818864,300,0.3387666918070285,0.3873033007242672,0.34418509921985485
EMCC,0.29014927898675236,0.3956340732900587,true,0.32053645732252345,0.32772420018474535,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo8_k075_4.uai,0.961,0.34266452481536425,0.32772420018474535,0.3457848188616814,0.3956340732900587,0.34607835341070714,0.3430562329069014,0.3538949759506553,0.3477082983002887,0.3448594923187706,0.34248692279070286,2204652.0,300,300,10.0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.34842280035005,300,0.3396166635821319,300,0.3382288936556945,300,0.3511882107041052,0.3564803180234357,0.34101792709156964,0.3327699856751799,0.3661953033942401,27.0,0.3464749943978303,0.34289737846643403,300,0.3942452426078383,0.3554847039334706,300,0.33816175242380514,0.34361198981186575,300,0.3634470465349055,300,0.34133085675482533,300,0.3478889993919508,300,0.34207929886705357,0.39270693011745617,0.34872327070464054
