,1,0
0,0,1
1,1,2
2,1,2
3,0,1
4,1,2
5,1,2
6,1,0
7,1,2
8,1,0
9,0,1
10,0,1
11,0,1
12,1,2
13,0,1
14,1,2
15,1,2
16,0,1
17,1,2
18,0,1
19,1,2
20,0,1
21,0,1
22,1,2
23,0,1
24,1,2
25,1,2
26,0,1
27,1,2
28,0,1
29,1,2
30,1,2
31,1,2
32,0,1
33,1,2
34,1,0
35,1,2
36,0,1
37,1,2
38,0,1
39,0,1
40,1,2
41,1,2
42,0,1
43,1,0
44,1,2
45,1,2
46,1,2
47,0,1
48,1,2
49,1,0
50,1,2
51,1,2
52,0,1
53,1,2
54,1,2
55,1,2
56,0,1
57,1,2
58,0,1
59,0,1
60,0,1
61,0,1
62,0,1
63,1,2
64,1,2
65,1,2
66,0,1
67,0,1
68,1,2
69,0,1
70,0,1
71,0,1
72,0,1
73,1,2
74,0,1
75,1,2
76,0,1
77,1,2
78,0,1
79,1,2
80,1,2
81,0,1
82,1,2
83,1,2
84,0,1
85,0,1
86,0,1
87,1,2
88,1,2
89,1,2
90,0,1
91,0,1
92,0,1
93,0,1
94,0,1
95,0,1
96,1,2
97,0,1
98,1,2
99,0,1
100,0,1
101,1,2
102,1,2
103,1,2
104,0,1
105,0,1
106,1,2
107,1,2
108,1,2
109,1,2
110,1,2
111,1,2
112,1,2
113,0,1
114,1,2
115,1,2
116,1,2
117,1,2
118,1,2
119,0,1
120,1,2
121,0,1
122,0,1
123,0,1
124,0,1
125,1,2
126,1,2
127,1,2
128,1,2
129,1,0
130,1,2
131,1,1
132,1,2
133,0,1
134,1,2
135,0,1
136,1,2
137,0,1
138,1,2
139,1,2
140,0,1
141,1,2
142,1,2
143,0,1
144,0,1
145,1,2
146,0,1
147,1,2
148,1,2
149,1,2
150,1,2
151,0,1
152,0,1
153,1,2
154,0,1
155,0,1
156,1,2
157,0,1
158,1,2
159,1,2
160,1,2
161,1,2
162,1,0
163,1,2
164,0,1
165,1,2
166,1,2
167,0,1
168,0,1
169,0,1
170,1,2
171,0,1
172,1,2
173,1,0
174,1,2
175,1,2
176,1,2
177,0,1
178,0,1
179,0,1
180,1,2
181,1,2
182,1,2
183,1,2
184,0,1
185,1,2
186,1,2
187,0,1
188,1,2
189,1,2
190,1,0
191,0,1
192,1,2
193,1,2
194,0,1
195,1,2
196,0,1
197,1,2
198,1,2
199,1,2
200,1,2
201,1,2
202,1,2
203,1,2
204,1,2
205,1,2
206,0,1
207,0,1
208,1,2
209,0,1
210,1,2
211,1,2
212,0,1
213,1,2
214,1,2
215,0,1
216,0,1
217,1,2
218,1,2
219,1,2
220,1,2
221,1,2
222,1,0
223,1,2
224,1,2
225,0,1
226,1,2
227,0,0
228,0,1
229,1,2
230,1,2
231,1,2
232,1,2
233,0,1
234,1,2
235,1,2
236,0,1
237,0,1
238,1,0
239,0,1
240,1,2
241,1,2
242,1,2
243,0,1
244,1,2
245,1,2
246,1,2
247,1,2
248,0,1
249,1,2
250,0,1
251,1,2
252,1,2
253,0,1
254,0,1
255,0,1
256,1,2
257,1,2
258,0,1
259,1,2
260,1,2
261,1,2
262,0,1
263,1,2
264,1,2
265,1,2
266,1,2
267,0,1
268,0,1
269,1,2
270,1,2
271,0,1
272,0,1
273,0,1
274,1,2
275,1,2
276,1,0
277,1,2
278,1,2
279,1,0
280,0,1
281,1,2
282,1,2
283,0,1
284,0,1
285,0,1
286,1,2
287,1,2
288,0,1
289,1,2
290,0,1
291,1,2
292,0,1
293,1,2
294,0,1
295,1,2
296,1,2
297,1,2
298,0,1
299,0,1
300,0,1
301,0,1
302,1,2
303,1,2
304,0,1
305,0,1
306,1,2
307,1,0
308,1,2
309,0,1
310,0,1
311,1,2
312,1,1
313,1,2
314,0,1
315,0,1
316,0,1
317,1,0
318,1,2
319,1,2
320,1,2
321,0,1
322,1,2
323,1,2
324,1,2
325,0,1
326,0,1
327,1,0
328,1,2
329,0,1
330,1,2
331,0,1
332,0,1
333,0,1
334,0,1
335,0,1
336,1,2
337,1,0
338,0,1
339,0,1
340,1,2
341,0,1
342,1,2
343,0,1
344,1,2
345,1,2
346,1,0
347,1,2
348,1,2
349,0,1
350,1,2
351,0,1
352,1,2
353,1,2
354,1,2
355,0,1
356,1,2
357,1,2
358,1,2
359,0,1
360,0,1
361,1,2
362,1,2
363,1,2
364,1,2
365,0,1
366,0,1
367,1,2
368,1,2
369,1,2
370,1,2
371,0,1
372,1,2
373,1,2
374,1,2
375,1,2
376,1,2
377,1,2
378,0,1
379,1,0
380,1,2
381,0,1
382,0,1
383,1,2
384,0,1
385,1,2
386,0,1
387,1,1
388,1,2
389,1,2
390,1,2
391,1,2
392,1,2
393,0,1
394,0,1
395,1,2
396,1,2
397,0,1
398,1,2
399,1,2
400,1,0
401,0,1
402,0,1
403,1,2
404,1,2
405,0,1
406,1,2
407,1,2
408,1,2
409,1,2
410,1,2
411,0,1
412,1,2
413,0,1
414,0,0
415,1,2
416,1,2
417,1,2
418,0,1
419,1,2
420,1,2
421,1,2
422,1,2
423,0,1
424,1,2
425,0,1
426,1,2
427,1,2
428,0,1
429,0,1
430,1,2
431,1,2
432,0,1
433,0,1
434,1,2
435,1,2
436,1,2
437,1,2
438,1,2
439,1,2
440,1,2
441,1,2
442,1,2
443,0,1
444,1,2
445,1,2
446,0,1
447,1,2
448,1,2
449,1,2
450,0,1
451,1,2
452,1,0
453,1,2
454,1,0
455,1,2
456,0,1
457,0,1
458,1,0
459,1,2
460,0,1
461,1,0
462,1,0
463,1,2
464,0,1
465,0,1
466,0,1
467,1,2
468,1,2
469,0,1
470,0,1
471,0,1
472,0,1
473,1,2
474,0,1
475,0,1
476,1,2
477,1,2
478,1,2
479,0,1
480,1,2
481,0,1
482,1,2
483,1,2
484,1,2
485,1,2
486,0,1
487,0,1
488,0,1
489,1,2
490,1,2
491,1,2
492,0,1
493,1,2
494,1,2
495,1,2
496,1,2
497,0,1
498,0,1
499,1,2
500,1,2
501,0,1
502,1,2
503,1,2
504,1,2
505,1,2
506,0,1
507,1,2
508,1,2
509,0,0
510,1,2
511,1,2
512,1,2
513,0,1
514,0,1
515,1,2
516,1,2
517,0,1
518,1,2
519,0,1
520,1,2
521,1,2
522,0,1
523,1,2
524,1,2
525,0,1
526,1,2
527,0,1
528,1,2
529,1,2
530,1,2
531,1,2
532,1,2
533,1,2
534,1,2
535,1,2
536,1,2
537,1,2
538,0,1
539,0,1
540,1,2
541,1,2
542,1,2
543,0,1
544,1,2
545,1,2
546,0,1
547,0,1
548,0,1
549,1,0
550,0,1
551,1,2
552,0,1
553,0,1
554,1,2
555,1,2
556,1,0
557,0,1
558,1,2
559,1,2
560,1,2
561,1,2
562,1,2
563,0,1
564,1,2
565,1,2
566,1,1
567,1,2
568,1,2
569,0,1
570,0,1
571,1,0
572,1,2
573,1,2
574,1,2
575,1,2
576,1,2
577,1,2
578,1,2
579,1,0
580,1,2
581,0,1
582,1,2
583,1,2
584,1,2
585,1,0
586,1,2
587,0,1
588,1,2
589,0,1
590,0,1
591,1,2
592,1,2
593,0,1
594,0,1
595,0,1
596,0,1
597,0,1
598,1,2
599,1,2
600,1,2
601,1,2
602,0,1
603,1,2
604,1,2
605,1,2
606,1,2
607,0,1
608,1,2
609,1,0
610,1,2
611,1,2
612,1,2
613,1,2
614,1,2
615,0,1
616,0,1
617,1,2
618,1,2
619,0,1
620,0,1
621,1,2
622,0,1
623,1,2
624,1,2
625,1,2
626,1,2
627,1,2
628,1,2
629,0,1
630,1,2
631,1,2
632,1,2
633,0,1
634,1,2
635,1,2
636,0,1
637,1,2
638,0,1
639,1,2
640,1,2
641,1,2
642,1,2
643,1,2
644,0,1
645,1,2
646,1,2
647,0,1
648,1,2
649,0,1
650,1,2
651,1,0
652,0,1
653,1,2
654,1,2
655,1,2
656,0,1
657,1,2
658,1,2
659,1,2
660,1,0
661,1,2
662,0,1
663,0,1
664,1,2
665,0,1
666,1,2
667,1,2
668,1,2
669,1,2
670,1,2
671,1,2
672,1,2
673,1,2
674,1,2
675,1,2
676,0,1
677,0,1
678,1,2
679,1,2
680,1,2
681,0,1
682,1,2
683,0,1
684,0,1
685,1,2
686,1,2
687,0,1
688,1,2
689,1,2
690,0,1
691,0,1
692,1,2
693,1,2
694,1,0
695,1,2
696,0,1
697,1,2
698,1,2
699,1,2
700,1,2
701,0,1
702,1,2
703,1,2
704,0,1
705,1,2
706,1,2
707,1,2
708,1,2
709,1,2
710,1,2
711,0,1
712,0,1
713,0,1
714,0,1
715,1,2
716,1,2
717,0,1
718,0,1
719,0,1
720,1,2
721,1,2
722,1,2
723,0,1
724,1,2
725,0,1
726,1,2
727,1,2
728,1,2
729,1,2
730,1,2
731,1,2
732,1,2
733,0,1
734,1,2
735,1,2
736,1,2
737,1,2
738,0,1
739,0,1
740,1,2
741,0,1
742,1,2
743,1,2
744,1,2
745,1,2
746,0,1
747,0,1
748,1,2
749,1,2
750,1,2
751,1,2
752,0,1
753,1,2
754,1,2
755,1,0
756,1,2
757,0,1
758,1,2
759,0,1
760,0,1
761,1,2
762,1,2
763,1,2
764,1,2
765,0,1
766,0,1
767,1,2
768,0,1
769,0,1
770,1,2
771,1,2
772,0,0
773,0,1
774,1,2
775,1,2
776,1,2
777,1,2
