,6,5,4,3,2,1,0
0,1,0,1,1,0,0,0
1,1,0,1,1,1,0,0
2,0,0,1,1,0,0,0
3,1,1,1,1,1,0,0
4,0,1,0,0,1,1,1
5,0,1,1,1,1,0,0
6,0,0,0,1,1,0,0
7,0,0,0,1,1,1,1
8,0,1,0,1,1,0,0
9,1,0,1,0,0,0,0
10,0,0,0,0,1,0,0
11,1,0,1,1,0,1,1
12,0,1,0,1,0,1,1
13,0,0,0,1,1,0,0
14,0,0,1,0,0,1,1
15,1,0,1,1,1,0,0
16,0,0,0,1,1,0,0
17,1,0,1,0,0,0,0
18,1,0,1,1,0,0,0
19,1,0,1,1,1,1,1
20,1,0,1,0,0,0,0
21,1,1,1,1,1,0,0
22,1,0,1,0,0,1,1
23,1,0,1,0,0,0,0
24,0,1,0,1,1,1,1
25,1,0,1,1,1,0,0
26,0,1,0,0,0,0,0
27,1,0,1,1,1,0,0
28,1,0,1,1,1,0,0
29,0,1,0,1,1,1,1
30,0,1,0,1,1,0,0
31,1,1,1,1,0,0,0
32,0,1,0,1,1,1,1
33,0,0,1,1,1,0,0
34,1,0,1,1,1,1,1
35,1,0,1,1,1,0,0
36,1,1,1,0,1,1,1
37,0,1,0,0,0,0,0
38,0,1,1,1,0,0,0
39,1,0,1,0,1,1,1
40,0,1,0,0,0,0,0
41,0,1,1,0,1,1,1
42,0,0,1,1,0,0,0
43,1,0,1,1,1,0,0
44,0,0,0,0,0,1,0
45,1,0,1,1,1,0,0
46,0,1,0,1,1,0,0
47,0,0,0,1,1,1,1
48,1,0,1,1,0,1,0
49,1,1,1,1,1,0,0
50,1,0,1,1,1,1,1
51,1,1,1,0,1,1,1
52,1,1,1,1,0,0,0
53,1,0,1,0,0,0,0
54,1,0,1,1,0,0,0
55,1,0,1,1,0,0,0
56,1,0,1,1,0,1,1
57,1,0,1,1,1,0,0
58,0,0,1,1,0,0,0
59,1,1,1,0,1,0,0
60,1,1,1,0,0,0,0
61,0,0,1,1,0,0,0
62,1,0,1,1,0,1,1
63,1,0,1,1,0,0,0
64,1,0,1,1,0,1,1
65,1,1,1,1,0,1,1
66,0,0,0,1,1,0,0
67,0,0,0,0,0,0,0
