,9,8,7,6,5,4,3,2,1,0
0,1,0,0,1,0,0,0,0,1,1
1,1,0,0,1,0,0,0,0,1,1
2,1,0,0,1,0,0,1,1,0,1
3,1,0,0,1,0,0,0,0,1,1
4,1,0,0,1,0,0,0,0,0,1
5,1,0,0,1,1,0,0,1,1,1
6,1,1,0,0,0,1,0,0,1,1
7,1,0,0,1,0,0,1,0,1,0
8,1,0,0,1,0,0,0,1,1,0
9,1,1,0,0,0,1,0,1,1,0
10,1,1,0,0,0,1,0,0,1,1
11,1,0,0,1,0,0,0,1,1,0
12,1,1,0,0,0,1,0,1,1,1
13,1,0,0,0,1,1,0,0,0,1
14,1,0,0,1,1,0,0,1,1,0
15,1,0,0,1,1,0,0,0,1,1
16,1,0,0,1,0,0,0,1,1,0
17,1,0,0,1,0,0,0,0,1,1
18,1,0,0,1,0,0,1,0,1,0
19,1,1,1,0,1,1,0,0,0,1
20,1,0,0,1,0,0,0,1,1,0
21,1,1,0,0,0,1,0,0,1,1
22,1,1,0,0,0,1,1,1,0,1
23,1,1,0,0,0,1,0,0,1,1
24,1,0,0,1,0,0,1,0,1,0
25,1,0,0,1,0,0,0,0,1,1
26,1,1,0,0,0,1,0,0,0,1
27,1,0,0,1,0,0,0,1,1,0
28,1,0,0,1,0,0,1,1,1,1
29,1,0,0,1,0,0,0,0,1,1
30,1,0,0,1,0,0,0,0,0,1
31,1,1,0,0,0,1,0,1,0,0
32,1,0,0,0,0,1,0,1,1,0
33,1,0,0,1,0,0,0,1,1,0
34,1,0,0,1,1,0,0,1,1,0
35,1,0,0,1,0,0,0,0,0,1
36,1,0,0,1,0,0,0,1,0,1
37,1,0,0,1,0,0,1,0,1,1
38,1,0,0,1,0,0,0,1,1,0
39,1,1,1,0,0,1,0,0,1,1
40,1,0,0,1,0,0,1,0,1,0
41,1,0,0,0,0,1,1,0,1,0
42,1,1,0,0,0,1,0,0,1,1
43,1,0,0,1,1,0,1,0,1,0
