,21,20,19,18,17,12,11,10,9,8,4,3,2,1,0
0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0
2,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0
3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
4,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1
5,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0
6,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0
7,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0
8,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
9,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
10,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0
11,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0
12,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1
13,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1
14,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
15,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0
16,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
18,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0
19,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1
20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
21,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0
22,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0
23,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0
24,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
25,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
26,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0
27,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
28,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1
29,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0
30,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
31,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
32,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0
33,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1
34,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
35,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1
36,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
37,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1
38,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0
39,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0
40,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0
41,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
42,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
44,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
45,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0
46,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
47,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0
48,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0
49,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0
50,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
51,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
52,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
53,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
54,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
55,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0
56,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
57,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0
