,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
0,3,0,1851,6,CCVE,1188.672,399.08,0.019950828514444123,0.9498805557301817,0.05011944426981832,0.9800491714855558,5.0,2.0
1,3,0,1851,6,CCALPeps,857.904,793.124,0.02014634200940945,0.9496000148026166,0.05039998519738347,0.9798536579905905,5.0,2.0
2,3,0,2468,6,CCVE,684.522,59.71,0.89,0.89,0.10999999999999997,0.10999999999999997,5.0,2.0
3,3,0,2468,6,CCALPeps,927.72,860.831,0.889846040592421,0.8898839992033194,0.11011600079668064,0.11015395940757897,5.0,2.0
4,3,0,3085,6,CCVE,808.229,79.281,0.6331829284209347,0.6331829284209347,0.36681707157906523,0.36681707157906523,5.0,2.0
5,3,0,3085,6,CCALPeps,inf,inf,,,,,5.0,2.0
6,3,0,3702,6,CCVE,inf,inf,,,,,5.0,2.0
7,3,0,3702,6,CCALPeps,inf,inf,,,,,5.0,2.0
8,3,0,4319,6,CCVE,inf,inf,,,,,5.0,2.0
9,3,0,4319,6,CCALPeps,inf,inf,,,,,5.0,2.0
10,3,0,4936,6,CCVE,inf,inf,,,,,5.0,2.0
11,3,0,4936,6,CCALPeps,inf,inf,,,,,5.0,2.0
12,3,0,5553,6,CCVE,inf,inf,,,,,5.0,2.0
13,3,0,5553,6,CCALPeps,inf,inf,,,,,5.0,2.0
14,3,0,6170,6,CCVE,inf,inf,,,,,5.0,2.0
15,3,0,6170,6,CCALPeps,inf,inf,,,,,5.0,2.0
16,3,0,6787,6,CCVE,inf,inf,,,,,5.0,2.0
17,3,0,6787,6,CCALPeps,inf,inf,,,,,5.0,2.0
18,3,0,7404,6,CCVE,inf,inf,,,,,5.0,2.0
19,3,0,7404,6,CCALPeps,inf,inf,,,,,5.0,2.0
20,3,0,8021,6,CCVE,inf,inf,,,,,5.0,2.0
21,3,0,8021,6,CCALPeps,inf,inf,,,,,5.0,2.0
22,3,0,8638,6,CCVE,inf,inf,,,,,5.0,2.0
23,3,0,8638,6,CCALPeps,inf,inf,,,,,5.0,2.0
24,3,0,9255,6,CCVE,inf,inf,,,,,5.0,2.0
25,3,0,9255,6,CCALPeps,inf,inf,,,,,5.0,2.0
26,3,0,9872,6,CCVE,inf,inf,,,,,5.0,2.0
27,3,0,9872,6,CCALPeps,1112.52,1048.194,0.02111679518899418,0.1634201595725772,0.8365798404274228,0.9788832048110058,5.0,2.0
28,3,0,10489,6,CCVE,660.456,79.228,0.05113787596486559,0.05113787596486559,0.9488621240351345,0.9488621240351345,5.0,2.0
29,3,0,10489,6,CCALPeps,1120.128,1054.997,0.051229446810293795,0.051229446810293865,0.9487705531897062,0.9487705531897062,5.0,2.0
30,3,0,11106,6,CCVE,inf,inf,,,,,5.0,2.0
31,3,0,11106,6,CCALPeps,inf,inf,,,,,5.0,2.0
32,3,0,11723,6,CCVE,inf,inf,,,,,5.0,2.0
33,3,0,11723,6,CCALPeps,inf,inf,,,,,5.0,2.0
34,3,0,12340,6,CCVE,inf,inf,,,,,5.0,2.0
35,3,0,12340,6,CCALPeps,inf,inf,,,,,5.0,2.0
36,3,0,12957,6,CCVE,27862.346,27164.318,0.7383770914622049,0.7823219876107375,0.21767801238926263,0.2616229085377952,5.0,2.0
37,3,0,12957,6,CCALPeps,1190.421,1114.476,0.7383834118004501,0.7821737208543986,0.21782627914560138,0.2616165881995499,5.0,2.0
38,3,0,13574,6,CCVE,768.442,77.41,0.28959931220163354,0.28959931220163354,0.7104006877983665,0.7104006877983665,5.0,2.0
39,3,0,13574,6,CCALPeps,1191.439,1110.957,0.2896242509666716,0.28968849747141323,0.7103115025285868,0.7103757490333285,5.0,2.0
40,3,0,14191,6,CCVE,1266.412,609.001,0.08430095716303153,0.33314623559347406,0.666853764406526,0.9156990428369685,5.0,2.0
41,3,0,14191,6,CCALPeps,1040.263,965.423,0.08451512854749087,0.33311828658524656,0.6668817134147534,0.9154848714525091,5.0,2.0
42,3,0,14808,6,CCVE,3452.694,2766.217,0.6979851136826191,0.9798114373673531,0.02018856263264687,0.30201488631738094,5.0,2.0
43,3,0,14808,6,CCALPeps,1055.479,987.12,0.6980059327967805,0.979611710664919,0.020388289335080967,0.30199406720321953,5.0,2.0
44,3,0,15425,6,CCVE,783.229,89.554,0.03445635528330781,0.03445635528330781,0.9655436447166922,0.9655436447166922,5.0,2.0
45,3,0,15425,6,CCALPeps,1039.008,968.44,0.03456186642634846,0.03462583009523967,0.9653741699047603,0.9654381335736515,5.0,2.0
46,3,0,16042,6,CCVE,1863.993,1205.627,0.9012242560198555,0.99013450349547,0.00986549650452993,0.09877574398014459,5.0,2.0
47,3,0,16042,6,CCALPeps,1162.611,1089.212,0.9012632678910331,0.9899400955942917,0.0100599044057083,0.09873673210896694,5.0,2.0
48,3,0,16659,6,CCVE,3528.096,2809.928,0.13191856952672026,0.9506484764376905,0.04935152356230953,0.8680814304732798,5.0,2.0
49,3,0,16659,6,CCALPeps,1214.234,1140.084,0.13221594080136378,0.9504067852997897,0.049593214700210324,0.8677840591986362,5.0,2.0
50,3,0,17276,6,CCVE,735.001,86.037,0.8520075677948287,0.8520075677948287,0.1479924322051713,0.1479924322051713,5.0,2.0
51,3,0,17276,6,CCALPeps,1021.147,955.495,0.8518619303567219,0.8518769091544829,0.14812309084551714,0.14813806964327814,5.0,2.0
52,3,0,17893,6,CCVE,769.493,74.867,0.5063193190611298,0.5063193190611298,0.4936806809388703,0.4936806809388703,5.0,2.0
53,3,0,17893,6,CCALPeps,1225.2,1146.925,0.5062999725123845,0.5062999725123849,0.4937000274876151,0.49370002748761554,5.0,2.0
54,3,0,18510,6,CCVE,839.454,100.97,1.0,1.0,0.0,0.0,5.0,2.0
55,3,0,18510,6,CCALPeps,1881.721,1803.123,0.9997966649653514,0.9998098607074012,0.00019013929259881213,0.000203335034648644,5.0,2.0
56,3,0,19127,6,CCVE,inf,inf,,,,,5.0,2.0
57,3,0,19127,6,CCALPeps,inf,inf,,,,,5.0,2.0
58,3,0,19744,6,CCVE,inf,inf,,,,,5.0,2.0
59,3,0,19744,6,CCALPeps,inf,inf,,,,,5.0,2.0
60,3,0,20361,6,CCVE,inf,inf,,,,,5.0,2.0
61,3,0,20361,6,CCALPeps,inf,inf,,,,,5.0,2.0
62,3,0,20978,6,CCVE,inf,inf,,,,,5.0,2.0
63,3,0,20978,6,CCALPeps,inf,inf,,,,,5.0,2.0
64,3,0,21595,6,CCVE,inf,inf,,,,,5.0,2.0
65,3,0,21595,6,CCALPeps,inf,inf,,,,,5.0,2.0
66,3,0,22212,6,CCVE,inf,inf,,,,,5.0,2.0
67,3,0,22212,6,CCALPeps,inf,inf,,,,,5.0,2.0
68,3,0,22829,6,CCVE,inf,inf,,,,,5.0,2.0
69,3,0,22829,6,CCALPeps,inf,inf,,,,,5.0,2.0
70,3,0,23446,6,CCVE,inf,inf,,,,,5.0,2.0
71,3,0,23446,6,CCALPeps,inf,inf,,,,,5.0,2.0
72,3,0,24063,6,CCVE,inf,inf,,,,,5.0,2.0
73,3,0,24063,6,CCALPeps,inf,inf,,,,,5.0,2.0
74,3,0,24680,6,CCVE,inf,inf,,,,,5.0,2.0
75,3,0,24680,6,CCALPeps,inf,inf,,,,,5.0,2.0
76,3,0,25297,6,CCVE,inf,inf,,,,,5.0,2.0
77,3,0,25297,6,CCALPeps,inf,inf,,,,,5.0,2.0
78,3,0,25914,6,CCVE,inf,inf,,,,,5.0,2.0
79,3,0,25914,6,CCALPeps,inf,inf,,,,,5.0,2.0
80,3,0,26531,6,CCVE,inf,inf,,,,,5.0,2.0
81,3,0,26531,6,CCALPeps,inf,inf,,,,,5.0,2.0
82,3,0,27148,6,CCVE,inf,inf,,,,,5.0,2.0
83,3,0,27148,6,CCALPeps,inf,inf,,,,,5.0,2.0
84,3,0,27765,6,CCVE,inf,inf,,,,,5.0,2.0
85,3,0,27765,6,CCALPeps,inf,inf,,,,,5.0,2.0
86,3,0,28382,6,CCVE,inf,inf,,,,,5.0,2.0
87,3,0,28382,6,CCALPeps,inf,inf,,,,,5.0,2.0
88,3,0,28999,6,CCVE,inf,inf,,,,,5.0,2.0
89,3,0,28999,6,CCALPeps,inf,inf,,,,,5.0,2.0
90,3,0,29616,6,CCVE,inf,inf,,,,,5.0,2.0
91,3,0,29616,6,CCALPeps,inf,inf,,,,,5.0,2.0
92,3,0,30233,6,CCVE,inf,inf,,,,,5.0,2.0
93,3,0,30233,6,CCALPeps,inf,inf,,,,,5.0,2.0
