,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
0,3,0,1851,6,CCVE,inf,inf,,,,,5.0,2.0
1,3,0,1851,6,CCALPeps,3893.895,3763.036,0.02286107587545004,0.9554361124427201,0.044563887557279934,0.97713892412455,5.0,2.0
2,3,0,3085,6,CCVE,1294.321,256.87,0.22396885369254946,0.22396885369254946,0.7760311463074505,0.7760311463074505,5.0,2.0
3,3,0,3085,6,CCALPeps,3577.434,3444.845,0.22402697319239676,0.2241032719707101,0.7758967280292899,0.7759730268076033,5.0,2.0
4,3,0,4319,6,CCVE,1298.09,247.183,0.14919287259071895,0.14919287259071895,0.8508071274092811,0.8508071274092811,5.0,2.0
5,3,0,4319,6,CCALPeps,3613.539,3477.077,0.14935115096351864,0.14935115096351878,0.8506488490364812,0.8506488490364813,5.0,2.0
6,3,0,5553,6,CCVE,1353.915,269.15,0.2533960046887798,0.2533960046887798,0.74660399531122,0.74660399531122,5.0,2.0
7,3,0,5553,6,CCALPeps,4067.006,3925.339,0.25350890478843224,0.2535089047884326,0.7464910952115674,0.7464910952115678,5.0,2.0
8,3,0,6787,6,CCVE,inf,inf,,,,,5.0,2.0
9,3,0,6787,6,CCALPeps,3775.694,3640.41,0.00047439783994090274,0.9098314438376486,0.09016855616235142,0.9995256021600591,5.0,2.0
10,3,0,8021,6,CCVE,1686.991,354.631,0.9638011047814508,0.9638011047814508,0.03619889521854928,0.03619889521854928,5.0,2.0
11,3,0,8021,6,CCALPeps,4011.987,3883.685,0.9634833527557303,0.9636435537343507,0.03635644626564938,0.03651664724426973,5.0,2.0
12,3,0,9255,6,CCVE,inf,inf,,,,,5.0,2.0
13,3,0,9255,6,CCALPeps,3850.295,3672.87,0.9166074986371722,0.989328063326083,0.01067193667391697,0.08339250136282783,5.0,2.0
14,3,0,10489,6,CCVE,1772.307,351.515,0.03817119615791409,0.03817119615791409,0.9618288038420859,0.9618288038420859,5.0,2.0
15,3,0,10489,6,CCALPeps,3933.224,3802.879,0.03824710034181016,0.038247100341810225,0.9617528996581898,0.9617528996581899,5.0,2.0
16,3,0,11723,6,CCVE,1688.505,361.017,0.7265091899158751,0.7265091899158751,0.27349081008412485,0.27349081008412485,5.0,2.0
17,3,0,11723,6,CCALPeps,4387.303,4215.936,0.7264706214727611,0.7265120936461364,0.27348790635386355,0.2735293785272389,5.0,2.0
18,3,0,12957,6,CCVE,inf,inf,,,,,5.0,2.0
19,3,0,12957,6,CCALPeps,3997.554,3875.132,0.7550741573506465,0.7968408868460506,0.2031591131539494,0.24492584264935344,5.0,2.0
20,3,0,14191,6,CCVE,inf,inf,,,,,5.0,2.0
21,3,0,14191,6,CCALPeps,4499.083,4386.438,0.025040427214911808,0.12201219421586179,0.8779878057841382,0.9749595727850882,5.0,2.0
22,3,0,15425,6,CCVE,1399.842,321.384,0.0409746180474144,0.0409746180474144,0.9590253819525856,0.9590253819525856,5.0,2.0
23,3,0,15425,6,CCALPeps,3856.964,3702.25,0.041095915968095004,0.041175572960513454,0.9588244270394866,0.958904084031905,5.0,2.0
24,3,0,16659,6,CCVE,inf,inf,,,,,5.0,2.0
25,3,0,16659,6,CCALPeps,3138.063,3022.666,0.08823106872400219,0.9240808806601994,0.07591911933980056,0.9117689312759978,5.0,2.0
26,3,0,17893,6,CCVE,1275.224,232.602,0.042184526396705335,0.042184526396705335,0.9578154736032947,0.9578154736032947,5.0,2.0
27,3,0,17893,6,CCALPeps,3351.869,3226.491,0.04232221407773924,0.042322214077739284,0.9576777859222607,0.9576777859222607,5.0,2.0
28,3,0,19127,6,CCVE,inf,inf,,,,,5.0,2.0
29,3,0,19127,6,CCALPeps,3680.094,3525.305,9.46336811594894e-05,0.25492649355108177,0.7450735064489182,0.9999053663188405,5.0,2.0
30,3,0,20361,6,CCVE,1377.008,278.026,0.4084675684907736,0.4084675684907736,0.5915324315092264,0.5915324315092264,5.0,2.0
31,3,0,20361,6,CCALPeps,3497.349,3366.819,0.40854329392276273,0.4085432939227634,0.5914567060772367,0.5914567060772373,5.0,2.0
32,3,0,21595,6,CCVE,1329.729,265.2,0.8321174035606919,0.8321174035606919,0.16788259643930808,0.16788259643930808,5.0,2.0
33,3,0,21595,6,CCALPeps,4040.102,3924.143,0.8319705028743578,0.8320504255481306,0.16794957445186953,0.1680294971256422,5.0,2.0
34,3,0,22829,6,CCVE,inf,inf,,,,,5.0,2.0
35,3,0,22829,6,CCALPeps,3748.371,3604.968,0.15916148192218327,0.9996818897202479,0.00031811027975216406,0.8408385180778167,5.0,2.0
