,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
0,3,0,1234,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
1,3,0,1234,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
2,3,0,1234,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
3,3,0,2468,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
4,3,0,2468,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
5,3,0,2468,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
6,3,0,3702,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
7,3,0,3702,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
8,3,0,3702,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
9,3,0,4936,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
10,3,0,4936,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
11,3,0,4936,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
12,3,0,6170,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
13,3,0,6170,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
14,3,0,6170,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
15,3,0,7404,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
16,3,0,7404,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
17,3,0,7404,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
18,3,0,8638,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
19,3,0,8638,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
20,3,0,8638,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
21,3,0,9872,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
22,3,0,9872,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
23,3,0,9872,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
24,3,0,11106,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
25,3,0,11106,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
26,3,0,11106,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
27,3,0,12340,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
28,3,0,12340,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
29,3,0,12340,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
30,5,0,1234,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
31,5,0,1234,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
32,5,0,1234,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
33,5,0,2468,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
34,5,0,2468,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
35,5,0,2468,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
36,5,0,3702,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
37,5,0,3702,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
38,5,0,3702,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
39,5,0,4936,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
40,5,0,4936,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
41,5,0,4936,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
42,5,0,6170,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
43,5,0,6170,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
44,5,0,6170,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
45,5,0,7404,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
46,5,0,7404,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
47,5,0,7404,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
48,5,0,8638,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
49,5,0,8638,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
50,5,0,8638,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
51,5,0,9872,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
52,5,0,9872,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
53,5,0,9872,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
54,5,0,11106,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
55,5,0,11106,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
56,5,0,11106,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
57,5,0,12340,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
58,5,0,12340,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
59,5,0,12340,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
60,7,0,1234,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
61,7,0,1234,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
62,7,0,1234,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
63,7,0,2468,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
64,7,0,2468,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
65,7,0,2468,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
66,7,0,3702,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
67,7,0,3702,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
68,7,0,3702,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
69,7,0,4936,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
70,7,0,4936,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
71,7,0,4936,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
72,7,0,6170,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
73,7,0,6170,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
74,7,0,6170,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
75,7,0,7404,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
76,7,0,7404,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
77,7,0,7404,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
78,7,0,8638,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
79,7,0,8638,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
80,7,0,8638,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
81,7,0,9872,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
82,7,0,9872,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
83,7,0,9872,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
84,7,0,11106,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
85,7,0,11106,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
86,7,0,11106,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
87,7,0,12340,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
88,7,0,12340,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
89,7,0,12340,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0
90,9,0,1234,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
91,9,0,1234,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
92,9,0,1234,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
93,9,0,2468,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
94,9,0,2468,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
95,9,0,2468,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
96,9,0,3702,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
97,9,0,3702,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
98,9,0,3702,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
99,9,0,4936,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
100,9,0,4936,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
101,9,0,4936,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
102,9,0,6170,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
103,9,0,6170,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
104,9,0,6170,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
105,9,0,7404,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
106,9,0,7404,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
107,9,0,7404,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
108,9,0,8638,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
109,9,0,8638,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
110,9,0,8638,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
111,9,0,9872,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
112,9,0,9872,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
113,9,0,9872,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
114,9,0,11106,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
115,9,0,11106,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
116,9,0,11106,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
117,9,0,12340,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
118,9,0,12340,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
119,9,0,12340,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0
120,11,0,1234,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
121,11,0,1234,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
122,11,0,1234,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
123,11,0,2468,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
124,11,0,2468,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
125,11,0,2468,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
126,11,0,3702,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
127,11,0,3702,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
128,11,0,3702,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
129,11,0,4936,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
130,11,0,4936,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
131,11,0,4936,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
132,11,0,6170,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
133,11,0,6170,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
134,11,0,6170,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
135,11,0,7404,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
136,11,0,7404,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
137,11,0,7404,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
138,11,0,8638,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
139,11,0,8638,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
140,11,0,8638,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
141,11,0,9872,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
142,11,0,9872,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
143,11,0,9872,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
144,11,0,11106,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
145,11,0,11106,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
146,11,0,11106,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
147,11,0,12340,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
148,11,0,12340,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
149,11,0,12340,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0
150,13,0,1234,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
151,13,0,1234,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
152,13,0,1234,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
153,13,0,2468,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
154,13,0,2468,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
155,13,0,2468,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
156,13,0,3702,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
157,13,0,3702,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
158,13,0,3702,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
159,13,0,4936,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
160,13,0,4936,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
161,13,0,4936,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
162,13,0,6170,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
163,13,0,6170,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
164,13,0,6170,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
165,13,0,7404,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
166,13,0,7404,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
167,13,0,7404,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
168,13,0,8638,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
169,13,0,8638,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
170,13,0,8638,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
171,13,0,9872,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
172,13,0,9872,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
173,13,0,9872,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
174,13,0,11106,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
175,13,0,11106,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
176,13,0,11106,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
177,13,0,12340,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
178,13,0,12340,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
179,13,0,12340,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
180,15,0,1234,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
181,15,0,1234,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
182,15,0,1234,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
183,15,0,2468,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
184,15,0,2468,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
185,15,0,2468,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
186,15,0,3702,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
187,15,0,3702,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
188,15,0,3702,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
189,15,0,4936,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
190,15,0,4936,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
191,15,0,4936,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
192,15,0,6170,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
193,15,0,6170,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
194,15,0,6170,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
195,15,0,7404,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
196,15,0,7404,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
197,15,0,7404,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
198,15,0,8638,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
199,15,0,8638,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
200,15,0,8638,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
201,15,0,9872,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
202,15,0,9872,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
203,15,0,9872,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
204,15,0,11106,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
205,15,0,11106,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
206,15,0,11106,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
207,15,0,12340,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
208,15,0,12340,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
209,15,0,12340,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0
210,17,0,1234,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16.0
211,17,0,1234,6,CCVE,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16.0
212,17,0,1234,6,CCALPeps,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16.0
213,17,0,2468,6,CVE,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16.0
