,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
0,3,0,1851,6,CCVE,713.574,96.545,0.2044636199320751,0.2044636199320751,0.7955363800679248,0.7955363800679248,4.0,2.0
1,3,0,1851,6,CCALPeps,1942.604,1876.008,0.20464914497150388,0.20464914497150427,0.7953508550284957,0.7953508550284961,4.0,2.0
2,3,0,3085,6,CCVE,730.572,107.584,0.9254231623407918,0.9254231623407918,0.0745768376592081,0.0745768376592081,4.0,2.0
3,3,0,3085,6,CCALPeps,2376.09,2306.459,0.9253606837691404,0.9253606837691405,0.07463931623085952,0.07463931623085962,4.0,2.0
4,3,0,4319,6,CCVE,725.67,101.781,0.15569314249522068,0.15569314249522068,0.8443068575047793,0.8443068575047793,4.0,2.0
5,3,0,4319,6,CCALPeps,2230.933,2163.107,0.1559512122086861,0.15595121220868682,0.8440487877913132,0.8440487877913139,4.0,2.0
6,3,0,5553,6,CCVE,690.639,91.469,0.025207253369203104,0.025207253369203104,0.9747927466307968,0.9747927466307968,4.0,2.0
7,3,0,5553,6,CCALPeps,2196.602,2125.391,0.02572699025078031,0.025726990250780353,0.9742730097492196,0.9742730097492197,4.0,2.0
8,3,0,6787,6,CCVE,740.048,95.208,0.6454361064520789,0.6454361064520789,0.3545638935479211,0.3545638935479211,4.0,2.0
9,3,0,6787,6,CCALPeps,2180.059,2111.895,0.64543124198464,0.6454312419846403,0.3545687580153597,0.35456875801536003,4.0,2.0
10,3,0,8021,6,CCVE,733.005,92.377,0.6884279666454555,0.6884279666454555,0.31157203335454453,0.31157203335454453,4.0,2.0
11,3,0,8021,6,CCALPeps,2085.642,2017.577,0.6883647853081608,0.6883647853081614,0.3116352146918387,0.3116352146918392,4.0,2.0
12,3,0,9255,6,CCVE,766.227,116.722,0.3916669716095012,0.3916669716095012,0.6083330283904991,0.6083330283904991,4.0,2.0
13,3,0,9255,6,CCALPeps,2212.94,2146.055,0.3916837475005146,0.3916837475005151,0.608316252499485,0.6083162524994854,4.0,2.0
14,3,0,10489,6,CCVE,737.687,85.798,0.12671890464427882,0.12671890464427882,0.8732810953557212,0.8732810953557212,4.0,2.0
15,3,0,10489,6,CCALPeps,2186.19,2113.252,0.12684034072618283,0.12684034072618303,0.873159659273817,0.8731596592738171,4.0,2.0
16,3,0,11723,6,CCVE,765.997,110.636,0.7793611470414136,0.7793611470414136,0.22063885295858637,0.22063885295858637,4.0,2.0
17,3,0,11723,6,CCALPeps,2282.368,2210.826,0.7793383943080916,0.7793383943080918,0.22066160569190818,0.2206616056919084,4.0,2.0
18,3,0,12957,6,CCVE,772.853,124.576,0.035573361908128355,0.035573361908128355,0.9644266380918717,0.9644266380918717,4.0,2.0
19,3,0,12957,6,CCALPeps,2303.25,2231.595,0.03563503096993789,0.03563588705893677,0.9643641129410633,0.9643649690300621,4.0,2.0
20,3,0,14191,6,CCVE,835.504,128.457,0.6613357461853749,0.6613357461853749,0.33866425381462517,0.33866425381462517,4.0,2.0
21,3,0,14191,6,CCALPeps,2113.251,2045.801,0.6611527005128048,0.6611527005128053,0.3388472994871947,0.3388472994871951,4.0,2.0
22,3,0,15425,6,CCVE,755.983,123.049,0.08486148933640568,0.08486148933640568,0.9151385106635943,0.9151385106635943,4.0,2.0
23,3,0,15425,6,CCALPeps,2333.413,2264.754,0.08510982410760859,0.08510982410760871,0.9148901758923913,0.9148901758923914,4.0,2.0
24,3,0,16659,6,CCVE,720.347,96.709,0.13048822123591672,0.13048822123591672,0.8695117787640834,0.8695117787640834,4.0,2.0
25,3,0,16659,6,CCALPeps,2054.936,1982.995,0.13059139200240558,0.13059139200240572,0.8694086079975942,0.8694086079975945,4.0,2.0
26,3,0,17893,6,CCVE,inf,inf,,,,,4.0,2.0
27,3,0,17893,6,CCALPeps,2154.038,2084.603,0.3593445720253269,0.37482958939324135,0.6251704106067586,0.6406554279746731,4.0,2.0
28,3,0,19127,6,CCVE,803.089,91.725,0.9030824266713288,0.9030824266713288,0.09691757332867114,0.09691757332867114,4.0,2.0
29,3,0,19127,6,CCALPeps,2304.073,2225.826,0.9029873190873579,0.9029873190873581,0.09701268091264192,0.09701268091264209,4.0,2.0
30,3,0,20361,6,CCVE,831.276,103.183,0.10839641362681009,0.10839641362681009,0.8916035863731899,0.8916035863731899,4.0,2.0
31,3,0,20361,6,CCALPeps,2274.993,2202.485,0.10855608658480581,0.10855608658480594,0.891443913415194,0.8914439134151942,4.0,2.0
32,3,0,21595,6,CCVE,847.213,127.662,0.2978141379695051,0.2978141379695051,0.7021858620304949,0.7021858620304949,4.0,2.0
33,3,0,21595,6,CCALPeps,2208.349,2139.305,0.2978729735645452,0.29787297356454545,0.7021270264354545,0.7021270264354549,4.0,2.0
34,3,0,22829,6,CCVE,754.934,94.793,0.03767186986316938,0.03767186986316938,0.9623281301368306,0.9623281301368306,4.0,2.0
35,3,0,22829,6,CCALPeps,2226.996,2158.237,0.03788103468861693,0.037881034688617046,0.962118965311383,0.9621189653113831,4.0,2.0
36,3,0,24063,6,CCVE,776.175,116.437,0.5869175562406557,0.5869175562406557,0.4130824437593444,0.4130824437593444,4.0,2.0
37,3,0,24063,6,CCALPeps,2390.665,2320.675,0.5868300031183927,0.5868300031183932,0.4131699968816068,0.41316999688160727,4.0,2.0
38,3,0,25297,6,CCVE,763.707,121.579,0.30261024615442117,0.30261024615442117,0.6973897538455786,0.6973897538455786,4.0,2.0
39,3,0,25297,6,CCALPeps,2218.165,2148.283,0.30268363967140227,0.30268363967140255,0.6973163603285975,0.6973163603285977,4.0,2.0
