,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
0,3,0,1234,6,CVE,4.0368,3.5144,0.5162224745420246,0.5162224745420246,0.4837775254579753,0.4837775254579753,5.0,2.0
1,3,0,1234,6,CCVE,145.3614,36.5018,0.5162224745420247,0.5162224745420247,0.4837775254579753,0.4837775254579753,5.0,2.0
2,3,0,1234,6,CCALPeps,1953.2016,1949.2668,0.5160364962038374,0.5160638274485072,0.4839361725514929,0.4839635037961626,5.0,2.0
3,3,0,2468,6,CVE,4.4167999999999985,3.8934,0.8852551914401819,0.8852551914401819,0.11474480855981806,0.11474480855981806,5.0,2.0
4,3,0,2468,6,CCVE,138.77720000000002,33.713,0.8852551914401819,0.8852551914401819,0.11474480855981807,0.11474480855981807,5.0,2.0
5,3,0,2468,6,CCALPeps,1802.8350000000007,1798.9920000000004,0.8849464650740939,0.885066233188477,0.11493376681152305,0.11505353492590607,5.0,2.0
6,3,0,3702,6,CVE,4.2494,3.6904,0.9259407411780112,0.9259407411780112,0.0740592588219889,0.0740592588219889,5.0,2.0
7,3,0,3702,6,CCVE,inf,inf,,,,,5.0,2.0
8,3,0,3702,6,CCALPeps,2006.0832,2002.0856,0.008310341884883811,0.9746942805541976,0.02530571944580256,0.9916896581151162,5.0,2.0
9,3,0,4936,6,CVE,4.0336,3.5574,0.13199302939755644,0.13199302939755644,0.8680069706024436,0.8680069706024436,5.0,2.0
10,3,0,4936,6,CCVE,153.8222,47.3886,0.1319930293975565,0.1319930293975565,0.8680069706024436,0.8680069706024436,5.0,2.0
11,3,0,4936,6,CCALPeps,1923.7760000000005,1919.8012,0.13207049755649594,0.13212962005440151,0.8678703799455985,0.8679295024435041,5.0,2.0
12,3,0,6170,6,CVE,4.121599999999999,3.6736,0.13157337338493827,0.13157337338493827,0.8684266266150618,0.8684266266150618,5.0,2.0
13,3,0,6170,6,CCVE,154.0606,42.72,0.1315733733849383,0.1315733733849383,0.8684266266150618,0.8684266266150618,5.0,2.0
14,3,0,6170,6,CCALPeps,2177.3168,2173.3614,0.1316367001370944,0.131650232558131,0.8683497674418691,0.8683632998629056,5.0,2.0
15,3,0,7404,6,CVE,4.0626000000000015,3.5882000000000005,0.9896356805844908,0.9896356805844908,0.010364319415509231,0.010364319415509231,5.0,2.0
16,3,0,7404,6,CCVE,inf,inf,,,,,5.0,2.0
17,3,0,7404,6,CCALPeps,1916.5146,1912.4604,0.948195718427611,0.9997887417053616,0.00021125829463852772,0.05180428157238903,5.0,2.0
18,3,0,8638,6,CVE,4.2622,3.6744,0.08092658383741755,0.08092658383741755,0.9190734161625824,0.9190734161625824,5.0,2.0
19,3,0,8638,6,CCVE,148.00859999999997,38.658,0.08092658383741756,0.08092658383741756,0.9190734161625824,0.9190734161625824,5.0,2.0
20,3,0,8638,6,CCALPeps,2140.4542,2136.5112,0.08101368710440045,0.08103519402790461,0.9189648059720954,0.9189863128955996,5.0,2.0
21,3,0,9872,6,CVE,4.1268,3.6628,0.1149155616630094,0.1149155616630094,0.8850844383369906,0.8850844383369906,5.0,2.0
22,3,0,9872,6,CCVE,inf,inf,,,,,5.0,2.0
23,3,0,9872,6,CCALPeps,1747.8322,1743.7487999999996,0.059572355822402986,0.36451593794388204,0.6354840620561181,0.940427644177597,5.0,2.0
24,3,0,11106,6,CVE,4.551399999999999,3.9218,0.09859383246866553,0.09859383246866553,0.9014061675313344,0.9014061675313344,5.0,2.0
25,3,0,11106,6,CCVE,inf,inf,,,,,5.0,2.0
26,3,0,11106,6,CCALPeps,2195.9868,2192.135,0.08802537790823309,0.8899751525674264,0.11002484743257357,0.9119746220917668,5.0,2.0
27,3,0,12340,6,CVE,4.236000000000001,3.7032,0.3969311959882108,0.3969311959882108,0.6030688040117892,0.6030688040117892,5.0,2.0
28,3,0,12340,6,CCVE,inf,inf,,,,,5.0,2.0
29,3,0,12340,6,CCALPeps,1836.6206,1832.8288,0.30635943264204146,0.5869249191117951,0.4130750808882049,0.6936405673579585,5.0,2.0
30,4,0,1234,6,CVE,5.3923999999999985,4.8316,0.19742402364679806,0.19742402364679806,0.802575976353202,0.802575976353202,7.0,2.0
31,4,0,1234,6,CCVE,160.6014,53.2058,0.19742402364679806,0.19742402364679806,0.8025759763532019,0.8025759763532019,7.0,2.0
32,4,0,1234,6,CCALPeps,2710.4248,2706.1296,0.19756457454188472,0.1975831375599657,0.8024168624400343,0.8024354254581153,7.0,2.0
33,4,0,2468,6,CVE,5.8558,5.260799999999999,0.8924873204789759,0.8924873204789759,0.10751267952102404,0.10751267952102404,7.0,2.0
34,4,0,2468,6,CCVE,157.6606,56.2794,0.8924873204789759,0.8924873204789759,0.10751267952102406,0.10751267952102406,7.0,2.0
35,4,0,2468,6,CCALPeps,2546.6314,2542.1,0.8923254048064821,0.892367619321111,0.10763238067888904,0.1076745951935178,7.0,2.0
36,4,0,3702,6,CVE,6.7551999999999985,6.0876,0.9896091660393084,0.9896091660393084,0.010390833960691695,0.010390833960691695,7.0,2.0
37,4,0,3702,6,CCVE,,,,,,,7.0,2.0
38,4,0,3702,6,CCALPeps,1952.9366,1948.0332,0.05986189816867382,0.9965947487916876,0.003405251208312365,0.9401381018313262,7.0,2.0
39,4,0,4936,6,CVE,5.976,5.344800000000001,0.1658778053341682,0.1658778053341682,0.8341221946658318,0.8341221946658318,7.0,2.0
40,4,0,4936,6,CCVE,170.2944,60.4746,0.1658778053341682,0.1658778053341682,0.8341221946658318,0.8341221946658318,7.0,2.0
41,4,0,4936,6,CCALPeps,2271.7966,2267.0714,0.16593305855635154,0.16599220108097695,0.8340077989190231,0.8340669414436485,7.0,2.0
42,4,0,6170,6,CVE,5.4434,4.8564,0.12224804814184467,0.12224804814184467,0.8777519518581552,0.8777519518581552,7.0,2.0
43,4,0,6170,6,CCVE,177.9098,57.9696,0.12224804814184467,0.12224804814184467,0.8777519518581552,0.8777519518581552,7.0,2.0
