,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
0,3,0,1234,6,CVE,3.354,2.557,0.4432000000000001,0.4432000000000001,0.5568,0.5568,5.0,2.0
1,3,0,1234,6,CCVE,154.637,5.665,0.4432,0.4432,0.5568000000000001,0.5568000000000001,5.0,2.0
2,3,0,1234,6,CCALPeps,434.22,428.722,0.44308912787283816,0.4433613397400094,0.5569108721271618,0.5569943841300167,5.0,2.0
3,9,0,1234,6,CVE,44.095,42.889,0.04834893298036,0.04834893298036,0.9516510670196401,0.9516510670196401,17.0,8.0
4,9,0,1234,6,CCVE,2247.829,1968.085,0.048348932980360006,0.048348932980360006,0.9516510670196402,0.9516510670196402,17.0,8.0
5,9,0,1234,6,CCALPeps,2558.386,2550.673,0.04758926636628413,0.04848961594547173,0.9524107336337159,0.9525059852129552,17.0,8.0
6,15,0,1234,6,CVE,44556.296,44555.241,0.5878801218190919,0.5878801218190919,0.41211987818090823,0.41211987818090823,29.0,14.0
7,15,0,1234,6,CCVE,inf,inf,,,,,29.0,14.0
8,15,0,1234,6,CCALPeps,5559.242,5545.395,0.5873404764337309,0.5887041490684976,0.41265952356626906,0.4128381810767778,29.0,14.0
9,21,0,1234,6,CVE,,,,,,,41.0,20.0
10,21,0,1234,6,CCVE,,,,,,,41.0,20.0
11,21,0,1234,6,CCALPeps,8726.024,8704.085,0.8007549407117347,0.8028570420423329,0.19924505928826525,0.19926498379419436,41.0,20.0
12,27,0,1234,6,CVE,,,,,,,53.0,26.0
13,27,0,1234,6,CCVE,,,,,,,53.0,26.0
14,27,0,1234,6,CCALPeps,11650.629,11614.972,0.5442260803848369,0.5469295933115922,0.4557739196151631,0.4558194970071253,53.0,26.0
