,pn_low,pn_up,ps_low,ps_up
0,0.020330174634596212,0.020330174634596212,0.027252729294767193,0.027252729294767193
1,0.020330174634596212,0.02043220709612648,0.027252729294767193,0.027391619515987932
2,0.020324351686057056,0.02043220709612648,0.02724481599653216,0.027391619515987932
3,0.020324351686057056,0.02043220709612648,0.02724481599653216,0.027391619515987932
4,0.020324351686057056,0.02043220709612648,0.02724481599653216,0.027391619515987932
5,0.020324351686057056,0.02043220709612648,0.02724481599653216,0.027391619515987932
6,0.020324351686057056,0.02043220709612648,0.02724481599653216,0.027391619515987932
7,0.020324351686057056,0.02043220709612648,0.02724481599653216,0.027391619515987932
8,0.020324351686057056,0.02043220709612648,0.02724481599653216,0.027391619515987932
9,0.020324351686057056,0.02043220709612648,0.02724481599653216,0.027391619515987932
10,0.020324351686057056,0.02043220709612648,0.02724481599653216,0.027391619515987932
11,0.020324351686057056,0.02043220709612648,0.02724481599653216,0.027391619515987932
12,0.020324351686057056,0.02043220709612648,0.02724481599653216,0.027391619515987932
13,0.020315759496689356,0.02043220709612648,0.027233142185835148,0.027391619515987932
14,0.020315759496689356,0.02043220709612648,0.027233142185835148,0.027391619515987932
15,0.020315759496689356,0.02043220709612648,0.027233142185835148,0.027391619515987932
16,0.020315759496689356,0.02043220709612648,0.027233142185835148,0.027391619515987932
17,0.020315759496689356,0.02043220709612648,0.027233142185835148,0.027391619515987932
18,0.020315759496689356,0.02043220709612648,0.027233142185835148,0.027391619515987932
19,0.020315759496689356,0.02043220709612648,0.027233142185835148,0.027391619515987932
