,21,20,19,18,17,12,11,10,9,8,4,3,2,1,0
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0
2,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
3,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0
4,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1
5,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0
6,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
7,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
8,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0
9,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
10,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0
11,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
12,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1
13,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1
14,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0
15,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
16,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
17,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0
18,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
19,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0
20,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0
21,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
22,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
23,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
24,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0
25,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
26,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0
27,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
28,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0
29,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1
30,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
31,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0
32,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1
33,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
34,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1
35,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
36,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0
37,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
38,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
39,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0
40,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0
41,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0
42,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
43,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
44,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
45,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
46,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0
47,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
48,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
49,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0
50,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
51,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
52,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1
53,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
54,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
55,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0
56,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
