,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
0,3,0,1234,6,CVE,6.8313999999999995,5.8686,0.457464096500152,0.457464096500152,0.542535903499848,0.542535903499848,4.0,2.0
1,3,0,1234,6,CCVE,215.88059999999996,60.139599999999994,0.45746409650015196,0.45746409650015196,0.542535903499848,0.542535903499848,4.0,2.0
2,3,0,1234,6,CCALPeps,1196.7482,1190.5892,0.4574312376913952,0.4574592064360552,0.5425407935639448,0.5425687623086048,4.0,2.0
3,3,0,2468,6,CVE,6.3362,5.413600000000001,0.9866070985592904,0.9866070985592904,0.013392901440709565,0.013392901440709565,4.0,2.0
4,3,0,2468,6,CCVE,241.53879999999998,68.251,0.9866070985592904,0.9866070985592904,0.013392901440709563,0.013392901440709563,4.0,2.0
5,3,0,2468,6,CCALPeps,1205.8806,1199.6002,0.9865583346809595,0.9865583346809595,0.013441665319040452,0.013441665319040473,4.0,2.0
6,3,0,3702,6,CVE,5.5658,4.718999999999999,0.04198913974948058,0.04198913974948058,0.9580108602505194,0.9580108602505194,4.0,2.0
7,3,0,3702,6,CCVE,240.8708,73.4404,0.04198913974948058,0.04198913974948058,0.9580108602505194,0.9580108602505194,4.0,2.0
8,3,0,3702,6,CCALPeps,1224.9312,1218.6850000000002,0.0421240093347802,0.04212400933478028,0.9578759906652197,0.9578759906652198,4.0,2.0
9,3,0,4936,6,CVE,6.809400000000001,5.904999999999999,0.5981415933075687,0.5981415933075687,0.40185840669243134,0.40185840669243134,4.0,2.0
10,3,0,4936,6,CCVE,inf,inf,,,,,4.0,2.0
11,3,0,4936,6,CCALPeps,1151.712,1145.7798,0.5008131434199619,0.6008051441351372,0.39919485586486286,0.49918685658003814,4.0,2.0
12,3,0,6170,6,CVE,6.733000000000001,5.8418,0.13052537830094352,0.13052537830094352,0.8694746216990564,0.8694746216990564,4.0,2.0
13,3,0,6170,6,CCVE,228.27179999999998,69.91479999999999,0.13052537830094352,0.13052537830094352,0.8694746216990564,0.8694746216990564,4.0,2.0
14,3,0,6170,6,CCALPeps,1107.414,1101.0118,0.130630215188455,0.13064381851009443,0.8693561814899056,0.869369784811545,4.0,2.0
15,3,0,7404,6,CVE,9.163999999999998,8.1162,0.7526553376205217,0.7526553376205217,0.24734466237947825,0.24734466237947825,4.0,2.0
16,3,0,7404,6,CCVE,210.4542,56.7488,0.7526553376205217,0.7526553376205217,0.24734466237947828,0.24734466237947828,4.0,2.0
17,3,0,7404,6,CCALPeps,1141.4371999999998,1134.9644,0.7525483262258108,0.752548326225811,0.24745167377418903,0.2474516737741892,4.0,2.0
18,3,0,8638,6,CVE,6.731399999999999,5.736800000000001,0.9286668528090386,0.9286668528090386,0.07133314719096127,0.07133314719096127,4.0,2.0
19,3,0,8638,6,CCVE,243.84459999999999,71.5242,0.9286668528090386,0.9286668528090386,0.07133314719096127,0.07133314719096127,4.0,2.0
20,3,0,8638,6,CCALPeps,1213.0536,1207.7242,0.928543170395794,0.9285431703957943,0.07145682960420578,0.07145682960420591,4.0,2.0
21,3,0,9872,6,CVE,9.739600000000001,8.7426,0.19532756757670575,0.19532756757670575,0.8046724324232943,0.8046724324232943,4.0,2.0
22,3,0,9872,6,CCVE,226.10500000000002,63.5492,0.19532756757670575,0.19532756757670575,0.8046724324232943,0.8046724324232943,4.0,2.0
23,3,0,9872,6,CCALPeps,1255.4940000000001,1249.253,0.1954094583738223,0.19540945837382256,0.8045905416261774,0.8045905416261777,4.0,2.0
24,3,0,11106,6,CVE,6.5207999999999995,5.577,0.08828222612518326,0.08828222612518326,0.9117177738748167,0.9117177738748167,4.0,2.0
25,3,0,11106,6,CCVE,219.5424,59.97279999999999,0.08828222612518326,0.08828222612518326,0.9117177738748167,0.9117177738748167,4.0,2.0
26,3,0,11106,6,CCALPeps,1203.5529999999999,1197.0984,0.08843361143098495,0.08843361143098513,0.9115663885690148,0.9115663885690151,4.0,2.0
27,3,0,12340,6,CVE,6.8786000000000005,5.9332,0.6372730753569106,0.6372730753569106,0.3627269246430895,0.3627269246430895,4.0,2.0
28,3,0,12340,6,CCVE,229.66039999999998,63.9092,0.6372730753569106,0.6372730753569106,0.3627269246430894,0.3627269246430894,4.0,2.0
29,3,0,12340,6,CCALPeps,1140.2040000000002,1134.3856,0.6371500917178641,0.6371897732980785,0.36281022670192153,0.3628499082821359,4.0,2.0
30,4,0,1234,6,CVE,10.5378,9.4022,0.912217001965444,0.912217001965444,0.087782998034556,0.087782998034556,6.0,2.0
31,4,0,1234,6,CCVE,306.5724,136.11460000000002,0.912217001965444,0.912217001965444,0.087782998034556,0.087782998034556,6.0,2.0
32,4,0,1234,6,CCALPeps,1921.6876,1914.5392,0.9120537199931634,0.9120582471855491,0.08794175281445098,0.08794628000683657,6.0,2.0
33,4,0,2468,6,CVE,9.569999999999999,8.517399999999999,0.9131659949349038,0.9131659949349038,0.08683400506509618,0.08683400506509618,6.0,2.0
34,4,0,2468,6,CCVE,380.9926,185.096,0.9131659949349038,0.9131659949349038,0.08683400506509621,0.08683400506509621,6.0,2.0
35,4,0,2468,6,CCALPeps,1965.4104,1957.7307999999998,0.9130786861652315,0.9130786861652316,0.08692131383476842,0.08692131383476853,6.0,2.0
36,4,0,3702,6,CVE,10.0826,8.969199999999999,0.040127399333171145,0.040127399333171145,0.9598726006668288,0.9598726006668288,6.0,2.0
37,4,0,3702,6,CCVE,310.3788,134.689,0.04012739933317114,0.04012739933317114,0.9598726006668288,0.9598726006668288,6.0,2.0
38,4,0,3702,6,CCALPeps,2030.9207999999999,2020.8327999999997,0.04028934079030513,0.040289340790305175,0.9597106592096948,0.9597106592096949,6.0,2.0
39,4,0,4936,6,CVE,12.179600000000002,11.040199999999999,0.3661901677632174,0.3661901677632174,0.6338098322367827,0.6338098322367827,6.0,2.0
40,4,0,4936,6,CCVE,,,,,,,6.0,2.0
41,4,0,4936,6,CCALPeps,1895.5358,1886.9599999999998,0.3504222576213404,0.8798806977944269,0.1201193022055731,0.6495777423786596,6.0,2.0
42,4,0,6170,6,CVE,10.244399999999999,9.0994,0.24301572367847268,0.24301572367847268,0.7569842763215273,0.7569842763215273,6.0,2.0
43,4,0,6170,6,CCVE,335.48519999999996,160.6122,0.2430157236784727,0.2430157236784727,0.7569842763215273,0.7569842763215273,6.0,2.0
44,4,0,6170,6,CCALPeps,1989.798,1981.7818,0.24313306821716613,0.2431389108946007,0.7568610891053993,0.7568669317828338,6.0,2.0
45,4,0,7404,6,CVE,13.0114,11.715599999999998,0.7665948715014614,0.7665948715014614,0.23340512849853853,0.23340512849853853,6.0,2.0
46,4,0,7404,6,CCVE,364.86440000000005,181.9598,0.7665948715014614,0.7665948715014614,0.23340512849853864,0.23340512849853864,6.0,2.0
47,4,0,7404,6,CCALPeps,2029.0772000000002,2021.6334,0.7665509065969516,0.766550906596952,0.23344909340304804,0.23344909340304837,6.0,2.0
48,4,0,8638,6,CVE,13.328000000000003,12.075,0.8228877250673812,0.8228877250673812,0.17711227493261875,0.17711227493261875,6.0,2.0
49,4,0,8638,6,CCVE,308.24199999999996,138.2752,0.8228877250673812,0.8228877250673812,0.1771122749326188,0.1771122749326188,6.0,2.0
50,4,0,8638,6,CCALPeps,2080.8127999999997,2072.2751999999996,0.8228320224375147,0.822832022437515,0.17716797756248504,0.17716797756248526,6.0,2.0
51,4,0,9872,6,CVE,11.280999999999999,10.3042,0.8320964717308023,0.8320964717308023,0.1679035282691978,0.1679035282691978,6.0,2.0
52,4,0,9872,6,CCVE,337.4474,156.19420000000002,0.8320964717308023,0.8320964717308023,0.1679035282691978,0.1679035282691978,6.0,2.0
53,4,0,9872,6,CCALPeps,2027.3473999999999,2020.587,0.8319209358118838,0.831920935811884,0.16807906418811605,0.16807906418811625,6.0,2.0
54,4,0,11106,6,CVE,12.859799999999998,11.5594,0.024133642183096188,0.024133642183096188,0.9758663578169038,0.9758663578169038,6.0,2.0
55,4,0,11106,6,CCVE,325.5208,154.20840000000004,0.024133642183096184,0.024133642183096184,0.9758663578169038,0.9758663578169038,6.0,2.0
56,4,0,11106,6,CCALPeps,1938.9116000000001,1931.1112,0.02424298310781287,0.02424298310781291,0.9757570168921871,0.9757570168921871,6.0,2.0
57,4,0,12340,6,CVE,9.275,8.205200000000001,0.8004532811902249,0.8004532811902249,0.1995467188097751,0.1995467188097751,6.0,2.0
58,4,0,12340,6,CCVE,352.52200000000005,179.12100000000004,0.8004532811902249,0.8004532811902249,0.19954671880977506,0.19954671880977506,6.0,2.0
59,4,0,12340,6,CCALPeps,2255.7334,2247.9046000000003,0.8003134874526955,0.8003466198643369,0.19965338013566317,0.19968651254730452,6.0,2.0
60,5,0,1234,6,CVE,46.0798,44.988,0.3269763731085971,0.3269763731085971,0.6730236268914028,0.6730236268914028,8.0,4.0
61,5,0,1234,6,CCVE,2576.5091999999995,2386.568,0.3269763731085971,0.3269763731085971,0.6730236268914029,0.6730236268914029,8.0,4.0
62,5,0,1234,6,CCALPeps,2902.1406,2891.5356,0.3272471771137277,0.3272471771137281,0.6727528228862719,0.6727528228862723,8.0,4.0
63,5,0,2468,6,CVE,44.452799999999996,43.089600000000004,0.6592683614872572,0.6592683614872572,0.3407316385127428,0.3407316385127428,8.0,4.0
64,5,0,2468,6,CCVE,2566.5152,2407.1874,0.6592683614872572,0.6592683614872572,0.34073163851274274,0.34073163851274274,8.0,4.0
65,5,0,2468,6,CCALPeps,3072.1088000000004,3064.0472,0.6592289763331485,0.6592296970543883,0.3407703029456117,0.3407710236668515,8.0,4.0
66,5,0,3702,6,CVE,47.678999999999995,46.345600000000005,0.7944008588458165,0.7944008588458165,0.20559914115418346,0.20559914115418346,8.0,4.0
67,5,0,3702,6,CCVE,2333.2516,2172.1078,0.7944008588458166,0.7944008588458166,0.20559914115418348,0.20559914115418348,8.0,4.0
68,5,0,3702,6,CCALPeps,2860.5168,2851.7760000000003,0.7943254961008929,0.7943254961008933,0.2056745038991067,0.2056745038991071,8.0,4.0
69,5,0,4936,6,CVE,44.677800000000005,43.55459999999999,0.5947044378195613,0.5947044378195613,0.40529556218043866,0.40529556218043866,8.0,4.0
70,5,0,4936,6,CCVE,,,,,,,8.0,4.0
71,5,0,4936,6,CCALPeps,3029.3852,3020.0236,0.5946436887638299,0.5946436887638304,0.4053563112361696,0.4053563112361701,8.0,4.0
72,5,0,6170,6,CVE,43.570800000000006,42.477000000000004,0.3621469267173198,0.3621469267173198,0.6378530732826801,0.6378530732826801,8.0,4.0
73,5,0,6170,6,CCVE,2461.5418,2296.772,0.3621469267173198,0.3621469267173198,0.6378530732826803,0.6378530732826803,8.0,4.0
74,5,0,6170,6,CCALPeps,2952.1866,2942.4842,0.36218247240640145,0.3621824724064019,0.6378175275935981,0.6378175275935986,8.0,4.0
75,5,0,7404,6,CVE,44.6894,43.38,0.21272494611961554,0.21272494611961554,0.7872750538803844,0.7872750538803844,8.0,4.0
76,5,0,7404,6,CCVE,2313.5374,2152.0394,0.21272494611961565,0.21272494611961565,0.7872750538803847,0.7872750538803847,8.0,4.0
77,5,0,7404,6,CCALPeps,2802.2482,2793.23,0.21286921953605475,0.212869219536055,0.787130780463945,0.7871307804639452,8.0,4.0
78,5,0,8638,6,CVE,41.7076,40.49380000000001,0.5877825389028483,0.5877825389028483,0.41221746109715174,0.41221746109715174,8.0,4.0
79,5,0,8638,6,CCVE,2537.1308,2376.7655999999997,0.5877825389028482,0.5877825389028482,0.41221746109715185,0.41221746109715185,8.0,4.0
80,5,0,8638,6,CCALPeps,3251.7200000000003,3241.0528000000004,0.5868376854297002,0.5868376854297008,0.41316231457029917,0.41316231457029984,8.0,4.0
81,5,0,9872,6,CVE,46.887800000000006,45.688199999999995,0.7814530549385138,0.7814530549385138,0.21854694506148628,0.21854694506148628,8.0,4.0
82,5,0,9872,6,CCVE,2561.5474,2408.9764,0.7814530549385137,0.7814530549385137,0.21854694506148625,0.21854694506148625,8.0,4.0
83,5,0,9872,6,CCALPeps,3412.536,3401.5154,0.7812307684660383,0.7812307684660387,0.21876923153396133,0.21876923153396163,8.0,4.0
84,5,0,11106,6,CVE,51.3822,49.975,0.4086678135813805,0.4086678135813805,0.5913321864186195,0.5913321864186195,8.0,4.0
