,N,dovar,obsvar,target,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
0,3,0,-1,,1234,6,CVE,2.2131999999999996,1.7384,0.1951715374841169,0.1951715374841169,0.0048284625158831005,0.0048284625158831005
1,3,0,-1,,1234,6,CCVE,99.6492,4.651,0.1951715374841169,0.1951715374841169,0.0048284625158831005,0.0048284625158831005
2,3,0,-1,,1234,6,CCALPeps,378.08959999999996,375.3598,0.19515966731328047,0.1951596673132805,0.004840332686719516,0.004840332686719526
3,3,0,-1,,2468,6,CVE,2.3812,1.884,0.013193403298350823,0.013193403298350823,0.18680659670164917,0.18680659670164917
4,3,0,-1,,2468,6,CCVE,93.586,3.8052,0.013193403298350826,0.013193403298350826,0.18680659670164917,0.18680659670164917
5,3,0,-1,,2468,6,CCALPeps,369.18739999999997,366.7196,0.013214107360021835,0.013214107360021848,0.18678589263997816,0.18678589263997816
6,3,0,-1,,3702,6,CVE,2.2822000000000005,1.7975999999999999,0.016441528367425705,0.016441528367425705,0.1835584716325743,0.1835584716325743
7,3,0,-1,,3702,6,CCVE,98.362,4.377599999999999,0.01644152836742571,0.01644152836742571,0.1835584716325743,0.1835584716325743
8,3,0,-1,,3702,6,CCALPeps,362.0462,359.544,0.01648857766296597,0.016488577662965995,0.18351142233703402,0.18351142233703405
9,3,0,-1,,4936,6,CVE,2.2588,1.7878,0.09894736842105262,0.09894736842105262,0.10105263157894737,0.10105263157894737
10,3,0,-1,,4936,6,CCVE,98.50699999999999,4.3362,0.09894736842105264,0.09894736842105264,0.10105263157894737,0.10105263157894737
11,3,0,-1,,4936,6,CCALPeps,354.9121999999999,352.4708,0.09897214873396214,0.09897214873396223,0.10102785126603778,0.10102785126603786
12,3,0,-1,,6170,6,CVE,2.15,1.7681999999999998,0.13960703205791108,0.13960703205791108,0.06039296794208894,0.06039296794208894
13,3,0,-1,,6170,6,CCVE,98.14399999999999,4.9216,0.13960703205791106,0.13960703205791106,0.06039296794208894,0.06039296794208894
14,3,0,-1,,6170,6,CCALPeps,405.26779999999997,402.82640000000004,0.13959602507130042,0.13959602507130048,0.06040397492869953,0.06040397492869957
15,3,0,-1,,7404,6,CVE,2.201,1.719,0.011005053340819764,0.011005053340819764,0.18899494665918024,0.18899494665918024
16,3,0,-1,,7404,6,CCVE,105.70839999999998,4.3134,0.011005053340819764,0.011005053340819764,0.18899494665918024,0.18899494665918024
17,3,0,-1,,7404,6,CCALPeps,408.54780000000005,405.9922,0.01110703831976932,0.011107038319769358,0.18889296168023065,0.18889296168023068
