,14,13,12,11,10,4,3,2,1,0
0,1,1,1,0,1,0,1,0,1,0
1,0,0,0,0,1,0,1,0,1,1
2,1,0,1,0,1,0,1,0,0,1
3,0,0,0,0,1,0,1,0,0,1
4,0,0,1,0,1,0,1,0,0,0
5,0,0,0,0,1,0,1,0,0,1
6,0,0,0,0,1,1,0,0,0,1
7,0,0,0,0,1,1,0,0,0,0
8,0,0,0,0,1,0,1,1,1,0
9,1,1,0,0,1,0,1,0,1,1
10,0,0,0,0,1,0,1,0,0,1
11,1,1,1,0,1,0,1,0,0,1
12,0,0,1,0,1,0,1,0,0,1
13,0,0,0,0,1,0,1,0,0,1
14,0,0,0,0,1,0,1,0,0,1
15,1,0,0,0,1,0,1,0,0,1
16,0,0,0,0,1,0,1,0,0,1
17,0,0,0,0,1,0,1,0,0,1
18,1,0,0,0,1,0,1,0,0,1
19,1,0,0,0,0,0,1,1,1,1
20,1,1,1,0,1,0,1,0,0,1
21,1,0,0,0,1,0,1,0,0,1
22,0,0,0,0,1,0,1,0,0,0
23,0,0,0,0,1,1,0,1,1,0
24,0,0,0,1,1,0,1,0,0,1
25,0,0,1,0,1,0,1,0,0,0
26,1,0,0,0,1,0,1,0,1,0
27,1,0,0,0,1,0,1,0,0,0
28,0,0,0,0,1,0,1,0,0,1
29,0,0,0,0,1,0,1,0,0,1
30,0,0,0,0,1,1,0,0,0,1
31,0,0,0,0,1,0,1,0,0,0
32,0,0,0,0,1,0,1,0,0,0
33,1,0,0,0,1,0,1,0,0,1
34,1,1,1,1,0,0,1,0,0,0
35,1,1,0,0,1,0,1,0,0,1
36,0,0,0,0,1,0,1,0,1,0
37,0,0,1,0,1,1,0,0,0,1
38,0,0,0,0,1,0,1,0,0,1
39,0,0,0,1,1,0,1,0,0,1
40,0,0,0,0,1,0,1,0,1,0
41,0,0,1,0,1,0,1,0,0,1
42,0,0,0,0,1,0,1,0,0,1
43,0,0,0,0,1,0,1,1,1,0
44,0,0,1,0,1,0,1,0,0,1
45,1,0,0,0,1,0,1,0,0,1
46,0,0,1,0,1,0,1,0,0,1
47,0,0,0,0,1,0,1,0,0,1
48,0,0,0,0,1,0,1,0,0,1
49,0,0,0,0,0,0,1,0,0,1
50,0,0,1,0,1,0,1,0,1,1
51,0,0,0,0,1,0,1,0,0,1
52,0,0,1,0,1,0,1,0,0,1
53,0,0,0,0,1,0,1,0,0,1
54,0,0,0,0,1,0,1,0,0,1
55,0,0,1,0,1,0,1,0,1,0
56,0,0,1,0,1,0,1,0,0,1
57,1,1,0,0,1,0,1,0,0,1
58,1,0,0,0,1,0,1,0,0,1
59,1,1,0,0,1,0,1,0,0,1
60,0,0,1,0,1,0,1,0,0,1
61,1,0,0,0,1,0,1,1,1,0
62,0,0,0,0,1,0,1,0,0,1
63,0,0,0,0,1,0,1,0,0,1
64,1,0,0,0,1,0,1,0,0,1
65,0,0,1,0,1,0,1,0,1,1
66,1,0,0,0,1,0,1,0,0,0
67,1,1,1,0,1,0,1,0,0,1
68,0,0,0,0,1,0,1,0,0,0
69,1,0,0,0,1,0,1,0,0,1
70,0,1,1,0,1,0,1,0,0,0
71,0,0,0,0,1,1,0,1,1,1
72,1,1,0,0,1,0,1,0,0,1
73,1,1,1,0,1,0,1,0,0,1
74,0,1,0,0,1,0,1,0,0,1
75,0,0,1,0,1,0,1,0,0,1
76,0,0,0,0,1,0,1,0,0,0
77,0,0,0,0,1,0,1,0,0,1
78,0,0,0,0,1,0,1,0,0,0
79,0,0,0,1,1,0,1,1,1,0
80,0,0,1,0,1,0,1,0,0,1
81,1,1,0,0,1,0,1,0,1,0
82,1,1,0,0,1,0,1,0,0,1
83,0,0,0,0,1,0,1,1,1,1
84,0,0,0,0,1,0,1,0,1,1
85,1,0,0,0,1,0,1,0,0,1
86,0,0,1,0,1,0,1,0,0,1
87,0,0,0,0,1,0,1,0,0,1
88,1,0,1,0,1,0,1,0,0,1
89,1,0,1,0,1,0,1,0,0,1
90,0,0,0,0,1,0,1,0,0,1
91,1,0,0,0,1,0,1,0,0,1
92,1,1,0,0,1,0,0,1,1,1
93,0,0,0,0,1,0,1,0,0,1
94,0,0,0,0,1,0,1,0,1,1
95,1,0,0,0,1,0,1,0,1,0
96,0,0,1,0,1,0,1,0,0,1
97,1,0,0,0,1,0,1,0,1,0
98,0,0,1,0,1,0,1,0,0,1
99,0,0,0,0,1,0,1,0,0,1
100,0,0,0,0,1,0,1,0,0,1
101,0,0,0,0,1,0,1,0,0,0
102,1,0,0,0,1,0,1,1,1,1
103,1,1,1,0,1,0,1,0,1,1
104,1,0,0,0,1,0,1,0,0,0
105,1,0,0,0,1,0,1,0,0,1
106,0,0,1,0,1,0,1,0,1,1
107,0,0,1,0,1,0,1,0,1,0
108,1,1,0,0,1,0,1,0,0,1
109,0,0,0,0,1,0,1,0,0,1
110,0,0,0,1,1,0,1,1,1,0
111,0,0,0,0,1,0,1,1,1,1
112,1,0,0,0,1,0,1,0,0,1
113,1,0,0,1,1,0,1,0,1,0
114,0,0,1,0,1,0,1,1,1,1
115,0,0,0,0,1,0,1,0,1,0
116,1,1,0,0,1,0,1,0,0,0
117,0,0,1,0,1,0,1,0,0,0
118,0,0,0,0,1,0,1,0,0,1
119,0,0,0,0,1,1,0,0,0,1
120,1,0,0,0,1,0,1,0,0,1
121,0,1,0,0,1,0,1,0,0,1
122,0,0,1,0,1,0,1,0,0,1
123,0,0,0,0,1,1,0,0,0,1
124,0,0,0,0,1,0,1,0,0,1
125,0,0,0,0,1,0,1,0,1,0
126,0,0,0,0,0,0,1,0,0,1
127,0,0,0,0,1,0,1,1,1,0
128,1,0,1,0,1,0,1,1,1,0
129,0,0,1,0,1,0,1,0,0,1
130,0,0,0,0,1,0,1,0,0,1
131,0,0,0,0,1,0,1,0,0,1
132,0,0,1,0,1,0,1,0,0,1
133,0,0,1,0,1,0,1,0,0,1
134,1,1,0,0,1,0,1,0,0,1
135,1,0,0,0,1,0,1,0,0,1
136,0,0,1,0,1,0,1,0,0,1
137,0,0,1,0,1,0,1,0,0,0
138,0,0,1,0,1,0,1,0,0,1
139,1,0,0,0,1,0,1,0,1,1
140,0,0,0,0,1,0,1,0,0,1
141,0,0,0,0,1,0,1,0,0,1
142,0,0,0,0,1,0,1,0,0,1
143,0,0,0,0,1,0,1,0,0,1
144,0,0,0,0,1,0,1,0,1,0
145,0,0,0,0,1,0,1,0,0,1
146,0,0,0,0,1,0,1,0,0,1
147,0,0,1,0,1,0,1,0,0,1
148,0,0,0,0,0,0,1,0,0,1
149,0,0,0,0,1,0,1,0,1,1
150,0,0,0,0,1,0,1,0,1,0
151,0,1,1,0,1,0,1,0,0,1
152,0,0,0,0,1,0,1,0,0,1
153,1,0,0,0,1,0,1,0,0,1
154,0,0,1,0,1,0,1,0,0,1
155,0,0,0,0,1,0,1,0,0,1
156,0,0,0,0,1,0,1,0,0,0
157,1,0,1,0,1,0,1,0,0,0
158,0,0,0,0,1,0,1,0,0,0
159,0,0,0,0,1,0,1,0,0,1
160,0,0,0,0,1,0,1,0,0,1
161,0,0,1,0,1,0,1,0,0,1
