,5,4,3,2,1,0
0,1,1,1,1,0,1
1,1,1,0,1,0,1
2,1,1,0,1,0,1
3,1,1,0,1,1,1
4,0,1,0,1,0,1
5,1,1,0,1,0,1
6,1,1,0,1,0,1
7,1,1,0,0,0,1
8,1,1,0,1,1,1
9,0,1,0,1,0,1
10,0,1,0,1,0,1
11,0,1,1,1,0,1
12,1,0,0,1,0,1
13,0,1,1,1,0,1
14,1,1,0,1,0,1
15,1,1,0,1,0,1
16,1,1,0,1,0,1
17,1,1,0,1,0,1
18,0,1,0,1,0,1
19,1,1,0,0,0,1
20,1,1,0,1,0,1
21,1,1,0,1,0,1
22,1,1,0,1,0,1
23,1,1,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,0,0,1
26,0,1,0,1,0,1
27,1,1,0,1,0,1
28,0,1,0,1,0,1
29,0,1,0,1,0,1
30,1,1,0,1,0,1
31,1,1,0,1,0,1
32,0,1,0,1,0,1
33,0,1,0,1,0,1
34,0,1,0,1,0,1
35,1,1,0,1,0,1
36,0,1,0,1,0,1
37,1,1,0,1,0,1
38,1,1,1,1,0,1
39,1,0,0,1,0,0
40,1,1,0,1,0,1
41,1,1,0,1,0,1
42,1,1,0,1,0,1
43,1,1,0,1,1,1
44,1,1,0,1,0,1
45,0,1,0,1,0,1
46,1,1,0,1,0,1
47,0,1,1,1,0,1
48,1,1,0,1,0,1
49,1,1,0,1,0,1
50,1,1,0,1,0,1
51,1,1,0,1,0,1
52,1,1,0,1,1,1
53,0,1,0,1,0,1
54,1,1,0,1,0,1
55,1,1,0,1,0,1
56,1,0,0,0,0,1
57,1,1,0,1,0,1
58,1,1,1,1,0,1
59,0,1,0,0,0,1
60,0,1,0,1,0,1
61,1,1,0,1,0,1
62,0,1,0,1,1,1
63,1,1,0,1,0,1
64,0,1,0,1,0,1
65,0,1,0,1,0,1
66,1,1,0,1,0,1
67,1,1,0,1,0,1
68,1,1,0,1,0,1
69,0,1,0,0,0,1
70,1,1,0,1,0,1
71,1,1,1,1,0,1
72,1,1,1,1,0,1
73,1,1,0,1,1,1
74,1,1,0,1,0,1
75,1,1,0,1,0,1
76,1,1,0,1,0,1
77,1,1,0,1,0,1
78,0,1,0,1,0,1
79,1,1,0,1,0,1
80,1,0,0,1,0,0
81,0,1,0,1,0,1
82,1,1,0,1,0,1
83,1,1,0,1,0,1
84,1,1,0,1,0,1
85,1,1,0,1,0,1
86,0,1,0,1,0,1
87,1,1,0,1,0,1
88,1,1,0,1,0,1
89,1,1,0,1,0,1
90,1,1,0,0,0,1
91,1,1,0,1,0,1
92,1,1,0,1,0,1
93,0,1,0,0,0,1
94,1,1,0,1,0,1
95,0,1,0,1,0,1
96,0,1,0,1,0,1
97,0,1,0,1,0,1
98,1,1,0,1,0,1
99,0,1,0,1,0,1
100,0,1,1,1,0,1
101,1,1,1,1,1,1
102,1,1,0,1,0,1
103,1,1,1,1,1,1
104,1,1,0,1,0,1
105,1,1,0,1,0,1
106,1,1,0,1,0,1
107,1,1,0,0,0,1
108,1,1,0,1,0,1
109,1,1,0,1,0,1
110,1,1,0,1,0,1
111,0,0,0,1,0,0
112,1,1,0,1,0,1
113,1,1,0,1,0,1
114,1,1,0,1,0,1
115,0,1,0,1,0,1
116,1,1,0,1,0,1
117,1,1,1,1,0,0
118,1,1,0,1,0,1
119,0,1,0,1,0,1
120,1,1,0,1,0,1
121,1,1,0,1,0,1
122,0,1,0,1,0,1
123,0,1,0,1,0,1
124,1,1,0,1,0,1
125,0,1,0,1,0,1
126,1,1,0,1,0,1
127,0,1,0,1,0,1
128,1,1,0,1,0,1
129,0,1,0,0,0,1
130,1,1,0,1,0,1
131,1,1,0,1,0,1
132,0,1,0,1,0,1
133,0,1,0,1,0,1
134,0,1,1,1,0,1
135,1,1,1,1,0,1
136,1,1,0,1,0,1
137,1,1,0,1,0,1
138,1,1,0,1,0,1
139,0,1,0,1,0,1
140,1,1,0,1,0,1
141,1,1,0,1,0,1
142,0,1,0,1,0,1
143,1,1,0,1,1,1
144,1,1,0,1,0,1
145,1,1,0,1,0,1
146,0,1,0,1,0,1
147,1,1,0,1,0,1
148,0,0,0,1,0,0
149,1,1,0,1,0,1
150,1,0,0,1,0,1
151,0,1,0,1,0,1
152,1,1,0,0,1,1
153,1,1,0,1,0,1
154,1,1,0,1,0,1
155,0,1,0,0,0,1
156,1,1,0,1,0,1
157,1,1,0,1,1,1
158,1,1,0,1,0,0
159,0,1,1,1,0,1
160,0,1,0,1,0,1
161,1,1,0,1,0,1
162,0,1,1,1,0,1
163,1,1,0,1,0,1
164,1,1,0,1,0,1
165,1,1,0,1,0,1
166,0,1,0,1,0,1
167,0,1,0,1,0,1
168,1,1,0,1,0,1
169,1,1,0,1,0,1
170,1,1,0,1,0,1
171,1,1,0,1,0,1
172,0,1,0,1,0,1
173,1,1,0,1,0,1
174,0,1,0,1,0,1
175,1,1,0,1,0,1
176,1,1,0,1,0,1
177,0,1,0,1,0,1
178,1,1,0,1,0,1
179,1,1,0,1,0,1
180,0,1,0,1,0,1
181,1,1,0,1,0,1
182,1,1,0,1,0,1
183,1,1,0,1,0,1
184,1,1,0,1,0,1
185,0,1,0,1,0,1
186,1,1,0,1,0,1
187,1,1,1,1,0,1
188,1,1,0,0,0,1
189,1,1,0,1,0,1
190,1,1,0,1,0,1
191,1,0,0,1,1,1
192,1,1,0,1,0,1
193,1,1,0,1,1,1
194,1,1,0,1,0,1
195,1,1,0,1,0,1
196,0,1,0,1,0,1
197,1,1,0,1,0,1
198,1,1,0,1,0,1
199,1,1,0,1,0,1
200,1,1,0,1,0,1
201,1,1,0,1,0,1
202,1,1,0,1,0,1
203,0,1,1,1,0,0
204,0,1,0,1,0,1
205,1,1,0,1,0,1
206,1,1,0,1,0,1
207,1,1,0,1,0,1
208,1,1,0,1,0,1
209,0,1,0,1,1,1
210,1,1,0,1,0,1
211,1,1,0,1,0,1
212,1,1,0,1,0,1
213,1,1,0,1,0,1
214,0,1,0,1,0,1
215,1,1,0,1,0,1
216,1,1,0,1,0,1
217,0,1,0,1,0,1
218,1,1,0,1,0,1
219,1,1,0,1,0,1
220,1,1,0,1,0,1
221,1,1,0,1,0,1
222,1,1,0,1,0,1
223,1,1,0,1,0,1
224,1,1,0,1,0,1
225,1,1,0,1,0,1
226,0,1,0,1,0,1
227,1,1,0,1,0,1
228,1,1,0,1,1,1
229,1,1,0,1,0,1
230,1,1,0,1,0,1
231,0,1,0,1,0,1
232,1,1,0,0,0,1
233,0,1,0,1,0,1
234,1,1,0,1,0,1
235,1,1,0,1,0,1
236,1,1,0,1,0,1
237,1,1,0,1,0,1
238,1,1,0,1,0,1
239,1,1,0,1,1,1
240,0,1,0,1,0,1
241,1,1,0,1,0,1
242,1,1,0,1,0,1
243,1,1,0,1,0,1
244,1,1,0,1,0,1
245,1,1,0,1,0,1
246,1,1,0,1,0,1
247,1,1,1,1,0,1
248,1,1,0,1,0,1
249,0,1,0,1,0,1
250,1,1,0,1,0,1
251,1,1,0,1,0,1
252,1,1,1,1,0,1
253,0,1,1,1,0,1
254,1,1,0,1,1,1
255,1,1,0,1,0,1
256,0,1,0,1,0,1
257,1,1,0,1,0,1
258,1,1,0,1,0,1
259,1,1,0,1,0,1
260,1,1,0,1,0,1
261,1,1,0,1,0,1
262,1,1,0,1,0,1
263,1,1,0,0,0,1
264,1,1,0,1,0,1
265,0,1,0,1,0,1
266,1,1,0,1,0,1
267,0,1,0,1,0,1
268,1,1,0,1,0,1
269,1,1,0,1,0,1
270,1,1,0,1,0,1
271,1,1,0,1,0,1
272,1,1,0,1,0,1
273,0,1,0,1,0,1
274,0,1,0,1,0,1
275,1,1,0,1,0,1
276,1,1,0,1,0,1
277,1,1,0,1,1,1
278,1,1,0,0,0,1
279,1,1,0,1,0,1
280,1,1,0,1,0,1
281,1,1,0,1,0,1
282,1,1,0,1,0,1
283,1,1,0,1,0,1
284,0,1,0,1,0,1
285,1,1,1,1,0,1
286,0,1,0,1,0,1
287,1,1,0,1,0,1
288,1,1,0,1,0,1
289,1,1,0,1,0,1
290,1,1,0,1,0,1
291,1,1,0,0,1,1
292,1,1,0,1,0,1
293,0,1,0,1,0,1
294,0,1,0,1,0,1
295,1,1,0,1,0,1
296,1,1,1,1,0,1
297,0,1,0,1,0,1
298,1,1,0,1,0,1
299,1,1,0,1,0,1
300,0,1,0,1,0,1
301,1,1,0,1,0,1
302,1,1,0,1,0,1
303,1,1,0,1,0,1
304,1,1,0,1,0,1
305,1,1,0,1,0,1
306,0,1,0,1,0,1
307,1,1,0,1,0,1
308,0,1,0,1,0,1
309,1,1,0,1,0,1
310,1,1,0,1,0,1
311,0,1,0,1,0,1
312,1,1,0,1,0,1
313,0,1,0,1,1,1
314,1,1,0,1,0,1
315,1,1,0,1,1,1
316,1,1,0,1,0,1
317,0,1,0,1,1,1
318,1,1,0,1,0,1
319,1,1,0,1,0,1
320,1,1,0,1,0,1
321,0,1,0,1,0,1
322,1,1,0,1,0,1
323,0,1,0,0,1,1
324,0,1,0,1,0,1
325,1,1,0,1,0,1
326,1,1,0,1,0,1
327,1,1,0,1,0,1
328,1,1,0,1,0,1
329,1,1,0,1,0,1
330,0,1,0,1,0,1
331,1,1,1,1,0,1
332,1,1,1,1,0,1
333,1,1,0,1,0,1
334,0,1,0,1,0,1
335,0,1,0,1,0,1
336,1,1,0,1,0,1
337,1,1,0,1,0,1
338,1,1,0,0,0,1
339,1,1,0,1,0,1
340,1,1,0,1,0,1
341,1,1,1,1,0,1
342,0,1,0,1,0,1
343,1,1,0,1,0,1
344,1,1,0,1,0,1
345,1,1,0,1,0,1
346,1,1,1,1,0,1
347,0,1,0,1,0,1
348,1,1,0,0,0,1
349,1,1,0,0,0,1
350,0,1,0,1,0,1
351,1,1,0,1,0,1
352,1,1,0,1,0,1
353,1,1,0,1,0,1
354,0,1,0,1,0,1
355,1,1,0,1,0,1
356,1,1,0,1,0,1
357,1,1,0,1,0,1
358,1,1,0,1,0,1
359,0,0,0,0,0,0
360,0,1,0,1,0,1
361,1,1,0,1,0,1
362,1,1,0,1,0,1
363,0,1,0,1,0,1
364,1,1,0,1,0,1
365,1,1,0,1,0,1
366,1,1,0,1,0,1
367,1,1,0,1,0,1
368,1,1,0,1,0,1
369,0,1,0,1,0,1
370,1,1,1,1,1,1
371,0,1,0,1,0,1
372,1,1,0,1,0,1
373,1,1,0,1,0,1
374,0,1,0,1,0,1
375,1,0,0,1,0,0
376,1,1,0,1,0,1
377,0,1,0,1,0,1
378,0,1,0,1,0,1
379,0,1,0,1,0,1
380,0,0,0,0,0,0
381,0,1,0,1,0,1
382,1,1,0,1,0,1
383,1,1,0,1,0,1
384,0,1,1,1,0,1
385,1,1,0,1,0,1
386,0,1,0,1,0,1
387,1,1,0,1,0,1
388,1,1,0,1,0,1
389,1,1,0,1,0,1
390,0,1,0,1,0,1
391,1,1,0,1,0,1
392,1,1,0,1,1,1
393,1,1,0,1,0,1
394,0,1,0,1,0,1
395,0,1,0,1,0,1
396,0,1,0,1,0,1
397,0,1,0,1,0,1
398,0,1,0,1,0,1
399,0,1,0,1,0,1
400,0,1,0,1,0,1
401,1,1,0,1,0,1
402,1,1,0,1,0,1
403,1,0,1,0,0,1
404,1,1,0,1,0,1
405,0,1,0,1,0,1
406,0,1,0,0,1,1
407,0,1,0,1,0,1
408,0,1,0,1,0,1
409,0,1,0,1,0,1
410,0,1,1,1,0,1
411,1,1,0,1,0,1
412,1,1,0,1,0,1
413,1,1,0,1,0,1
414,0,1,0,1,0,1
415,1,1,0,1,0,1
416,1,1,0,1,0,1
417,1,1,0,1,0,1
418,1,1,0,0,0,1
419,0,1,0,1,0,1
420,0,1,0,1,0,1
421,0,1,0,1,0,1
422,0,1,0,1,0,1
423,1,1,0,1,0,1
424,0,1,0,1,1,1
425,0,1,0,1,1,1
426,1,1,0,1,0,1
427,1,1,0,1,0,1
428,1,1,0,1,0,1
429,0,1,0,1,0,1
430,0,1,0,1,0,1
431,1,1,0,1,0,1
432,0,1,0,0,0,1
433,0,1,0,0,0,1
434,1,1,0,1,0,1
435,1,1,0,1,0,1
436,0,1,0,1,0,1
437,0,1,0,1,0,1
438,1,1,0,1,0,1
439,1,1,0,1,0,1
440,1,1,0,1,0,1
441,1,1,0,1,0,1
442,1,1,0,1,0,1
443,1,1,0,1,0,1
444,1,1,0,1,0,1
445,1,1,0,1,1,1
446,1,1,0,1,0,1
447,1,1,0,1,0,1
448,0,1,0,1,0,1
449,1,1,0,1,0,1
450,0,1,0,1,0,1
451,0,1,0,1,0,1
452,0,1,0,1,0,1
453,0,1,0,1,0,1
454,1,1,0,1,0,1
455,0,1,0,1,0,1
456,1,1,0,1,0,1
457,0,1,0,1,0,1
458,1,1,0,1,0,1
459,1,1,0,1,0,1
460,1,1,0,1,1,1
461,1,1,0,1,0,1
462,1,1,0,1,0,1
463,1,1,0,1,0,1
464,1,1,0,1,0,1
465,1,1,1,1,0,1
466,1,1,0,1,0,1
467,1,1,0,1,0,1
468,1,1,0,1,1,1
469,1,1,0,1,0,1
470,1,1,1,1,0,1
