,5,4,3,2,1,0
0,0,0,0,0,1,0
1,1,0,0,0,0,0
2,0,0,0,0,1,0
3,1,0,1,0,1,1
4,1,0,0,0,0,1
5,1,0,1,0,0,0
6,1,0,0,0,1,1
7,1,0,0,0,0,1
8,1,0,0,0,0,0
9,1,0,0,0,0,1
10,1,0,0,0,1,1
11,1,0,0,0,0,1
12,0,0,0,0,1,0
13,1,0,1,1,0,0
14,0,0,0,1,1,0
15,1,0,0,1,0,0
16,1,0,0,0,0,1
17,1,0,0,0,0,1
18,1,0,0,0,0,1
19,1,0,0,0,0,0
20,1,0,0,1,0,0
21,0,0,0,0,1,0
22,1,0,0,1,0,1
23,1,0,0,1,1,0
24,1,0,0,0,0,1
25,1,0,0,0,0,1
26,1,0,0,0,1,1
27,1,0,0,1,0,0
28,1,0,0,1,0,0
29,0,0,0,0,1,0
30,0,0,0,0,1,0
31,1,0,0,0,1,1
32,1,0,0,0,0,1
33,1,0,0,1,0,0
34,1,0,0,1,1,1
35,1,0,0,0,0,0
36,1,0,0,0,1,1
37,1,0,0,0,0,0
38,1,0,0,0,0,0
39,1,0,0,0,0,0
40,1,0,1,0,0,0
41,1,0,0,1,0,0
42,1,0,0,0,1,1
43,1,0,0,0,1,1
44,0,0,0,0,1,0
45,1,0,0,0,0,1
46,1,0,0,0,1,1
47,1,0,0,1,0,0
48,1,0,0,0,0,0
49,1,0,0,1,0,1
50,1,0,0,0,1,1
51,1,0,0,0,1,1
52,0,0,0,1,1,0
53,0,0,0,0,1,0
54,0,0,0,0,1,0
55,1,0,0,0,0,0
56,0,0,0,1,1,0
57,1,0,0,1,0,0
58,1,0,0,0,0,0
59,1,0,0,0,0,1
60,1,0,0,0,0,0
61,1,0,0,1,0,0
62,0,0,0,0,1,0
63,0,0,0,0,1,0
64,1,0,0,0,0,0
65,0,0,0,0,1,0
66,1,0,0,0,0,0
67,1,0,0,0,0,0
68,0,0,0,1,1,0
69,1,0,0,0,1,1
70,0,0,0,1,1,0
71,1,0,0,1,0,1
72,0,0,0,1,1,0
73,1,0,0,0,0,1
74,0,0,0,1,1,0
75,1,0,0,1,0,0
76,0,0,0,1,1,0
77,1,0,0,1,1,1
78,0,0,0,1,1,0
79,0,0,0,0,1,0
80,1,0,0,0,0,1
81,1,0,0,0,0,1
82,1,0,0,0,1,1
83,1,0,0,1,0,0
84,1,0,0,0,0,0
85,1,0,0,0,0,0
86,1,0,0,0,0,0
87,0,0,0,1,1,0
88,1,0,0,0,1,1
89,1,0,0,0,0,0
90,0,0,0,1,1,0
91,1,0,0,0,1,1
92,0,0,0,0,1,0
93,1,0,1,0,0,0
94,0,0,0,0,1,0
95,1,0,0,0,0,0
96,1,0,0,0,0,1
97,1,0,0,1,0,0
98,1,0,0,0,1,1
99,1,0,0,1,0,0
100,0,0,0,0,1,0
101,1,0,0,0,1,1
102,1,0,0,0,0,1
103,1,0,0,0,0,1
104,1,0,0,0,0,1
