,5,4,3,2,1,0
0,1,0,1,0,1,0
1,1,0,1,1,1,1
2,1,0,1,1,0,1
3,1,0,0,1,0,1
4,1,0,1,1,1,1
5,1,0,0,0,1,0
6,1,0,1,1,0,1
7,1,0,0,1,0,0
8,1,0,0,1,0,0
9,1,0,0,1,0,1
10,1,0,1,0,1,0
11,1,1,0,1,0,1
12,1,0,0,1,0,1
13,1,0,1,1,0,0
14,1,0,0,1,0,0
15,1,0,0,1,0,0
16,1,0,0,0,1,0
17,1,0,0,0,1,0
18,0,0,0,1,0,0
19,1,0,1,0,1,0
20,0,1,0,1,0,0
21,0,0,0,1,0,1
22,0,0,0,1,0,0
23,1,0,1,1,0,0
24,0,0,1,1,0,0
25,1,0,1,1,1,1
26,1,0,1,0,1,0
27,1,0,0,1,0,1
28,1,0,1,0,0,0
29,1,0,0,1,0,0
30,1,0,1,0,1,0
31,0,0,0,1,1,1
32,0,1,0,1,0,0
33,1,0,0,1,0,1
34,1,0,0,1,0,1
35,1,0,0,1,0,1
36,1,0,0,1,0,0
37,1,0,0,1,0,0
38,0,0,1,0,1,0
39,1,0,0,1,0,0
40,1,0,0,1,0,0
41,1,0,0,1,0,0
42,1,0,1,0,1,0
43,0,0,1,0,1,0
44,1,0,0,1,0,0
45,0,0,0,1,0,0
46,1,0,0,1,0,0
47,1,0,0,1,0,0
48,1,0,0,1,0,0
49,0,1,0,1,0,1
50,1,0,0,1,0,1
51,1,1,0,1,0,0
52,1,0,0,0,1,0
53,1,0,0,1,0,0
54,1,0,1,0,1,0
55,1,1,1,0,1,0
56,1,0,1,1,0,0
57,1,0,0,1,0,0
58,1,0,1,0,1,0
59,1,0,1,1,0,0
60,0,0,0,1,0,0
61,1,0,0,1,0,0
62,1,0,1,0,1,0
63,0,0,0,1,0,0
64,1,0,0,1,0,0
65,1,0,0,0,1,1
66,1,0,0,1,0,0
67,1,0,0,1,0,0
68,1,0,0,1,0,0
69,1,0,1,1,0,0
70,1,0,1,1,0,0
71,1,0,0,1,0,1
72,1,0,1,1,0,1
73,1,0,0,1,0,0
74,0,0,1,0,1,0
75,1,0,0,0,1,0
76,1,0,1,1,1,1
77,0,0,1,1,1,1
78,1,0,1,1,0,0
79,1,0,0,0,1,0
80,1,0,0,1,0,0
81,1,0,1,0,1,0
82,1,0,0,1,0,1
83,1,0,0,1,1,1
84,1,0,1,1,0,0
85,0,0,1,1,0,1
86,0,0,0,1,0,0
87,1,0,0,1,0,0
88,1,0,0,1,0,0
89,1,0,1,1,1,0
90,0,0,0,1,0,1
91,0,0,1,1,1,1
92,1,0,1,0,1,0
93,1,0,0,1,0,1
94,1,0,0,1,0,1
95,1,0,1,1,0,0
96,0,0,0,1,0,0
97,1,0,0,0,1,0
98,1,0,0,1,0,0
99,1,0,0,1,0,1
100,0,0,1,1,1,1
101,1,0,1,0,1,0
102,1,0,0,1,0,0
103,1,1,0,1,0,1
104,1,0,1,1,0,0
105,1,0,0,0,1,0
106,0,0,1,0,1,0
107,1,0,0,1,0,0
108,1,1,1,1,0,0
109,1,0,1,1,0,0
110,1,0,0,0,1,0
111,1,0,1,1,0,1
112,1,0,1,0,1,0
113,1,0,1,0,1,0
114,1,0,1,0,1,0
115,1,0,0,1,0,0
116,1,0,0,1,0,0
117,1,0,1,1,0,0
118,1,0,0,1,0,1
119,1,0,0,1,0,0
120,1,0,1,0,0,0
121,0,0,0,1,0,0
122,1,0,0,1,0,0
123,1,1,0,1,0,0
124,0,0,1,1,0,0
125,0,0,0,1,0,0
126,1,0,1,0,1,0
127,1,0,0,1,0,0
128,1,0,0,0,1,0
129,1,0,1,0,1,0
130,1,1,0,1,0,0
131,1,0,0,1,0,0
132,1,0,1,0,1,0
133,0,0,0,1,0,0
134,1,0,0,1,0,0
135,1,0,1,0,1,0
136,1,1,1,0,1,0
137,1,0,1,0,1,0
138,1,0,0,0,1,0
139,1,0,0,1,0,0
140,1,0,1,0,1,0
141,0,0,0,1,0,1
142,1,1,0,1,0,0
143,1,0,1,0,1,0
144,1,1,1,1,1,1
145,1,0,1,0,1,0
146,1,0,0,1,0,0
147,1,0,0,1,1,1
148,0,0,0,1,0,0
149,1,0,0,0,1,0
150,1,0,1,1,0,0
151,1,1,0,1,1,1
152,1,0,1,1,0,0
153,1,0,0,1,0,0
154,1,0,0,1,0,0
155,1,0,1,1,1,1
156,1,0,0,1,0,0
157,1,1,0,1,0,0
158,1,0,1,0,1,0
159,1,0,0,0,1,0
160,0,0,1,1,0,0
161,1,0,1,1,0,0
162,1,0,0,1,0,1
163,1,0,0,1,0,0
164,0,0,0,1,0,1
165,1,0,1,0,1,0
166,1,0,0,1,0,0
167,1,0,1,1,0,0
168,1,0,1,0,1,0
169,1,0,0,1,0,1
170,1,0,0,1,0,1
171,1,1,0,1,0,1
172,1,0,1,0,1,0
173,0,1,1,0,1,0
174,1,0,0,1,0,0
175,1,0,0,1,0,0
176,1,0,0,1,0,0
177,0,0,0,1,0,1
178,1,0,1,0,1,0
179,1,0,0,1,0,0
180,1,0,1,0,1,0
181,1,1,0,1,0,1
182,1,0,0,1,0,0
183,1,1,0,1,0,0
184,0,0,0,1,0,0
185,1,1,0,1,0,0
186,1,0,0,1,0,0
187,1,0,1,1,0,0
188,0,0,0,1,0,0
189,1,0,1,1,0,0
190,1,0,0,1,0,1
191,0,0,1,0,0,0
192,1,0,0,1,0,0
193,1,0,0,1,0,0
194,1,0,0,1,0,1
195,0,0,0,1,0,1
196,1,0,0,1,0,0
197,1,0,0,0,1,0
198,0,0,0,1,0,0
199,1,0,0,0,1,0
200,1,0,0,1,0,0
201,0,0,0,1,0,1
202,1,1,1,1,0,0
203,0,0,0,0,1,0
204,1,0,1,1,1,1
205,0,1,0,1,0,0
206,1,0,0,1,0,0
207,1,0,1,0,1,0
208,1,0,1,1,1,1
209,1,0,1,1,0,1
210,1,0,1,0,1,0
211,1,0,1,0,1,0
212,1,0,0,1,0,1
213,1,0,0,1,0,0
214,1,0,1,0,1,1
215,1,0,0,1,0,0
216,0,0,1,1,1,1
217,1,0,1,0,1,0
218,1,0,1,0,1,0
219,0,0,1,0,1,0
220,1,0,0,1,0,1
221,0,0,0,1,0,0
222,0,0,0,1,0,0
223,0,0,1,1,1,0
224,1,0,0,0,1,0
225,1,0,0,1,0,1
226,1,0,1,0,1,0
227,1,0,1,0,0,0
228,1,0,1,0,1,0
229,1,0,0,1,0,0
230,0,1,0,1,0,1
231,1,0,0,1,0,0
