,5,4,3,2,1,0
0,1,0,0,0,1,0
1,1,0,0,0,1,0
2,1,0,0,0,1,0
3,1,0,0,0,1,0
4,1,0,0,0,1,0
5,0,1,0,0,1,0
6,0,1,0,0,1,0
7,1,0,0,0,1,0
8,0,0,0,0,1,0
9,0,0,0,0,1,0
10,0,0,0,0,1,0
11,0,0,0,0,1,0
12,1,0,0,0,1,0
13,0,0,0,0,1,0
14,1,1,0,0,1,0
15,1,0,0,0,1,1
16,1,0,0,0,1,0
17,0,0,0,0,1,0
18,1,0,0,0,1,0
19,1,1,0,0,1,1
20,0,1,0,0,0,0
21,1,0,0,0,1,0
22,1,1,0,0,1,0
23,0,1,0,1,1,0
24,1,0,0,0,1,0
25,1,0,0,0,1,0
26,1,0,0,0,1,0
27,1,0,0,1,1,0
28,0,0,0,0,1,0
29,1,1,0,0,1,0
30,0,1,0,0,1,0
31,1,1,0,0,1,0
32,1,1,0,1,1,0
33,0,1,0,0,1,0
34,0,1,0,0,1,0
35,1,1,0,0,0,0
36,1,0,0,0,1,0
37,1,0,0,0,1,0
38,1,0,0,0,1,0
39,0,1,0,0,0,0
40,1,0,0,0,1,0
41,1,0,0,0,1,0
42,1,0,0,0,1,0
43,0,0,0,0,1,0
44,0,1,0,0,1,0
45,1,1,0,0,1,0
46,1,0,0,0,1,0
47,1,0,0,0,1,0
48,1,1,0,0,1,0
49,1,0,0,0,1,0
50,1,0,0,0,1,0
51,1,0,0,0,1,0
52,1,0,0,0,1,0
53,0,1,0,0,1,0
54,0,0,0,0,1,0
55,1,0,0,0,1,1
56,0,0,0,0,1,0
57,0,0,0,0,1,0
58,0,0,0,0,0,0
59,0,1,0,0,1,0
60,1,1,0,0,0,1
61,0,1,0,0,1,0
62,0,0,0,0,1,0
63,0,0,0,0,1,0
64,1,0,0,0,1,0
65,1,0,0,0,1,1
66,0,0,0,0,1,0
67,0,1,0,0,1,0
68,0,0,0,0,1,0
69,1,1,0,1,1,1
70,0,1,0,0,1,0
71,1,1,0,0,1,0
72,1,0,0,0,1,0
73,0,0,0,0,0,0
74,0,0,1,0,0,0
75,1,1,0,0,1,0
76,0,0,0,0,1,0
77,0,1,1,0,1,0
78,0,0,0,0,1,0
79,1,0,0,0,1,0
80,1,0,0,0,1,0
81,0,0,0,0,0,0
82,1,0,0,0,1,0
83,1,0,0,0,1,0
84,1,1,0,0,1,1
85,0,1,0,0,1,0
86,1,0,0,0,1,0
87,0,0,0,0,0,0
88,0,1,0,0,1,0
89,1,1,0,0,1,0
90,1,0,0,0,1,0
91,0,0,0,0,1,0
92,1,0,0,0,0,0
93,0,0,0,0,1,0
94,1,0,0,0,1,0
95,1,1,0,0,1,0
96,1,1,0,1,1,0
97,1,0,0,0,1,0
98,1,0,0,0,1,0
99,0,0,0,0,0,0
100,0,0,0,0,1,0
101,0,0,0,0,1,0
102,1,0,0,0,1,0
103,0,0,0,0,1,0
104,1,0,0,0,1,0
105,1,1,0,0,1,0
