,9,8,7,6,5,3,2,1,0
0,1,1,1,0,0,1,0,1,0
1,0,0,0,1,0,0,0,1,0
2,0,1,1,1,0,1,1,0,1
3,0,1,1,0,0,1,0,0,1
4,0,1,0,1,0,1,1,0,1
5,0,0,0,1,0,0,0,1,0
6,0,0,0,0,1,0,0,1,0
7,0,1,0,1,0,0,1,0,1
8,0,1,1,0,0,1,0,0,1
9,0,0,0,1,0,0,0,1,0
10,0,0,0,0,1,0,1,1,0
11,0,0,1,0,1,0,0,1,0
12,0,0,1,0,0,1,0,1,0
13,0,0,1,1,0,0,0,1,0
14,0,1,0,1,0,1,1,1,1
15,0,0,1,1,1,0,0,1,0
16,0,1,0,0,0,1,1,1,0
17,0,0,0,0,1,0,0,1,0
18,0,1,1,1,0,1,1,0,1
19,0,0,1,0,1,0,0,1,0
20,0,0,1,0,1,0,0,1,0
21,0,1,1,1,1,1,1,0,1
22,0,0,1,1,0,0,0,1,0
23,0,0,1,0,1,0,0,0,0
24,0,0,0,1,0,0,0,1,0
25,0,0,0,1,0,0,1,1,0
26,0,1,0,0,0,1,1,0,0
27,1,0,0,1,0,0,1,0,1
28,0,0,0,1,0,0,0,1,0
29,1,1,1,1,0,1,0,1,0
30,0,0,0,1,1,0,0,1,0
31,0,0,1,1,0,0,0,1,0
32,0,0,0,1,0,0,1,1,0
33,0,0,1,1,1,0,1,1,1
34,0,0,0,1,0,0,1,1,0
35,0,0,0,1,0,0,0,1,0
36,0,0,1,1,1,0,0,1,0
37,0,0,0,1,0,0,1,0,0
38,0,0,0,0,0,0,0,1,0
39,0,0,0,1,0,0,0,1,0
40,0,0,0,0,1,0,0,1,0
41,0,0,1,0,1,0,0,1,0
42,0,1,1,0,0,1,0,0,1
43,0,0,1,0,1,0,0,1,0
44,0,0,0,0,0,0,1,1,0
45,0,1,1,1,0,1,1,0,1
46,0,1,1,1,0,1,1,0,1
47,0,1,1,1,1,1,1,0,1
48,0,1,1,0,0,1,0,1,1
49,0,1,1,1,1,1,1,0,1
50,0,0,0,0,0,0,1,0,0
51,0,0,0,0,0,0,0,1,0
52,0,1,1,0,0,1,0,0,1
53,0,0,0,1,0,0,1,1,0
54,0,1,1,1,0,1,1,0,1
55,0,1,1,0,1,0,0,0,1
56,1,1,1,0,1,1,0,1,0
57,0,1,1,1,0,1,1,0,1
58,0,0,1,1,0,0,0,1,0
59,0,1,1,1,0,1,1,0,1
60,0,0,0,0,0,0,1,1,0
61,0,1,1,0,0,1,0,0,1
62,0,1,1,1,1,1,1,1,1
63,0,0,0,1,0,0,0,1,0
64,0,1,1,0,0,1,0,0,1
65,0,0,1,1,0,0,0,1,0
66,1,0,0,0,1,0,1,0,0
67,0,0,1,1,0,0,0,1,0
68,0,0,1,1,0,0,0,1,0
69,0,0,1,1,0,0,0,1,0
70,0,0,0,1,0,0,0,1,0
71,1,0,0,1,0,0,1,0,0
72,0,0,0,1,0,0,0,1,0
73,0,0,1,0,0,0,0,1,0
74,0,1,0,0,0,1,1,0,0
75,0,0,1,1,0,0,1,1,1
76,0,0,0,1,0,0,1,1,0
77,0,0,1,0,0,0,0,1,0
78,0,1,1,1,1,0,1,1,1
79,0,1,1,1,1,1,1,0,1
80,0,0,1,1,1,0,1,1,1
81,0,0,0,1,0,0,1,1,0
82,0,0,0,0,0,0,1,1,0
83,0,0,0,1,0,0,0,1,0
84,0,1,1,0,1,1,0,0,1
85,1,1,1,0,0,1,0,1,0
86,0,0,0,0,0,1,1,0,0
87,0,0,1,1,0,0,0,1,0
88,1,0,0,0,1,0,1,0,1
89,0,1,1,0,0,1,0,0,1
90,0,0,1,0,0,0,0,1,0
91,0,0,1,0,1,0,0,1,0
92,0,1,0,1,0,1,0,1,0
93,0,0,1,0,1,0,0,1,0
94,0,1,0,0,0,1,0,0,1
95,0,0,0,1,0,0,1,1,0
96,0,0,1,1,0,0,1,0,1
97,1,0,0,1,0,0,1,0,1
98,0,1,0,1,0,1,1,0,1
99,0,0,0,1,0,0,0,1,0
100,0,0,0,0,1,0,0,1,0
101,0,0,0,0,1,0,1,1,0
102,0,1,1,0,0,1,1,0,1
103,0,0,1,0,0,0,0,1,1
104,0,1,1,1,0,1,1,1,1
105,1,0,0,0,0,0,1,0,1
106,0,0,0,0,1,0,1,1,0
107,1,0,1,1,0,0,1,0,1
108,0,0,0,1,0,0,1,1,0
109,0,0,0,0,0,0,0,1,0
110,0,1,0,0,0,1,1,0,0
111,0,0,1,1,0,0,0,1,0
112,0,0,0,1,0,0,1,1,0
113,0,1,1,1,1,1,1,0,1
114,0,0,0,1,0,0,1,1,0
115,0,1,0,0,0,0,1,0,0
116,0,0,0,0,0,0,1,1,0
117,0,0,0,0,0,1,1,1,0
118,1,0,0,1,0,0,1,1,1
119,0,0,0,1,0,0,0,1,0
120,0,0,1,1,0,0,0,1,0
121,0,0,1,0,0,1,0,1,0
122,0,1,1,1,0,1,1,0,1
123,0,0,1,0,0,0,0,1,1
124,0,1,0,1,0,1,1,1,0
125,0,0,0,1,0,1,0,1,0
126,0,0,0,0,1,0,1,1,0
127,0,0,0,1,0,0,0,1,0
128,0,0,0,0,1,0,1,1,0
129,0,0,1,1,0,0,1,1,1
130,0,0,0,0,1,0,1,0,0
131,0,1,1,0,0,1,0,0,1
132,0,0,1,0,0,0,0,1,0
133,0,1,1,1,0,0,1,0,1
134,0,0,1,1,0,0,0,1,0
135,0,1,0,0,0,1,1,0,0
136,0,0,0,0,1,0,1,1,0
137,0,1,1,1,0,1,1,0,1
138,0,0,1,0,1,0,0,1,0
139,0,0,0,0,0,1,0,1,0
140,0,0,1,0,0,1,0,1,0
141,0,0,1,1,0,0,0,0,0
142,0,0,0,0,1,0,1,0,0
143,0,0,1,0,0,0,0,1,1
144,0,0,1,0,0,1,0,1,0
145,0,1,0,0,0,1,0,0,0
146,0,1,0,1,0,1,1,0,1
147,0,0,0,1,0,0,0,1,0
148,0,0,0,1,0,0,0,1,0
149,0,0,0,1,0,0,1,1,0
150,0,1,1,0,0,1,0,0,1
151,0,1,1,0,1,1,0,1,1
152,0,0,1,1,0,0,0,0,0
153,1,1,1,0,0,1,0,1,0
154,1,0,0,1,0,0,1,0,1
155,0,0,1,0,1,0,0,1,0
156,0,1,0,1,0,0,1,0,1
157,0,0,1,1,0,0,1,1,1
158,0,0,1,1,1,0,1,1,1
159,1,0,0,1,1,0,1,0,1
160,1,1,1,1,0,1,0,0,0
161,0,0,0,0,1,0,1,1,0
162,0,0,1,0,1,0,0,1,0
163,0,1,1,1,0,1,1,0,1
164,0,0,1,1,0,0,1,1,1
165,0,1,1,0,0,1,0,1,1
166,0,1,0,1,0,1,1,0,1
167,0,0,0,1,0,0,0,0,0
168,0,0,1,0,0,0,0,1,0
169,0,1,1,0,0,1,1,0,1
170,0,1,0,0,0,1,1,1,0
171,0,1,0,1,0,1,1,0,1
172,0,0,1,1,1,0,0,0,0
173,0,0,0,1,0,0,1,1,0
174,0,1,1,0,0,1,0,1,1
175,0,0,1,1,0,0,0,1,0
176,0,0,0,1,0,0,0,0,0
177,0,1,0,1,1,1,1,0,1
178,0,1,1,0,0,1,0,1,1
179,0,1,1,0,0,1,0,0,1
180,0,1,0,0,0,1,0,0,0
181,0,0,0,1,0,0,1,1,0
182,0,0,1,1,0,0,0,1,0
183,0,0,1,0,1,0,0,1,1
184,0,1,1,1,0,1,1,0,1
185,0,1,0,1,0,1,0,0,0
186,0,0,0,1,0,0,1,1,0
187,0,0,0,1,0,0,1,1,0
188,0,0,0,0,0,0,1,1,0
189,1,1,1,0,1,1,0,1,0
190,1,0,0,0,1,0,0,0,1
191,0,1,1,1,1,1,1,0,1
192,0,0,0,0,1,0,1,1,0
193,0,1,0,0,0,1,0,1,1
194,0,0,1,1,0,0,0,1,0
195,0,1,1,1,0,0,1,0,1
196,0,1,0,1,0,1,1,0,1
197,0,0,1,1,1,0,0,1,0
198,0,0,1,0,0,1,0,1,0
199,0,0,0,1,0,0,1,1,0
200,0,0,0,1,1,0,1,1,0
201,0,0,1,1,0,0,0,1,0
202,0,1,0,1,0,1,1,0,1
203,0,0,1,1,0,0,0,1,0
204,0,0,1,1,0,0,0,1,0
205,0,0,0,1,0,0,0,1,0
206,0,0,1,0,0,0,0,1,0
207,0,0,0,1,0,0,1,1,0
208,0,0,1,0,0,0,0,1,0
209,0,0,1,0,1,0,0,0,0
210,1,1,1,0,0,1,0,1,0
211,0,1,0,1,0,1,1,1,1
212,0,1,1,0,0,1,0,0,1
213,0,0,1,0,0,0,0,0,0
214,0,1,0,0,0,1,1,0,1
215,0,1,1,1,0,1,1,0,1
216,0,0,1,1,1,0,0,1,0
217,0,1,0,0,0,1,0,0,1
218,0,1,1,1,1,1,1,0,1
219,0,0,0,1,0,0,0,1,0
220,0,1,0,1,0,0,0,0,0
221,0,0,0,1,0,0,0,1,0
222,0,1,0,0,0,1,1,0,1
